,Arolla / Hydrologie (Tsijiore_Nouve_-_Debit),C: Arolla / Hydrologie (Tsijiore_Nouve_-_Debit) (1. Année précédente),C: Arolla / Hydrologie (Tsijiore_Nouve_-_Debit) (2. Année précédente),C: Arolla / Hydrologie (Tsijiore_Nouve_-_Debit) (3. Année précédente),C: Arolla / Hydrologie (Tsijiore_Nouve_-_Debit) (4. Année précédente)
8/20/2019 3:15,1.262783,0.906017,0.583363,0.427267,0.397056
8/20/2019 3:30,1.262767,0.893258,0.582176,0.424168,0.393644
8/20/2019 3:45,1.271367,0.883022,0.571117,0.421168,0.390783
8/20/2019 4:00,1.21025,0.872967,0.561956,0.418778,0.386856
8/20/2019 4:15,1.165533,0.863496,0.555133,0.414306,0.383656
8/20/2019 4:30,1.135312,0.8596,0.553729,0.409512,0.379772
8/20/2019 4:45,1.1446,0.8531,0.545867,0.405111,0.376111
8/20/2019 5:00,1.125517,0.8422,0.541313,0.398228,0.371311
8/20/2019 5:15,1.177,0.832917,0.535133,0.393094,0.365511
8/20/2019 5:30,1.241196,0.823967,0.53105,0.3874,0.361378
8/20/2019 5:45,1.263433,0.816333,0.525267,0.3843,0.356706
8/20/2019 6:00,1.307083,0.809092,0.519304,0.380867,0.352789
8/20/2019 6:15,1.303683,0.801511,0.511896,0.377189,0.350244
8/20/2019 6:30,1.238067,0.791882,0.502746,0.374656,0.347189
8/20/2019 6:45,1.181837,0.78183,0.496633,0.370656,0.343172
8/20/2019 7:00,1.1453,0.773883,0.491201,0.369183,0.340856
8/20/2019 7:15,1.1204,0.766483,0.484883,0.368983,0.337656
8/20/2019 7:30,1.096767,0.7616,0.4777,0.3674,0.334701
8/20/2019 7:45,1.075333,0.754548,0.47055,0.3662,0.331183
8/20/2019 8:00,1.064312,0.750663,0.466533,0.366179,0.329056
8/20/2019 8:15,1.057879,0.7457,0.460952,0.365267,0.326656
8/20/2019 8:30,1.057104,0.741733,0.457111,0.3654,0.324522
8/20/2019 8:45,1.052483,0.74275,0.452456,0.367105,0.322922
8/20/2019 9:00,1.055583,0.753933,0.4462,0.3731,0.3216
8/20/2019 9:15,1.0552,0.780207,0.441778,0.381127,0.321185
8/20/2019 9:30,1.050283,0.809422,0.439456,0.389322,0.324689
8/20/2019 9:45,1.069021,0.8389,0.446133,0.392944,0.331783
8/20/2019 10:00,1.085158,0.867717,0.453279,0.399327,0.342661
8/20/2019 10:15,1.09725,0.900622,0.462478,0.406622,0.355561
8/20/2019 10:30,1.183967,0.934008,0.4802,0.408189,0.381389
8/20/2019 10:45,1.365667,0.975542,0.508675,0.405111,0.405676
8/20/2019 11:00,1.480067,1.022483,0.540708,0.403678,0.428365
8/20/2019 11:15,1.494533,1.067522,0.586237,0.413249,0.458994
8/20/2019 11:30,1.546333,1.1099,0.633621,0.444176,0.491333
8/20/2019 11:45,1.605933,1.151022,0.682119,0.641768,0.515433
8/20/2019 12:00,1.728467,1.193954,0.720346,0.755914,0.534711
8/20/2019 12:15,1.828533,1.237869,0.758111,0.701878,0.559306
8/20/2019 12:30,1.786667,1.272935,0.79857,0.645642,0.596787
8/20/2019 12:45,1.659,1.31315,0.833281,0.608846,0.628176
8/20/2019 13:00,1.637067,1.346617,0.868513,0.595789,0.656677
8/20/2019 13:15,1.616733,1.370975,0.891383,0.598494,0.68352
8/20/2019 13:30,1.597,1.408038,0.9098,0.609317,0.711899
8/20/2019 13:45,1.577,1.429511,0.928461,0.618132,0.739492
8/20/2019 14:00,1.584,1.463167,0.950204,0.624817,0.765653
8/20/2019 14:15,1.575,1.502778,0.972847,0.629878,0.791163
8/20/2019 14:30,1.595,1.534633,0.988994,0.626228,0.792934
8/20/2019 14:45,1.571,1.562796,1.0016,0.616149,0.802317
8/20/2019 15:00,1.568,1.581933,1.015393,0.607033,0.821617
8/20/2019 15:15,1.818,1.604733,1.0211,0.611483,0.851866
8/20/2019 15:30,1.901,1.644017,1.029695,0.634467,0.858848
8/20/2019 15:45,0.586,1.640767,1.035633,0.650894,0.826811
8/20/2019 16:00,0,1.66002,1.040483,0.652122,0.768957
8/20/2019 16:15,1.6416,1.598312,1.047011,0.645944,0.724058
8/20/2019 16:30,1.706758,1.571967,1.050267,0.647867,0.694169
8/20/2019 16:45,2.00665,1.535763,1.036978,0.645333,0.660473
8/20/2019 17:00,2.265088,1.485233,1.017378,0.644178,0.638833
8/20/2019 17:15,2.203404,1.44245,1.000517,0.635107,0.638117
8/20/2019 17:30,2.032396,1.40635,0.94605,0.620483,0.6301
8/20/2019 17:45,1.908808,1.331163,0.90095,0.614234,0.620718
8/20/2019 18:00,1.832,1.3743,0.874333,0.608239,0.611418
8/20/2019 18:15,1.829592,1.198496,0.873089,0.601439,0.605311
8/20/2019 18:30,1.824483,1.278533,0.872028,0.60263,0.599606
8/20/2019 18:45,1.827937,1.43878,0.864089,0.602117,0.587573
8/20/2019 19:00,2.076483,1.446311,0.852321,0.598393,0.572718
8/20/2019 19:15,2.241196,1.421733,0.830878,0.592094,0.55344
8/20/2019 19:30,2.197913,1.42015,0.797742,0.585833,0.537906
8/20/2019 19:45,2.375823,1.412133,0.761278,0.582,0.526079
8/20/2019 20:00,2.3415,1.395017,0.727011,0.581744,0.517417
8/20/2019 20:15,2.183958,1.381675,0.698267,0.581611,0.508873
8/20/2019 20:30,2.078471,1.360689,0.673267,0.583221,0.498929
8/20/2019 20:45,2.009304,1.253625,0.657541,0.582368,0.488939
8/20/2019 21:00,1.926137,1.358117,0.63893,0.575439,0.478412
8/20/2019 21:15,1.916546,1.330089,0.626006,0.567283,0.46955
8/20/2019 21:30,1.905292,1.311517,0.611639,0.558879,0.463178
8/20/2019 21:45,1.870908,1.296333,0.596928,0.550647,0.458572
8/20/2019 22:00,1.857579,1.285111,0.583267,0.527288,0.453389
8/20/2019 22:15,1.849554,1.271475,0.571978,0.009778,0.449295
8/20/2019 22:30,1.818183,0.259467,0.560222,0.263944,0.444511
8/20/2019 22:45,1.7874,0.8765,0.546983,0.514511,0.439983
8/20/2019 23:00,1.750587,1.220967,0.5356,0.514842,0.434444
8/20/2019 23:15,1.066571,1.187683,0.524111,0.510151,0.429111
8/20/2019 23:30,0.995492,1.148742,0.515356,0.504722,0.424572
8/20/2019 23:45,1.622533,1.167518,0.506942,0.499367,0.416778
8/21/2019 0:00,0.72765,1.153267,0.500126,0.493106,0.416922
8/21/2019 0:15,1.055317,1.127133,0.4904,0.48969,0.413783
8/21/2019 0:30,1.538317,1.069,0.483367,0.486811,0.412189
8/21/2019 0:45,1.577325,1.057821,0.476133,0.489899,0.410322
8/21/2019 1:00,1.570033,1.035333,0.468183,0.496794,0.406578
8/21/2019 1:15,1.517213,1.046604,0.461122,0.514322,0.401839
8/21/2019 1:30,1.467333,1.07715,0.452983,0.522978,0.396789
8/21/2019 1:45,1.426392,1.096444,0.446178,0.517782,0.391561
8/21/2019 2:00,1.3932,1.1014,0.44055,0.513044,0.386167
8/21/2019 2:15,1.352867,1.093383,0.4336,0.514578,0.381172
8/21/2019 2:30,1.328033,1.069813,0.428017,0.527444,0.375844
8/21/2019 2:45,1.2974,1.052467,0.42325,0.520939,0.371361
8/21/2019 3:00,1.266433,1.026696,0.418778,0.509683,0.366189
8/21/2019 3:15,1.238083,1.016979,0.414283,0.5007,0.362578
8/21/2019 3:30,1.208196,1.004556,0.40787,0.499944,0.358834
8/21/2019 3:45,1.175867,0.992225,0.406467,0.500467,0.353717
8/21/2019 4:00,1.14435,0.977496,0.398772,0.503011,0.351168
8/21/2019 4:15,1.112304,0.968633,0.394567,0.504467,0.347711
8/21/2019 4:30,1.089067,0.957483,0.387733,0.49935,0.343917
8/21/2019 4:45,1.061633,0.9509,0.38227,0.488939,0.341112
8/21/2019 5:00,1.032513,0.9433,0.376112,0.478556,0.337789
8/21/2019 5:15,1.011583,0.93247,0.372067,0.469201,0.335378
8/21/2019 5:30,0.989698,0.865244,0.36855,0.46215,0.333
8/21/2019 5:45,0.965421,0.8639,0.3665,0.453633,0.330983
8/21/2019 6:00,0.93755,0.88035,0.361292,0.4445,0.328922
8/21/2019 6:15,0.92835,0.89425,0.359342,0.436683,0.327056
8/21/2019 6:30,0.911517,0.898189,0.357933,0.429089,0.324922
8/21/2019 6:45,0.884633,0.890258,0.352333,0.421967,0.322256
8/21/2019 7:00,0.876004,0.856815,0.350692,0.415039,0.318322
8/21/2019 7:15,0.864625,0.862756,0.347833,0.408802,0.316456
8/21/2019 7:30,0.85575,0.873379,0.34435,0.402294,0.314189
8/21/2019 7:45,0.836913,0.871283,0.341333,0.394406,0.311922
8/21/2019 8:00,0.828408,0.86554,0.3394,0.386167,0.3086
8/21/2019 8:15,0.813971,0.857675,0.337767,0.381106,0.307322
8/21/2019 8:30,0.804683,0.846933,0.336733,0.375444,0.305322
8/21/2019 8:45,0.7936,0.84585,0.334675,0.372656,0.303456
8/21/2019 9:00,0.790042,0.853244,0.333933,0.372,0.301322
8/21/2019 9:15,0.784852,0.876233,0.333389,0.373868,0.300144
8/21/2019 9:30,0.797938,0.9161,0.3326,0.379239,0.302422
8/21/2019 9:45,0.812183,0.92395,0.334622,0.38691,0.30945
8/21/2019 10:00,0.825014,0.926217,0.335,0.390033,0.321339
8/21/2019 10:15,0.84975,0.974117,0.336925,0.401017,0.341037
8/21/2019 10:30,0.873617,1.02075,0.34095,0.426067,0.3755
8/21/2019 10:45,0.910183,1.0617,0.351617,0.456833,0.403882
8/21/2019 11:00,0.959321,1.115065,0.381867,0.486548,0.43292
8/21/2019 11:15,1.003717,1.161822,0.433233,0.515149,0.466328
8/21/2019 11:30,1.0417,1.202858,0.468112,0.563047,0.508557
8/21/2019 11:45,1.075392,1.248229,0.477183,0.599772,0.558248
8/21/2019 12:00,1.1069,1.291633,0.502012,0.630343,0.581321
8/21/2019 12:15,1.137133,1.338033,0.533983,0.6515,0.60621
8/21/2019 12:30,1.169975,1.386654,0.58475,0.672928,0.6309
8/21/2019 12:45,1.198778,1.44165,0.61445,0.685633,0.666643
8/21/2019 13:00,1.2304,1.446863,0.621233,0.699061,0.704437
8/21/2019 13:15,1.260425,1.42195,0.651779,0.718272,0.192152
8/21/2019 13:30,1.2855,1.43675,0.672,0.736178,0
8/21/2019 13:45,1.31655,1.484771,0.690058,0.756539,0.304222
8/21/2019 14:00,1.339992,1.460983,0.714267,0.766061,0.782598
8/21/2019 14:15,1.360683,1.502033,0.731367,0.773244,0.770656
8/21/2019 14:30,1.3747,1.563712,0.733256,0.770022,0.750378
8/21/2019 14:45,1.396133,1.561504,0.721467,0.766517,0.750322
8/21/2019 15:00,1.40765,1.526129,0.713884,0.762317,0.746054
8/21/2019 15:15,1.423117,1.495756,0.733467,0.758128,0.774161
8/21/2019 15:30,1.4325,1.482022,0.753983,0.742651,0.791272
8/21/2019 15:45,1.434017,1.475778,0.764333,0.732794,0.75368
8/21/2019 16:00,1.436875,1.477678,0.756467,0.716561,0.708507
8/21/2019 16:15,1.434683,1.501867,0.745617,0.729159,0.660161
8/21/2019 16:30,1.4331,1.537033,0.731808,0.749637,0.610383
8/21/2019 16:45,1.431583,1.5538,0.721392,0.755318,0.594322
8/21/2019 17:00,1.390733,1.502675,0.713454,0.753881,0.601328
8/21/2019 17:15,1.346779,1.526733,0.705783,0.730133,0.609556
8/21/2019 17:30,1.3467,1.553407,0.6934,0.714828,0.611882
8/21/2019 17:45,1.314083,1.595263,0.686111,0.694344,0.628699
8/21/2019 18:00,1.287183,1.72538,0.681867,0.670807,0.635517
8/21/2019 18:15,1.278083,1.979596,0.678267,0.648161,0.620606
8/21/2019 18:30,1.2689,2.2436,0.6755,0.628397,0.607128
8/21/2019 18:45,1.260008,2.140146,0.671933,0.609583,0.596572
8/21/2019 19:00,1.24445,1.945231,0.668767,0.590806,0.604172
8/21/2019 19:15,1.2313,1.844533,0.664908,0.572711,0.596256
8/21/2019 19:30,1.216917,1.807658,0.658917,0.555829,0.578172
8/21/2019 19:45,1.201358,1.739967,0.651317,0.537967,0.563683
8/21/2019 20:00,1.181933,1.674325,0.643433,0.520574,0.553806
8/21/2019 20:15,1.165817,1.62308,0.636474,0.506872,0.535667
8/21/2019 20:30,1.132533,1.559129,0.628567,0.49525,0.519617
8/21/2019 20:45,1.12315,1.500978,0.618833,0.485828,0.506719
8/21/2019 21:00,1.112133,1.4569,0.610722,0.476718,0.496261
8/21/2019 21:15,1.094517,1.423362,0.595275,0.466767,0.486389
8/21/2019 21:30,1.073533,1.39198,0.5837,0.459894,0.4812
8/21/2019 21:45,1.055717,1.362785,0.583067,0.454178,0.476056
8/21/2019 22:00,1.0376,1.335294,0.581044,0.447572,0.472983
8/21/2019 22:15,0.161475,1.316092,0.577783,0.443167,0.469967
8/21/2019 22:30,0.695333,1.296979,0.57069,0.436361,0.460406
8/21/2019 22:45,0.976683,1.280778,0.5618,0.120128,0.456189
8/21/2019 23:00,0.972629,1.255679,0.556417,0.236489,0.451572
8/21/2019 23:15,0.956,1.2266,0.5512,0.420079,0.444079
8/21/2019 23:30,0.940925,1.208878,0.547333,0.413106,0.437972
8/21/2019 23:45,0.92845,1.195167,0.542783,0.407911,0.431767
8/22/2019 0:00,0.910767,1.179333,0.536678,0.400761,0.426039
8/22/2019 0:15,0.89735,1.166783,0.527272,0.394767,0.419456
8/22/2019 0:30,0.882,0.334456,0.515856,0.387136,0.414372
8/22/2019 0:45,0.872717,0.6649,0.508883,0.381484,0.409789
8/22/2019 1:00,0.865342,1.103492,0.5014,0.375844,0.406844
8/22/2019 1:15,0.860317,1.09175,0.492817,0.370694,0.402095
8/22/2019 1:30,0.848583,1.073883,0.486683,0.364578,0.397178
8/22/2019 1:45,0.835917,1.05645,0.478575,0.359756,0.391207
8/22/2019 2:00,0.825333,1.043367,0.472217,0.353224,0.386033
8/22/2019 2:15,0.815262,1.032183,0.4662,0.347844,0.380572
8/22/2019 2:30,0.800233,1.018825,0.4604,0.343172,0.375844
8/22/2019 2:45,0.79465,1.005583,0.452933,0.337789,0.372111
8/22/2019 3:00,0.787983,0.996517,0.446867,0.332239,0.367506
8/22/2019 3:15,0.038921,0.985592,0.441867,0.327167,0.364056
8/22/2019 3:30,0.717529,0.969733,0.435313,0.322789,0.359922
8/22/2019 3:45,0.759467,0.956767,0.429542,0.318306,0.355829
8/22/2019 4:00,0.753471,0.94565,0.424183,0.314322,0.351568
8/22/2019 4:15,0.742258,0.937625,0.418842,0.310039,0.348256
8/22/2019 4:30,0.733867,0.927117,0.41405,0.3049,0.344783
8/22/2019 4:45,0.722517,0.917378,0.4092,0.300506,0.341244
8/22/2019 5:00,0.714933,0.908633,0.403533,0.295778,0.337389
8/22/2019 5:15,0.70595,0.890283,0.40005,0.291778,0.334168
8/22/2019 5:30,0.694717,0.878444,0.3966,0.287361,0.331583
8/22/2019 5:45,0.6871,0.878356,0.391267,0.282932,0.327844
8/22/2019 6:00,0.68325,0.869983,0.386533,0.278922,0.324656
8/22/2019 6:15,0.671933,0.860075,0.3827,0.275295,0.320783
8/22/2019 6:30,0.663617,0.852544,0.37745,0.270844,0.316844
8/22/2019 6:45,0.658617,0.844617,0.374378,0.267111,0.313111
8/22/2019 7:00,0.65055,0.8374,0.370767,0.264589,0.309183
8/22/2019 7:15,0.645333,0.829133,0.365933,0.259722,0.306511
8/22/2019 7:30,0.641442,0.820351,0.362215,0.256111,0.303056
8/22/2019 7:45,0.637767,0.813408,0.358775,0.253456,0.300922
8/22/2019 8:00,0.633417,0.808283,0.35595,0.249157,0.298183
8/22/2019 8:15,0.628183,0.798711,0.351867,0.245656,0.295379
8/22/2019 8:30,0.621083,0.796533,0.348975,0.243644,0.294189
8/22/2019 8:45,0.622983,0.797511,0.3477,0.241267,0.291789
8/22/2019 9:00,0.628033,0.804754,0.346767,0.240583,0.291
8/22/2019 9:15,0.630958,0.825233,0.347644,0.2404,0.290867
8/22/2019 9:30,0.640467,0.853758,0.356583,0.241243,0.295689
8/22/2019 9:45,0.65145,0.884771,0.376958,0.2457,0.304861
8/22/2019 10:00,0.662246,0.914521,0.405267,0.253506,0.317149
8/22/2019 10:15,0.67505,0.940017,0.428533,0.261594,0.333572
8/22/2019 10:30,0.6883,0.97003,0.454933,0.273217,0.362898
8/22/2019 10:45,0.705833,1.013162,0.491796,0.289833,0.391631
8/22/2019 11:00,0.727617,1.067133,0.541719,0.309116,0.417499
8/22/2019 11:15,0.746733,1.113026,0.594867,0.3354,0.453972
8/22/2019 11:30,0.767692,1.150181,0.64437,0.363811,0.487987
8/22/2019 11:45,0.798517,1.190993,0.690629,0.390432,0.519425
8/22/2019 12:00,0.832417,1.223875,0.735321,0.417456,0.544175
8/22/2019 12:15,0.867475,1.2337,0.775308,0.440722,0.575649
8/22/2019 12:30,0.903067,1.24175,0.806771,0.463039,0.612839
8/22/2019 12:45,0.939992,1.280163,0.841267,0.483894,0.644611
8/22/2019 13:00,0.983336,1.336746,0.8801,0.503444,0.673575
8/22/2019 13:15,1.028378,1.399746,0.911267,0.523798,0.695972
8/22/2019 13:30,1.070017,1.398117,0.937496,0.538261,0.71775
8/22/2019 13:45,1.100912,1.376425,0.960291,0.551994,0.732406
8/22/2019 14:00,1.137908,1.380717,0.980756,0.564106,0.747556
8/22/2019 14:15,1.178842,1.3836,1.00475,0.576917,0.765883
8/22/2019 14:30,1.214083,1.40372,1.022783,0.586671,0.780343
8/22/2019 14:45,1.25195,1.426521,1.042533,0.595128,0.793216
8/22/2019 15:00,1.286687,1.445089,1.0513,0.604433,0.800961
8/22/2019 15:15,1.308779,1.484409,1.068867,0.610228,0.81105
8/22/2019 15:30,1.338488,1.519476,1.079267,0.6157,0.821881
8/22/2019 15:45,1.359104,1.53065,1.077467,0.618377,0.829033
8/22/2019 16:00,0.328775,1.5197,1.076296,0.620067,0.836969
8/22/2019 16:15,1.0979,1.492633,1.082867,0.62018,0.852567
8/22/2019 16:30,1.33245,1.479267,1.079317,0.621933,0.857677
8/22/2019 16:45,1.284896,1.487962,1.071267,0.618444,0.835078
8/22/2019 17:00,1.265583,1.47135,1.064674,0.615112,0.810469
8/22/2019 17:15,1.250667,1.49445,1.054258,0.611483,0.778378
8/22/2019 17:30,1.236017,1.519117,1.026119,0.5977,0.75045
8/22/2019 17:45,1.225275,1.5005,0.989733,0.574267,0.698567
8/22/2019 18:00,1.216317,1.468681,0.962074,0.552345,0.658231
8/22/2019 18:15,1.204983,1.455446,0.940646,0.536448,0.629535
8/22/2019 18:30,1.188804,1.446718,0.918517,0.521556,0.611173
8/22/2019 18:45,1.164088,1.442742,0.903933,0.501019,0.595122
8/22/2019 19:00,1.1421,1.46415,0.88883,0.484895,0.58124
8/22/2019 19:15,1.118317,1.528683,0.875408,0.468773,0.570567
8/22/2019 19:30,1.096233,1.8912,0.858617,0.453974,0.561578
8/22/2019 19:45,1.070188,1.942942,0.848933,0.438619,0.536891
8/22/2019 20:00,1.049675,1.7586,0.836594,0.425872,0.532656
8/22/2019 20:15,1.0312,1.726987,0.817985,0.416494,0.529161
8/22/2019 20:30,1.013833,1.6563,0.801467,0.409357,0.521894
8/22/2019 20:45,0.999083,1.579408,0.786117,0.403351,0.513822
8/22/2019 21:00,0.983925,1.5246,0.771721,0.398111,0.507783
8/22/2019 21:15,0.9658,1.485883,0.758733,0.392484,0.501089
8/22/2019 21:30,0.950517,1.452858,0.747111,0.386033,0.492813
8/22/2019 21:45,0.134388,1.423872,0.73765,0.380239,0.488656
8/22/2019 22:00,0.558467,1.371225,0.726237,0.375433,0.483618
8/22/2019 22:15,0.894071,0.803474,0.716317,0.369706,0.477911
8/22/2019 22:30,0.884017,0.5378,0.7098,0.364567,0.472818
8/22/2019 22:45,0.834254,1.302689,0.69935,0.359378,0.468111
8/22/2019 23:00,0.838767,1.287775,0.346158,0.354572,0.463301
8/22/2019 23:15,0.831562,1.267889,0.008,0.350756,0.457268
8/22/2019 23:30,0.833954,1.244087,0.647501,0.347989,0.452516
8/22/2019 23:45,0.820042,1.221567,0.656958,0.34445,0.447311
8/23/2019 0:00,0.810783,1.2008,0.648508,0.341111,0.442922
8/23/2019 0:15,0.799925,1.178433,0.639567,0.338456,0.438183
8/23/2019 0:30,0.787617,1.157733,0.631079,0.335244,0.434978
8/23/2019 0:45,0.7773,1.112541,0.623333,0.332383,0.431778
8/23/2019 1:00,0.764633,1.120033,0.6154,0.329333,0.426495
8/23/2019 1:15,0.753225,1.109962,0.604375,0.326789,0.421444
8/23/2019 1:30,0.744333,1.093167,0.596446,0.325056,0.417294
8/23/2019 1:45,0.734083,1.07313,0.588583,0.322656,0.411244
8/23/2019 2:00,0.7233,1.061017,0.58,0.319983,0.407244
8/23/2019 2:15,0.710933,1.045422,0.570037,0.3196,0.404867
8/23/2019 2:30,0.696783,1.039417,0.559617,0.321215,0.401183
8/23/2019 2:45,0.689746,1.026917,0.549206,0.32,0.397434
8/23/2019 3:00,0.6878,1.009883,0.537579,0.318056,0.395056
8/23/2019 3:15,0.672363,0.999,0.526526,0.316322,0.392522
8/23/2019 3:30,0.6702,0.989056,0.51665,0.314856,0.388757
8/23/2019 3:45,0.663183,0.9791,0.508056,0.312322,0.385522
8/23/2019 4:00,0.655583,0.963528,0.501767,0.311067,0.382989
8/23/2019 4:15,0.645054,0.953522,0.495458,0.307757,0.3806
8/23/2019 4:30,0.63645,0.941489,0.490758,0.305456,0.378583
8/23/2019 4:45,0.629258,0.932096,0.486317,0.303856,0.376533
8/23/2019 5:00,0.619544,0.921444,0.4798,0.301844,0.378161
8/23/2019 5:15,0.608617,0.910733,0.475289,0.298983,0.380944
8/23/2019 5:30,0.601208,0.905025,0.4689,0.296189,0.384478
8/23/2019 5:45,0.593542,0.897059,0.46097,0.294189,0.389678
8/23/2019 6:00,0.586477,0.88725,0.455067,0.292199,0.394532
8/23/2019 6:15,0.580067,0.879517,0.45035,0.291,0.397067
8/23/2019 6:30,0.570883,0.868748,0.445725,0.289389,0.394244
8/23/2019 6:45,0.563633,0.866321,0.437417,0.287656,0.390727
8/23/2019 7:00,0.5606,0.852585,0.433667,0.285583,0.385511
8/23/2019 7:15,0.55585,0.842178,0.431222,0.283722,0.380906
8/23/2019 7:30,0.550075,0.830875,0.427533,0.282,0.376122
8/23/2019 7:45,0.5459,0.813048,0.423944,0.280267,0.373189
8/23/2019 8:00,0.54225,0.807392,0.419111,0.279733,0.369306
8/23/2019 8:15,0.537033,0.799989,0.414417,0.278,0.366056
8/23/2019 8:30,0.535033,0.792,0.409333,0.276922,0.362844
8/23/2019 8:45,0.532633,0.7883,0.40265,0.276678,0.360189
8/23/2019 9:00,0.532567,0.785592,0.395967,0.2799,0.358733
8/23/2019 9:15,0.5406,0.798429,0.4048,0.292967,0.361433
8/23/2019 9:30,0.55565,0.818567,0.438617,0.311038,0.369983
8/23/2019 9:45,0.576233,0.842,0.461933,0.332172,0.380728
8/23/2019 10:00,0.599129,0.866156,0.484083,0.35507,0.39722
8/23/2019 10:15,0.623073,0.890217,0.501833,0.376311,0.404176
8/23/2019 10:30,0.648883,0.912158,0.521217,0.397933,0.408078
8/23/2019 10:45,0.68505,0.9445,0.554483,0.427538,0.418061
8/23/2019 11:00,0.73545,0.990233,0.6026,0.465153,0.438133
8/23/2019 11:15,0.759071,1.046067,0.657078,0.501609,0.467127
8/23/2019 11:30,0.070954,1.108458,0.719328,0.530972,0.510456
8/23/2019 11:45,0.295533,1.15115,0.787517,0.556411,0.558803
8/23/2019 12:00,0.903117,1.17735,0.845379,0.584476,0.567133
8/23/2019 12:15,0.950629,1.208278,0.874392,0.609667,0.563961
8/23/2019 12:30,0.9895,1.244467,0.882767,0.634282,0.557867
8/23/2019 12:45,1.022738,1.292983,0.906812,0.657311,0.56415
8/23/2019 13:00,1.043483,1.329133,0.9296,0.683733,0.587894
8/23/2019 13:15,1.067133,1.362353,0.949083,0.709933,0.628306
8/23/2019 13:30,1.094925,1.399704,0.957654,0.7325,0.65401
8/23/2019 13:45,1.126526,1.429917,0.966,0.751772,0.691361
8/23/2019 14:00,1.133167,1.461992,1.019975,0.769672,0.728592
8/23/2019 14:15,1.162429,1.493933,1.031444,0.783156,0.715852
8/23/2019 14:30,1.1573,1.524511,1.003311,0.796233,0.700222
8/23/2019 14:45,1.14505,1.519822,0.997933,0.81016,0.69495
8/23/2019 15:00,1.130188,1.471367,0.997796,0.819011,0.6817
8/23/2019 15:15,1.122108,1.4244,1.006342,0.829944,0.654662
8/23/2019 15:30,1.1681,1.426946,0.987933,0.836128,0.656644
8/23/2019 15:45,1.208167,1.456581,0.9859,0.841644,0.656644
8/23/2019 16:00,1.219096,1.475158,0.97183,0.829272,0.6503
8/23/2019 16:15,1.179575,1.471283,0.939933,0.84847,0.634361
8/23/2019 16:30,1.153771,1.466708,0.928388,0.857883,0.622161
8/23/2019 16:45,1.149067,1.47071,0.918117,0.859456,0.620621
8/23/2019 17:00,1.146321,1.463054,0.921237,0.851244,0.618856
8/23/2019 17:15,1.1272,1.451867,0.93165,0.849067,0.612683
8/23/2019 17:30,1.107813,1.4435,0.99303,0.829037,0.604389
8/23/2019 17:45,1.100529,1.421613,0.983467,0.797707,0.60146
8/23/2019 18:00,1.097642,1.404637,0.931733,0.771644,0.596579
8/23/2019 18:15,1.101983,1.429633,0.920167,0.761125,0.600316
8/23/2019 18:30,1.09015,1.421317,0.913518,0.747296,0.606567
8/23/2019 18:45,1.069725,1.391267,0.910933,0.726467,0.617999
8/23/2019 19:00,1.058517,1.372122,1.028139,0.719864,0.626683
8/23/2019 19:15,1.0495,1.370933,1.016217,0.70379,0.663956
8/23/2019 19:30,1.041487,1.358125,1.040211,0.690844,0.695228
8/23/2019 19:45,1.029133,1.336222,1.062733,0.683672,0.675313
8/23/2019 20:00,1.019217,1.316839,1.023517,0.672683,0.667839
8/23/2019 20:15,1.004021,1.283445,0.987578,0.670989,0.681356
8/23/2019 20:30,0.993383,1.265983,0.960775,0.665509,0.672361
8/23/2019 20:45,0.978567,1.244708,0.933956,0.654256,0.651411
8/23/2019 21:00,0.962308,1.225808,0.922017,0.653233,0.629591
8/23/2019 21:15,0.949183,1.208067,0.914554,0.6472,0.609078
8/23/2019 21:30,0.93405,1.190075,0.903033,0.655367,0.592739
8/23/2019 21:45,0.919183,1.175367,0.901533,0.215144,0.579795
8/23/2019 22:00,0.9088,1.16205,0.897317,0.20025,0.575417
8/23/2019 22:15,0.901146,1.139974,0.894583,0.644806,0.135298
8/23/2019 22:30,0.893017,1.121044,0.883183,0.630728,0.31409
8/23/2019 22:45,0.885633,1.099667,0.870567,0.633854,0.589589
8/23/2019 23:00,0.877017,1.0817,0.451489,0.632533,0.613522
8/23/2019 23:15,0.869817,1.062528,0.133717,0.630356,0.622478
8/23/2019 23:30,0.860567,1.047583,0.832021,0.6252,0.606463
8/23/2019 23:45,0.854017,1.03185,0.824683,0.630198,0.609826
8/24/2019 0:00,0.84415,1.017218,0.817329,0.628785,0.618056
8/24/2019 0:15,0.83325,1.00355,0.80815,0.612017,0.610961
8/24/2019 0:30,0.818183,0.994211,0.800305,0.606194,0.606244
8/24/2019 0:45,0.802708,0.9868,0.7916,0.615011,0.611611
8/24/2019 1:00,0.79135,0.982958,0.785283,0.616356,0.614211
8/24/2019 1:15,0.778317,0.976867,0.776483,0.622499,0.616211
8/24/2019 1:30,0.765417,0.977189,0.771409,0.623083,0.618189
8/24/2019 1:45,0.75475,0.9828,0.766792,0.62445,0.609806
8/24/2019 2:00,0.746354,1.004844,0.759946,0.620833,0.596995
8/24/2019 2:15,0.735125,1.00425,0.752,0.612883,0.587195
8/24/2019 2:30,0.731075,0.984439,0.745267,0.604806,0.577218
8/24/2019 2:45,0.727742,0.965956,0.736467,0.597656,0.571911
8/24/2019 3:00,0.711542,0.953348,0.7299,0.594422,0.571244
