,Zmutt / Hydrologie (Gornera_-_Debit_prise),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (1. Année précédente),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (2. Année précédente),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (3. Année précédente),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (4. Année précédente)
6/28/2019 21:30,23.124846,14.007126,16.123089,8.667556,15.666585
6/28/2019 21:45,23.369583,13.831756,16.003681,14.797005,15.46077
6/28/2019 22:00,23.089897,13.674724,15.963704,14.628018,15.244709
6/28/2019 22:15,5.79344,0.6681,16.032717,14.417145,15.082448
6/28/2019 22:30,23.199024,12.3035,16.462534,14.20139,14.970121
6/28/2019 22:45,23.439924,12.437217,16.683933,14.028157,14.8582
6/28/2019 23:00,23.062574,12.2591,16.81703,13.772104,14.788484
6/28/2019 23:15,22.910692,12.092432,16.64575,13.554841,14.670685
6/28/2019 23:30,23.027166,11.906104,16.187346,13.391771,14.439466
6/28/2019 23:45,22.828609,11.727478,15.784756,13.208028,14.294835
6/29/2019 0:00,22.620417,11.580564,15.43265,13.048807,14.1739
6/29/2019 0:15,22.389553,11.461833,15.145459,12.872602,14.038557
6/29/2019 0:30,22.021128,11.314867,14.87095,12.817156,13.911706
6/29/2019 0:45,21.829191,11.1041,14.605556,12.564053,13.832489
6/29/2019 1:00,21.675079,10.864883,14.450675,12.41927,13.724029
6/29/2019 1:15,21.467485,10.641834,14.239363,12.328769,13.442345
6/29/2019 1:30,21.17305,10.4508,14.099244,12.269312,13.153416
6/29/2019 1:45,21.089016,10.267729,13.943526,12.116016,13.048756
6/29/2019 2:00,20.905432,9.768122,13.686,12.078716,12.830907
6/29/2019 2:15,20.762953,9.763178,13.437815,11.969378,12.671263
6/29/2019 2:30,20.606791,10.098367,13.149578,11.859744,12.398849
6/29/2019 2:45,20.279661,10.047633,12.857326,11.76081,12.184084
6/29/2019 3:00,20.1134,9.864516,12.582666,11.669427,12.044641
6/29/2019 3:15,20.000334,10.074284,12.367955,11.567068,11.974269
6/29/2019 3:30,19.639856,9.957989,12.233167,11.478589,11.801827
6/29/2019 3:45,19.294579,9.543861,12.027622,11.413681,11.658414
6/29/2019 4:00,18.806684,9.39857,11.976422,11.333095,11.508624
6/29/2019 4:15,18.545164,9.16095,11.790652,11.255875,11.389915
6/29/2019 4:30,18.323803,9.413301,11.620375,11.185095,11.3907
6/29/2019 4:45,17.943123,9.412467,11.525025,11.141017,11.351042
6/29/2019 5:00,17.544395,9.260478,11.449463,11.060506,11.247663
6/29/2019 5:15,17.292845,9.222456,11.31695,11.027589,11.205031
6/29/2019 5:30,16.912754,9.236415,11.104111,11.013124,11.077251
6/29/2019 5:45,16.797783,8.994956,11.061104,10.897335,10.922623
6/29/2019 6:00,16.62289,8.903798,11.020504,10.848996,10.746228
6/29/2019 6:15,16.526506,8.915511,10.939908,10.822753,10.677834
6/29/2019 6:30,16.360399,8.737878,10.69825,10.743322,10.583628
6/29/2019 6:45,16.179762,8.7535,10.67697,10.724517,10.471959
6/29/2019 7:00,16.091927,8.659333,10.659437,10.639983,10.299689
6/29/2019 7:15,15.8482,8.513597,10.409711,10.587175,10.109318
6/29/2019 7:30,15.84365,8.4122,10.311104,10.516361,9.865383
6/29/2019 7:45,15.658234,8.386271,10.285334,10.446642,9.590078
6/29/2019 8:00,15.708395,8.3384,10.315215,10.35974,9.367278
6/29/2019 8:15,15.56445,8.305234,10.145805,10.317929,9.324365
6/29/2019 8:30,15.697556,8.326138,10.063583,10.278803,9.278934
6/29/2019 8:45,15.774581,8.462462,9.818874,10.250052,9.38675
6/29/2019 9:00,15.800161,8.638856,10.072178,10.286095,9.362663
6/29/2019 9:15,16.102928,8.917411,10.227622,10.387439,9.513428
6/29/2019 9:30,16.389894,9.204845,10.399252,10.517213,9.685608
6/29/2019 9:45,16.59516,9.549999,10.658593,10.692683,9.849743
6/29/2019 10:00,16.739485,9.8572,11.129337,10.936372,10.140162
6/29/2019 10:15,17.127934,10.269874,11.224133,11.178643,10.589647
6/29/2019 10:30,17.699287,10.643283,11.512334,11.481261,10.9923
6/29/2019 10:45,18.289516,10.866696,11.985548,11.749538,11.487837
6/29/2019 11:00,18.720751,11.256592,12.264483,12.072473,12.078754
6/29/2019 11:15,19.133249,11.787536,12.422563,12.36874,12.658019
6/29/2019 11:30,19.461306,12.312681,12.583037,12.672928,13.253811
6/29/2019 11:45,20.122473,12.844271,12.472222,13.116789,13.902489
6/29/2019 12:00,20.399088,13.267279,12.457424,13.511092,14.541005
6/29/2019 12:15,20.983217,13.665133,12.64123,14.026526,15.038001
6/29/2019 12:30,21.267071,14.058604,12.852511,14.472761,15.486335
6/29/2019 12:45,21.55584,14.360267,12.995155,14.710526,15.899989
6/29/2019 13:00,21.946199,14.988125,13.540259,15.000305,16.230026
6/29/2019 13:15,22.296284,15.453563,14.172548,15.170008,16.699034
6/29/2019 13:30,22.666599,15.94215,14.715311,15.465935,17.307856
6/29/2019 13:45,22.908926,16.367258,14.923626,15.763961,18.046749
6/29/2019 14:00,23.390516,16.781357,14.947358,16.083954,18.486778
6/29/2019 14:15,23.380239,17.098423,14.726348,16.604364,18.87294
6/29/2019 14:30,23.490448,17.397966,14.4354,17.083244,19.103716
6/29/2019 14:45,23.912905,17.766457,14.290141,17.515484,19.309923
6/29/2019 15:00,24.20665,18.037783,14.468956,18.013512,19.547415
6/29/2019 15:15,24.439434,18.297466,14.762285,18.215576,19.903561
6/29/2019 15:30,24.272738,18.460333,15.086379,18.368732,20.007202
6/29/2019 15:45,24.249983,18.625912,15.407022,18.239212,20.010439
6/29/2019 16:00,24.576443,18.780556,15.804356,17.646208,20.195938
6/29/2019 16:15,24.432276,18.946333,16.181362,17.860477,20.489929
6/29/2019 16:30,24.658184,19.139795,16.249437,17.967033,20.770575
6/29/2019 16:45,24.995853,19.267515,15.953511,18.086666,21.064716
6/29/2019 17:00,24.132057,19.376604,15.588489,18.301451,21.128284
6/29/2019 17:15,23.25741,19.341499,15.564652,18.822723,21.128422
6/29/2019 17:30,23.92268,19.113537,15.675881,18.938639,20.811216
6/29/2019 17:45,23.904234,19.078934,15.783563,18.85832,20.528162
6/29/2019 18:00,24.334759,19.206875,15.965215,18.883005,20.62921
6/29/2019 18:15,24.477449,18.989834,15.839534,19.088161,20.561001
6/29/2019 18:30,24.715866,18.454651,15.675883,18.927818,20.299089
6/29/2019 18:45,25.393179,17.910233,15.309126,18.755199,19.998556
6/29/2019 19:00,26.40666,17.322504,14.951097,18.420038,19.982231
6/29/2019 19:15,26.383183,17.459463,14.570985,18.151745,20.172806
6/29/2019 19:30,26.507616,17.4792,14.369783,17.887814,20.245649
6/29/2019 19:45,26.163916,17.522299,14.208746,17.641788,19.977179
6/29/2019 20:00,25.095301,17.375334,13.972089,17.406067,19.841915
6/29/2019 20:15,24.696426,17.269327,13.459772,17.18681,19.612083
6/29/2019 20:30,24.082335,17.134457,13.02265,17.070757,19.453745
6/29/2019 20:45,24.251493,17.144804,12.679409,16.689581,19.433187
6/29/2019 21:00,24.606405,17.0874,12.380665,16.375454,18.952972
6/29/2019 21:15,24.5338,16.914362,12.037733,16.116608,9.974622
6/29/2019 21:30,24.26951,16.8738,11.797583,15.899841,14.829976
6/29/2019 21:45,24.156748,16.63125,11.7176,15.760773,17.434937
6/29/2019 22:00,23.331949,16.506992,11.727619,15.531132,17.249105
6/29/2019 22:15,6.706283,16.272118,11.247601,15.260773,17.089294
6/29/2019 22:30,23.645342,16.156727,10.884141,14.978528,16.866806
6/29/2019 22:45,23.251907,16.005051,10.595844,14.762316,16.672842
6/29/2019 23:00,23.133446,15.883279,10.361928,14.516933,16.426775
6/29/2019 23:15,23.10367,15.856453,10.127909,14.264393,16.398672
6/29/2019 23:30,22.911331,15.736858,9.910733,14.058782,16.286795
6/29/2019 23:45,22.641068,15.572494,9.705826,13.861115,16.276583
6/30/2019 0:00,22.549688,15.332095,9.59055,13.738883,16.212738
6/30/2019 0:15,22.486666,15.162389,9.443326,13.555079,16.101961
6/30/2019 0:30,22.302267,14.964267,9.287955,13.540161,16.000563
6/30/2019 0:45,22.286606,14.867121,9.121422,13.752402,15.911691
6/30/2019 1:00,21.885799,14.71235,8.984948,13.74388,15.872651
6/30/2019 1:15,21.810997,14.396711,8.836756,13.586491,15.804318
6/30/2019 1:30,21.511316,14.181567,8.727183,13.394584,15.660066
6/30/2019 1:45,21.256725,13.877934,8.6434,13.214146,15.541896
6/30/2019 2:00,21.214642,13.644334,8.526178,13.01425,15.358037
6/30/2019 2:15,21.090275,13.44735,8.400311,12.912534,15.210422
6/30/2019 2:30,20.800514,13.241838,8.376482,12.819986,15.096551
6/30/2019 2:45,20.52548,13.081563,8.266418,12.709294,14.980883
6/30/2019 3:00,20.170078,12.839742,8.186,12.63306,14.864877
6/30/2019 3:15,19.918283,12.580322,8.084096,12.583759,14.675386
6/30/2019 3:30,19.627769,12.469466,8.005487,12.573115,14.386432
6/30/2019 3:45,19.392431,12.404067,7.935178,12.462094,14.091202
6/30/2019 4:00,18.942289,12.281816,7.867911,12.793834,13.902349
6/30/2019 4:15,18.781292,12.182616,7.780489,14.360455,13.600333
6/30/2019 4:30,18.44525,12.135689,7.697437,15.571022,13.424401
6/30/2019 4:45,18.186934,12.000661,7.602666,15.851531,13.131284
6/30/2019 5:00,17.935783,11.895085,7.542711,15.328164,12.982836
6/30/2019 5:15,17.558542,11.825359,7.45295,14.776155,12.825197
6/30/2019 5:30,17.351719,11.678133,7.350289,14.228666,12.771206
6/30/2019 5:45,17.112867,11.460794,7.310183,13.818607,12.705478
6/30/2019 6:00,16.801901,11.330128,7.244333,10.667551,12.527793
6/30/2019 6:15,16.757233,11.143274,7.186363,4.973822,12.485122
6/30/2019 6:30,16.438374,10.902567,7.088067,13.251028,12.384528
6/30/2019 6:45,16.190815,10.733092,7.042844,13.062622,12.256187
6/30/2019 7:00,16.087494,10.682134,6.99515,12.896901,12.136984
6/30/2019 7:15,15.964752,10.641376,6.911644,12.6987,12.016845
6/30/2019 7:30,15.828466,10.502967,6.878215,12.608133,11.89456
6/30/2019 7:45,15.553973,10.405511,6.803526,12.555139,11.843428
6/30/2019 8:00,15.415923,10.287876,6.770667,12.475583,11.843519
6/30/2019 8:15,15.209493,10.245949,6.708867,2.744678,11.703549
6/30/2019 8:30,15.276872,10.218072,6.644845,0,11.634266
6/30/2019 8:45,15.33498,10.36742,6.609888,0,11.536055
6/30/2019 9:00,15.315756,10.543114,6.569889,0,11.413428
6/30/2019 9:15,15.645693,10.776625,6.576233,0,11.402784
6/30/2019 9:30,16.055401,10.963076,6.661578,0,11.648911
6/30/2019 9:45,16.371223,11.234474,6.7555,0,12.001884
6/30/2019 10:00,16.870783,11.65463,6.912125,0,12.378561
6/30/2019 10:15,17.27375,11.98012,7.107467,0.223456,12.865723
6/30/2019 10:30,17.777725,12.50605,7.345078,13.977777,13.447714
6/30/2019 10:45,18.206106,12.97077,7.658617,14.579274,13.971842
6/30/2019 11:00,18.8396,13.427545,7.924615,14.626008,14.476605
6/30/2019 11:15,19.570234,13.911234,8.145644,14.4958,14.930712
6/30/2019 11:30,19.816977,14.433066,8.435266,14.471867,15.426393
6/30/2019 11:45,20.167856,14.824866,8.759851,14.356372,15.916016
6/30/2019 12:00,20.596233,15.213338,9.059956,14.406305,16.337646
6/30/2019 12:15,20.76705,15.605341,9.432025,14.557522,16.737705
6/30/2019 12:30,21.596523,15.996604,9.855511,14.724429,17.059612
6/30/2019 12:45,21.770565,16.493109,10.306867,14.925278,17.447815
6/30/2019 13:00,22.210846,16.843092,10.689118,15.14336,17.865919
6/30/2019 13:15,22.486282,17.169891,10.963704,15.207999,18.358217
6/30/2019 13:30,22.797667,17.341949,11.004444,15.294726,18.917244
6/30/2019 13:45,23.195377,17.399246,11.058667,15.318438,19.368723
6/30/2019 14:00,23.539152,17.651325,11.039838,15.432694,19.818813
6/30/2019 14:15,23.783939,17.796024,10.931111,15.76857,20.217756
6/30/2019 14:30,23.866657,18.05212,10.926156,16.398155,20.536314
6/30/2019 14:45,24.284538,18.271929,10.805467,17.084061,20.913927
6/30/2019 15:00,24.476749,19.47798,10.487333,17.246384,21.138865
6/30/2019 15:15,24.748533,20.689062,9.8746,17.20561,21.457754
6/30/2019 15:30,24.627867,21.160404,9.608583,17.104067,21.683828
6/30/2019 15:45,24.931583,21.680126,9.599755,16.868479,21.969782
6/30/2019 16:00,24.785503,21.980867,9.855267,16.834352,22.242006
6/30/2019 16:15,25.279005,22.388779,10.37242,16.853106,22.527058
6/30/2019 16:30,25.35351,22.537678,10.842407,16.817171,22.626072
6/30/2019 16:45,25.991123,22.672684,11.0968,17.146227,22.581116
6/30/2019 17:00,25.718819,22.529974,11.336044,17.649778,22.554388
6/30/2019 17:15,25.675367,22.67605,11.277271,17.885359,22.543938
6/30/2019 17:30,25.50182,22.566401,11.108383,18.054001,22.4928
6/30/2019 17:45,25.283632,22.691191,10.997185,18.257151,22.531544
6/30/2019 18:00,25.251806,22.614401,10.881267,17.882023,22.53616
6/30/2019 18:15,25.917,22.533142,10.94185,17.519413,22.656639
6/30/2019 18:30,26.062218,22.257238,11.109533,17.448496,22.428453
6/30/2019 18:45,26.732134,22.230545,11.205674,17.263123,22.388985
6/30/2019 19:00,26.358412,22.183267,11.302089,17.040062,22.336037
6/30/2019 19:15,25.729069,22.231133,11.2363,17.173094,22.145594
6/30/2019 19:30,25.818571,22.506133,11.068534,17.179193,21.883671
6/30/2019 19:45,25.345417,22.387467,10.891638,16.865221,21.759222
6/30/2019 20:00,25.023672,22.208133,10.709063,16.883797,21.72014
6/30/2019 20:15,25.175283,22.172667,10.537904,16.996061,21.54413
6/30/2019 20:30,24.856718,21.9102,10.406178,16.702784,21.426645
6/30/2019 20:45,24.863672,21.635132,10.243704,16.314493,21.257786
6/30/2019 21:00,24.553869,21.413986,10.046059,16.072334,20.995556
6/30/2019 21:15,24.739304,21.19845,9.754711,15.709284,20.775463
6/30/2019 21:30,24.347189,20.950525,9.438027,15.420861,7.148071
6/30/2019 21:45,24.342686,20.896837,9.001134,15.117536,20.209938
6/30/2019 22:00,24.434816,20.872517,8.678333,14.788384,20.349001
6/30/2019 22:15,24.533106,20.719471,8.404905,14.520555,20.133379
6/30/2019 22:30,24.260349,19.992897,8.12957,14.260728,20.044306
6/30/2019 22:45,24.016834,20.13084,7.882667,13.972172,19.893808
6/30/2019 23:00,23.570637,20.025644,7.756545,13.811993,19.90555
6/30/2019 23:15,23.2087,20.164467,7.5571,13.6386,19.792622
6/30/2019 23:30,23.570749,20.109585,7.357096,13.486294,19.586533
6/30/2019 23:45,23.434267,19.942059,7.27398,13.392076,19.457441
7/1/2019 0:00,23.262964,19.964466,7.159855,13.268084,19.428127
7/1/2019 0:15,22.973595,19.800528,7.047983,13.155544,19.437531
7/1/2019 0:30,22.925083,19.580345,6.917404,13.086772,19.486685
7/1/2019 0:45,22.182711,19.412754,6.82514,13.049694,19.277243
7/1/2019 1:00,22.969032,19.324333,6.730259,12.967561,18.994419
7/1/2019 1:15,22.690763,19.006779,6.657296,12.885688,18.731655
7/1/2019 1:30,22.311317,18.631878,6.578206,12.800602,18.57552
7/1/2019 1:45,22.372667,18.220699,6.465856,12.766398,18.455954
7/1/2019 2:00,22.28302,17.782385,6.374822,12.661989,18.535244
7/1/2019 2:15,22.584341,17.394051,6.306917,12.591188,18.253206
7/1/2019 2:30,22.075747,17.12805,6.306689,12.507007,18.215872
7/1/2019 2:45,22.023062,16.72015,6.258117,12.424428,17.992477
7/1/2019 3:00,21.746613,16.521585,6.185928,12.366012,17.726055
7/1/2019 3:15,21.748501,16.272547,6.1354,12.280554,17.628439
7/1/2019 3:30,21.352882,16.029757,6.07934,12.19899,17.489319
7/1/2019 3:45,21.047926,15.729385,6.015156,12.126894,17.237955
7/1/2019 4:00,20.987473,15.502427,5.972071,12.019235,17.037146
7/1/2019 4:15,21.016468,15.400766,5.880355,11.916443,16.829344
7/1/2019 4:30,20.335079,15.210428,5.851321,11.807744,16.701067
7/1/2019 4:45,20.379967,14.988993,5.839607,11.672,16.511295
7/1/2019 5:00,20.349497,14.744148,5.783067,11.477553,16.304197
7/1/2019 5:15,19.935766,14.670022,5.759874,11.296756,16.012865
7/1/2019 5:30,19.517982,14.36876,5.701289,11.155789,16.008307
7/1/2019 5:45,19.733807,14.237544,5.658779,11.014668,15.928656
7/1/2019 6:00,19.593655,13.817874,5.523467,10.844829,15.74996
7/1/2019 6:15,19.174774,13.541689,5.466033,10.726583,15.709917
7/1/2019 6:30,19.207895,13.041582,5.502756,10.588256,15.624711
7/1/2019 6:45,19.322147,12.572539,5.500622,10.458022,15.668565
7/1/2019 7:00,18.645214,12.19875,5.439822,10.3512,15.680921
7/1/2019 7:15,18.905516,12.178339,5.408067,10.262055,15.400701
7/1/2019 7:30,18.710739,12.067533,5.366733,10.143084,15.265077
7/1/2019 7:45,18.365545,11.941017,5.341389,10.034811,15.160135
7/1/2019 8:00,18.427467,11.754171,5.3248,9.949411,15.151133
7/1/2019 8:15,17.387693,11.561637,5.293007,9.8708,15.233896
7/1/2019 8:30,18.181355,11.639311,5.267911,9.776523,15.430156
7/1/2019 8:45,18.750504,11.536512,5.270945,9.724961,15.662018
7/1/2019 9:00,18.623455,11.537583,5.3268,9.746555,15.720222
7/1/2019 9:15,18.389093,12.277837,5.352007,9.829589,15.957961
7/1/2019 9:30,19.117701,12.613417,5.403934,10.01375,16.140579
7/1/2019 9:45,19.014233,12.983267,5.471348,10.263856,16.386307
7/1/2019 10:00,19.597925,13.481133,5.587978,10.565989,16.730194
7/1/2019 10:15,9.231542,14.15835,5.788089,10.87195,17.032656
7/1/2019 10:30,19.545692,14.790148,6.134067,11.192245,17.212286
7/1/2019 10:45,20.215321,14.989089,6.485867,11.522477,17.977436
7/1/2019 11:00,20.457134,14.410812,6.8947,11.835375,18.458429
7/1/2019 11:15,20.8552,15.241295,7.355311,12.187403,18.719122
7/1/2019 11:30,21.267653,16.79126,7.874991,12.558178,19.021729
7/1/2019 11:45,21.784155,17.37887,8.253978,12.960982,19.416058
7/1/2019 12:00,22.225929,17.903656,8.493417,13.395272,19.819998
7/1/2019 12:15,22.752033,18.446205,8.529111,13.837694,20.275795
7/1/2019 12:30,23.2265,18.979099,8.582726,14.274228,20.623466
7/1/2019 12:45,23.609791,19.53834,8.613222,14.617764,21.114721
7/1/2019 13:00,23.972574,19.857281,8.552356,14.981298,21.402048
7/1/2019 13:15,24.378817,20.076334,8.547438,15.344335,21.942329
7/1/2019 13:30,24.702017,20.708387,8.588956,15.625807,22.553623
7/1/2019 13:45,25.057993,21.156059,8.4742,15.902176,23.037493
7/1/2019 14:00,25.405773,22.079205,8.408067,16.121576,23.441784
7/1/2019 14:15,25.738466,22.483566,8.373096,16.317961,23.886129
7/1/2019 14:30,25.706711,22.80217,8.386884,16.53912,24.275042
7/1/2019 14:45,25.774288,23.39197,8.472385,16.87075,24.509451
7/1/2019 15:00,26.201221,23.766222,8.720622,17.271584,24.991108
7/1/2019 15:15,26.2225,23.980606,8.810259,17.686939,25.186954
7/1/2019 15:30,26.313334,24.414293,8.880128,18.095295,25.441994
7/1/2019 15:45,26.595919,24.583134,8.950171,18.447496,25.895666
7/1/2019 16:00,26.590689,24.87015,8.967934,18.759502,26.465797
7/1/2019 16:15,26.502466,24.886452,8.992296,18.764505,26.603456
7/1/2019 16:30,26.711115,24.951149,9.031726,18.798376,26.38306
7/1/2019 16:45,26.886383,25.141668,8.970941,18.913427,26.197611
7/1/2019 17:00,27.126633,25.289488,8.943178,18.636818,26.327074
7/1/2019 17:15,27.47275,25.22349,8.990845,18.322659,26.234203
7/1/2019 17:30,27.50066,25.459749,9.1218,18.284336,26.371847
7/1/2019 17:45,27.590384,25.638008,9.260244,18.184999,26.463398
7/1/2019 18:00,27.637817,25.825256,9.351125,18.21966,25.846306
7/1/2019 18:15,27.583969,25.604549,9.292926,18.330153,26.363556
7/1/2019 18:30,27.61595,25.955818,9.243004,18.421509,25.970163
7/1/2019 18:45,27.647833,25.843437,9.240233,18.460648,25.604317
7/1/2019 19:00,27.486248,25.521612,9.270734,18.324566,25.541828
7/1/2019 19:15,27.392818,24.760988,9.211229,18.213396,25.294575
7/1/2019 19:30,27.273329,24.587296,9.104867,17.998875,25.222626
7/1/2019 19:45,27.183083,24.399521,9.040022,17.831076,25.029669
7/1/2019 20:00,27.092863,24.117235,8.988833,17.493519,24.52861
7/1/2019 20:15,27.016808,23.782578,8.899329,17.222542,24.608999
7/1/2019 20:30,26.731342,23.396101,8.756133,17.062439,24.251703
7/1/2019 20:45,26.456266,23.467422,8.625397,16.813765,24.143017
7/1/2019 21:00,26.131065,23.302759,8.472089,16.509279,24.06529
7/1/2019 21:15,25.871578,23.183268,8.311133,16.264193,4.658994
7/1/2019 21:30,25.65485,22.835768,8.1769,16.041327,22.109842
7/1/2019 21:45,25.615534,22.72724,8.053455,15.76105,24.360504
7/1/2019 22:00,25.334801,22.688913,7.9335,15.542822,24.024412
7/1/2019 22:15,25.416466,2.985409,7.826089,15.226287,23.956146
7/1/2019 22:30,25.252068,19.091181,7.715933,14.972908,23.843834
7/1/2019 22:45,25.208321,20.441141,7.610378,14.765418,23.674393
7/1/2019 23:00,25.331066,20.000433,7.477883,14.569278,23.503794
7/1/2019 23:15,25.542816,20.205257,7.35885,14.365528,23.39069
7/1/2019 23:30,25.231661,19.978975,7.276354,14.120173,23.233255
7/1/2019 23:45,25.169716,19.847248,7.202734,13.950455,23.037474
7/2/2019 0:00,25.105206,19.736948,7.110303,13.801885,22.921329
7/2/2019 0:15,25.248545,19.532703,7.031744,13.647734,22.801895
7/2/2019 0:30,25.939951,19.362572,6.931233,13.496956,22.570522
7/2/2019 0:45,27.016466,19.330856,6.847978,13.380918,22.354134
7/2/2019 1:00,28.412384,19.281878,6.745155,13.218389,22.200266
7/2/2019 1:15,15.245752,19.141918,6.598467,13.079371,21.815256
7/2/2019 1:30,18.351868,18.721498,6.3677,12.88481,21.67194
7/2/2019 1:45,30.480448,18.369867,6.089244,12.862638,21.403044
7/2/2019 2:00,30.063801,18.117287,5.831911,12.770306,21.081306
7/2/2019 2:15,29.166935,17.877377,5.614422,12.709028,20.744278
7/2/2019 2:30,28.530788,17.569088,5.432785,12.636689,20.346943
7/2/2019 2:45,28.014408,17.337488,5.3513,12.493183,19.898962
7/2/2019 3:00,27.768164,17.07172,5.267237,12.459922,19.611174
7/2/2019 3:15,27.627478,16.912273,5.238363,12.422759,19.283657
7/2/2019 3:30,27.443356,16.6143,5.180205,12.357677,18.798399
7/2/2019 3:45,26.881207,16.34185,5.090133,12.258677,18.617025
7/2/2019 4:00,26.545105,16.207687,5.059444,12.222172,18.168251
7/2/2019 4:15,26.328133,16.014088,5.004822,12.209004,18.22344
7/2/2019 4:30,25.868994,15.876878,4.939185,12.189419,17.986979
7/2/2019 4:45,25.722866,15.695563,4.814733,12.093088,18.046429
7/2/2019 5:00,25.531534,15.550393,4.7469,12.020627,17.947699
7/2/2019 5:15,25.28618,15.5003,4.750689,11.965839,17.784731
7/2/2019 5:30,24.885267,15.366199,4.723133,11.907961,17.664742
7/2/2019 5:45,24.554436,15.201241,4.673911,11.959878,17.429358
7/2/2019 6:00,24.059401,14.973133,4.648422,11.904852,17.290369
7/2/2019 6:15,23.626982,14.722867,4.605577,11.86753,17.013676
7/2/2019 6:30,23.145718,14.444683,4.563689,11.823606,16.911682
7/2/2019 6:45,23.06204,14.19805,4.536511,11.612239,16.731016
7/2/2019 7:00,22.975395,13.934704,4.507578,11.565428,16.653267
7/2/2019 7:15,22.672832,13.729584,4.4792,11.541866,16.395128
7/2/2019 7:30,14.347389,13.4364,4.451222,11.349894,16.215618
7/2/2019 7:45,0,13.259425,4.432718,11.1978,15.86465
7/2/2019 8:00,0,13.227,4.399111,11.139361,15.468931
7/2/2019 8:15,0,13.2354,4.378445,11.041188,15.1567
7/2/2019 8:30,0,13.138333,4.361911,11.021733,15.19756
7/2/2019 8:45,0,12.223351,4.336889,11.033463,15.20705
7/2/2019 9:00,0,13.49343,4.296844,11.264765,15.459058
7/2/2019 9:15,12.529067,14.727295,4.301066,11.429722,15.952817
7/2/2019 9:30,20.724089,14.932526,4.325266,11.551744,16.476688
7/2/2019 9:45,21.187761,14.9735,4.320533,11.622442,16.894634
7/2/2019 10:00,21.346634,15.141629,4.3248,11.699866,17.325094
7/2/2019 10:15,21.483351,15.492874,4.349941,11.724888,17.92812
7/2/2019 10:30,21.71974,15.834917,4.396356,11.831938,18.692228
7/2/2019 10:45,21.562967,16.238939,4.447755,11.909484,19.351683
7/2/2019 11:00,21.549683,16.640984,4.525259,11.891864,20.088741
7/2/2019 11:15,21.74571,17.081331,4.599822,11.953254,20.638699
7/2/2019 11:30,21.996799,17.501266,4.714433,12.079178,21.508772
7/2/2019 11:45,22.400345,17.885799,4.945133,12.243046,22.053705
7/2/2019 12:00,22.634975,18.319183,5.165082,12.402761,22.519281
7/2/2019 12:15,22.990503,18.754484,5.3678,12.616435,23.070601
7/2/2019 12:30,23.37359,19.088633,5.497089,12.779521,23.516705
7/2/2019 12:45,23.791616,19.452637,5.635467,13.032522,23.968487
7/2/2019 13:00,24.167467,19.595333,5.725511,13.713244,24.425287
7/2/2019 13:15,24.657696,20.535812,5.843604,14.464888,24.867861
7/2/2019 13:30,25.155882,21.238068,5.994311,15.34485,25.197939
7/2/2019 13:45,25.627945,21.557096,6.221445,15.952679,25.524109
7/2/2019 14:00,25.991617,21.9967,6.493155,16.204592,26.491138
7/2/2019 14:15,26.353525,22.355341,6.836221,16.0979,26.94894
7/2/2019 14:30,26.508284,22.746239,7.294933,16.25614,27.346144
7/2/2019 14:45,26.547266,23.095171,7.610878,16.693684,27.62859
7/2/2019 15:00,26.1639,23.250317,7.851575,17.088079,27.272095
7/2/2019 15:15,26.368895,23.461555,8.090755,16.952133,27.653866
7/2/2019 15:30,26.640038,23.56605,8.436533,17.128168,27.512808
7/2/2019 15:45,26.345901,23.6924,8.889371,17.354095,27.872919
7/2/2019 16:00,26.172709,23.76992,9.2922,17.056601,28.049177
7/2/2019 16:15,26.438688,23.654526,9.517844,16.649982,27.868063
7/2/2019 16:30,26.674757,23.47769,9.781844,16.466255,28.168428
7/2/2019 16:45,26.64715,23.480816,9.990178,16.40229,28.069471
7/2/2019 17:00,26.470217,23.352835,10.12123,16.24254,28.262432
7/2/2019 17:15,26.061333,23.212469,10.025884,16.065395,28.169403
7/2/2019 17:30,25.748486,23.065016,9.876917,16.122278,27.834614
7/2/2019 17:45,25.797667,22.649733,9.84503,16.055161,27.68602
7/2/2019 18:00,25.797153,22.574005,10.08303,16.015572,27.695263
7/2/2019 18:15,25.979799,22.595114,10.205466,15.931233,27.675692
7/2/2019 18:30,26.1401,22.504564,10.267954,15.929615,27.702
7/2/2019 18:45,26.125978,22.683588,10.410563,15.741603,27.29073
7/2/2019 19:00,25.96715,22.737307,10.415022,15.569517,27.171528
7/2/2019 19:15,25.953472,22.601017,10.39306,15.476583,27.070412
7/2/2019 19:30,25.573851,22.868376,10.440434,15.294866,26.795454
7/2/2019 19:45,25.125383,23.394154,10.369267,15.204922,26.400356
7/2/2019 20:00,25.1362,24.515213,10.261719,14.976803,25.719601
7/2/2019 20:15,25.025291,26.493971,10.110044,14.830935,25.810837
7/2/2019 20:30,24.907455,28.308912,9.978289,14.716184,26.065807
7/2/2019 20:45,24.630884,29.00703,9.837245,14.842572,25.819845
7/2/2019 21:00,24.568733,29.755167,9.699289,14.802721,24.88821
7/2/2019 21:15,24.456146,29.898283,9.524274,14.810743,5.532424
7/2/2019 21:30,24.4207,29.062292,9.380183,14.544131,20.174782
