,Arolla / Hydrologie (Ferpècle - Débit dégraveur),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (1. Année précédente),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (2. Année précédente),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (3. Année précédente),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (4. Année précédente)
Horodatage,m³/s,m³/s,m³/s,m³/s,m³/s
7/24/2019 10:45,8.750466,5.27647,7.48417,5.697967,10.096554
7/24/2019 11:00,8.960137,5.524958,7.466593,5.793808,10.068859
7/24/2019 11:15,9.2108,5.913617,7.426704,5.95953,10.257749
7/24/2019 11:30,9.430417,6.003829,7.2346,6.152041,10.613218
7/24/2019 11:45,9.61735,6.138096,7.256155,6.349611,11.127327
7/24/2019 12:00,9.812721,5.78126,7.351659,6.552478,11.702388
7/24/2019 12:15,9.9967,6.293978,7.433556,6.793786,12.176702
7/24/2019 12:30,10.15245,6.956578,7.486933,6.905102,12.605148
7/24/2019 12:45,10.357166,7.375471,7.594289,7.1181,13.02373
7/24/2019 13:00,10.564654,7.6054,7.72277,7.316997,13.489714
7/24/2019 13:15,10.858705,7.785863,7.817511,7.489143,13.815436
7/24/2019 13:30,10.969283,8.019393,7.917422,7.673394,13.921453
7/24/2019 13:45,11.237312,8.349721,8.037267,7.851947,14.560591
7/24/2019 14:00,11.683937,8.634356,8.118511,8.050677,14.897958
7/24/2019 14:15,11.501008,8.987238,8.240489,8.253572,15.351127
7/24/2019 14:30,11.957779,9.345783,8.302578,8.414675,15.700229
7/24/2019 14:45,12.864913,9.587926,8.356311,8.472281,16.072052
7/24/2019 15:00,13.114963,9.731526,8.377183,8.497094,16.284563
7/24/2019 15:15,13.504754,9.843433,8.497289,8.583822,16.495281
7/24/2019 15:30,13.7658,9.914933,8.714228,8.766222,16.619732
7/24/2019 15:45,14.1641,9.908183,9.159117,8.907055,16.70083
7/24/2019 16:00,14.393954,9.845244,9.4538,9.022522,16.633511
7/24/2019 16:15,14.623438,9.750098,9.713233,9.099279,16.8332
7/24/2019 16:30,14.840438,9.659062,10.025634,9.154211,17.23875
7/24/2019 16:45,14.864308,9.564358,10.334675,9.105526,17.367548
7/24/2019 17:00,14.7987,9.524933,10.519889,9.016322,17.155882
7/24/2019 17:15,14.990608,9.5184,10.356133,9.191485,16.400917
7/24/2019 17:30,15.393996,9.518333,10.277763,9.464585,16.658806
7/24/2019 17:45,15.568791,9.477854,10.252916,9.798802,14.402076
7/24/2019 18:00,15.633509,9.493116,10.055796,9.919798,12.674843
7/24/2019 18:15,15.449804,9.478874,9.785267,9.797243,13.223419
7/24/2019 18:30,15.371796,9.400701,9.490515,9.626306,14.318975
7/24/2019 18:45,15.327304,9.332133,9.197296,9.548864,15.279828
7/24/2019 19:00,15.147579,9.113439,8.870381,9.42666,18.881493
7/24/2019 19:15,14.949942,9.040116,8.553837,9.24825,22.631716
7/24/2019 19:30,14.103521,9.057734,8.307852,9.237572,20.807987
7/24/2019 19:45,14.668779,8.929214,8.053511,9.101903,24.051668
7/24/2019 20:00,14.925929,9.246681,7.843689,9.058556,27.237362
7/24/2019 20:15,14.57325,9.784775,7.731111,9.008966,26.186775
7/24/2019 20:30,13.865275,10.532941,7.62045,8.836756,25.992525
7/24/2019 20:45,13.507234,11.417755,7.576289,8.780448,27.509043
7/24/2019 21:00,14.181671,12.06823,7.491434,8.697461,27.695852
7/24/2019 21:15,14.054492,12.162422,7.420804,8.560959,25.053194
7/24/2019 21:30,13.706829,11.754812,7.327883,8.351036,23.058331
7/24/2019 21:45,13.41077,11.464212,7.202156,8.217128,22.811203
7/24/2019 22:00,13.194162,11.07005,7.08902,8.146399,22.086767
7/24/2019 22:15,12.864221,10.660904,6.938777,8.122556,23.217037
7/24/2019 22:30,12.907205,10.474784,6.852858,7.959359,23.653641
7/24/2019 22:45,13.482059,10.309993,6.808929,7.764778,22.810759
7/24/2019 23:00,13.497504,10.139482,6.770833,7.682581,21.788
7/24/2019 23:15,13.222459,9.9245,6.683044,7.5933,21.134609
7/24/2019 23:30,12.661275,9.792267,6.569696,7.527448,20.050152
7/24/2019 23:45,11.976967,9.64855,6.475889,7.421289,9.833587
7/25/2019 0:00,11.63483,9.473556,6.376966,7.349333,7.76859
7/25/2019 0:15,4.719663,9.310896,6.267189,7.365026,15.489706
7/25/2019 0:30,8.61919,9.169822,6.178328,7.317155,15.331141
7/25/2019 0:45,11.361941,9.065878,6.123167,7.261061,15.494678
7/25/2019 1:00,11.215366,8.901617,6.038978,7.172114,15.70525
7/25/2019 1:15,11.103033,8.630674,5.948918,7.133315,16.147709
7/25/2019 1:30,10.927496,8.432796,5.890422,7.075716,16.468544
7/25/2019 1:45,10.643921,8.328778,5.858167,7.021494,16.748617
7/25/2019 2:00,10.65955,8.203592,5.811117,6.931339,17.259403
7/25/2019 2:15,10.60585,8.031667,5.738313,6.770179,17.664377
7/25/2019 2:30,10.42375,8.011333,5.681417,6.773439,18.013729
7/25/2019 2:45,10.531466,7.937259,5.618146,6.781028,18.423691
7/25/2019 3:00,10.50505,7.797318,5.548717,6.734575,18.09944
7/25/2019 3:15,10.36965,7.759592,5.485378,6.667176,17.947052
7/25/2019 3:30,10.339149,7.319148,5.431541,6.544005,18.326126
7/25/2019 3:45,10.288433,7.382104,5.380822,6.464772,18.775402
7/25/2019 4:00,10.217234,7.331546,5.202679,6.435117,17.85607
7/25/2019 4:15,9.992333,7.136237,5.210583,6.340111,17.323357
7/25/2019 4:30,10.092605,7.2096,5.293067,6.220631,16.784813
7/25/2019 4:45,10.21925,7.293444,5.225615,6.256944,16.638012
7/25/2019 5:00,10.028229,7.1766,5.157065,6.153511,16.112364
7/25/2019 5:15,9.892834,7.092222,5.06943,6.058444,15.144798
7/25/2019 5:30,9.767021,7.119896,4.965325,6.110292,14.741461
7/25/2019 5:45,9.785925,7.020267,4.925422,6.054833,14.721577
7/25/2019 6:00,9.75305,6.876659,4.935667,5.967583,14.727413
7/25/2019 6:15,9.657817,6.813561,4.881496,5.899476,14.042957
7/25/2019 6:30,9.614838,6.839407,4.533642,5.80932,13.48902
7/25/2019 6:45,9.571917,6.833167,4.396667,5.839519,13.492194
7/25/2019 7:00,9.0625,6.776859,4.924421,5.778656,13.763033
7/25/2019 7:15,9.629271,6.594952,5.104867,5.748933,13.953058
7/25/2019 7:30,9.321241,6.58403,5.027674,5.769911,13.918572
7/25/2019 7:45,8.921504,6.617355,4.922407,5.73998,13.571827
7/25/2019 8:00,9.342767,6.596716,4.8285,5.63845,12.684543
7/25/2019 8:15,9.432375,6.515244,4.803522,5.452685,11.9687
7/25/2019 8:30,9.304967,6.459733,4.767333,5.497966,12.256662
7/25/2019 8:45,8.603742,6.425748,4.7636,5.482939,12.653267
7/25/2019 9:00,7.900738,6.415088,4.747633,5.4206,12.814053
7/25/2019 9:15,9.615663,6.406579,4.741644,5.271096,12.286389
7/25/2019 9:30,9.887179,6.385384,4.712038,5.32452,11.663053
7/25/2019 9:45,9.643829,6.368067,4.528663,5.343061,11.804845
7/25/2019 10:00,9.363183,6.429237,4.558383,5.319636,12.126991
7/25/2019 10:15,9.697541,6.489422,4.702767,5.441404,12.56899
7/25/2019 10:30,10.156392,6.528449,4.750088,5.49775,12.6427
7/25/2019 10:45,10.231667,6.59397,4.75745,5.58218,12.716556
7/25/2019 11:00,10.522717,6.682867,4.755867,5.720152,13.083722
7/25/2019 11:15,10.912925,6.732567,4.774583,5.813395,13.285813
7/25/2019 11:30,11.148784,6.68243,4.7936,6.045013,13.416044
7/25/2019 11:45,11.481271,6.830637,4.794585,6.312197,14.01527
7/25/2019 12:00,11.894121,6.99983,4.784866,6.424395,14.4495
7/25/2019 12:15,12.49653,7.2058,4.7413,6.646633,14.58587
7/25/2019 12:30,12.914804,7.15097,4.667734,6.817848,15.029324
7/25/2019 12:45,13.151167,7.219817,4.533983,7.029276,14.455408
7/25/2019 13:00,13.536942,7.450669,4.632228,7.212191,14.668924
7/25/2019 13:15,13.802317,7.763684,4.655183,7.393649,15.488895
7/25/2019 13:30,14.222192,8.021015,4.45385,7.542323,15.518196
7/25/2019 13:45,14.491217,8.245267,4.409667,7.724372,15.864683
7/25/2019 14:00,14.938179,8.589837,4.623371,7.99148,16.255274
7/25/2019 14:15,15.5331,8.972754,4.896022,8.22268,16.499249
7/25/2019 14:30,15.956604,9.222874,5.09945,8.430474,17.057108
7/25/2019 14:45,16.450159,9.455615,5.209233,8.607388,17.243723
7/25/2019 15:00,16.633833,9.765375,5.26525,8.803766,16.827095
7/25/2019 15:15,16.308975,10.084,5.201725,8.978106,16.462051
7/25/2019 15:30,17.188911,10.505755,5.216511,9.110593,16.965242
7/25/2019 15:45,17.280771,10.803074,5.012281,9.20867,17.331491
7/25/2019 16:00,17.125629,10.941783,5.074183,9.288655,17.286394
7/25/2019 16:15,16.926817,11.032556,5.07645,9.309098,16.891378
7/25/2019 16:30,17.00598,11.042592,5.053963,9.426008,16.561216
7/25/2019 16:45,18.489517,10.814712,5.1251,9.414739,16.182556
7/25/2019 17:00,19.958996,10.827949,5.149533,9.321514,15.7926
7/25/2019 17:15,19.5411,10.711163,5.13197,9.2574,15.694612
7/25/2019 17:30,18.668526,10.683867,5.038102,9.177545,15.873682
7/25/2019 17:45,18.17292,10.770445,4.949867,9.091945,15.304018
7/25/2019 18:00,17.823034,10.633718,4.983235,9.008994,15.027069
7/25/2019 18:15,17.40172,10.642406,4.941078,8.939272,14.848174
7/25/2019 18:30,17.333546,10.422679,4.8593,8.892856,15.112639
7/25/2019 18:45,17.389601,10.39965,4.732689,8.840879,15.376266
7/25/2019 19:00,17.321333,10.397284,4.750611,8.796927,15.004746
7/25/2019 19:15,16.891363,10.3157,4.868671,8.730639,14.372717
7/25/2019 19:30,16.694109,10.23785,4.925504,8.726777,14.148527
7/25/2019 19:45,16.366867,10.180185,4.947545,8.770292,14.027598
7/25/2019 20:00,15.906688,10.115475,4.954976,8.713061,13.62944
7/25/2019 20:15,15.996433,10.00423,4.936433,8.626528,13.313476
7/25/2019 20:30,15.718384,9.9186,4.898529,8.527411,13.008996
7/25/2019 20:45,15.560808,9.820316,4.855883,8.40269,12.897916
7/25/2019 21:00,15.337496,9.759585,4.796865,8.332282,12.522604
7/25/2019 21:15,14.829596,9.730644,4.722834,8.275515,12.351126
7/25/2019 21:30,14.843541,9.481637,4.652283,8.208936,12.07428
7/25/2019 21:45,14.738129,9.437846,4.618887,8.090311,11.786216
7/25/2019 22:00,14.298579,9.428342,4.590576,8.012134,11.524244
7/25/2019 22:15,13.92155,9.301666,4.530396,7.986041,11.299545
7/25/2019 22:30,13.937813,9.063029,4.46875,7.891317,5.998577
7/25/2019 22:45,13.925204,8.898511,4.405567,7.808317,6.131592
7/25/2019 23:00,13.898804,8.764289,4.332889,7.813058,8.894728
7/25/2019 23:15,14.07845,8.564437,4.256646,7.745183,5.938472
7/25/2019 23:30,14.1348,6.025719,4.194111,7.439983,10.382815
7/25/2019 23:45,13.9723,0,4.130383,7.453469,10.398563
7/26/2019 0:00,14.512445,7.618814,4.05515,7.515193,10.170573
7/26/2019 0:15,9.033328,8.194244,4.009541,7.578719,10.198102
7/26/2019 0:30,8.903235,7.985978,3.973311,7.551949,10.176245
7/26/2019 0:45,15.116016,7.919317,3.925898,7.435483,10.01153
7/26/2019 1:00,14.739642,8.1594,3.749317,7.397386,9.963717
7/26/2019 1:15,14.360416,8.295851,3.823696,7.33385,9.876339
7/26/2019 1:30,14.0822,8.191366,3.872256,7.273011,9.607449
7/26/2019 1:45,13.918458,7.954119,3.8516,7.162037,9.637995
7/26/2019 2:00,13.68685,7.694333,3.807796,6.879117,9.637773
7/26/2019 2:15,13.540338,7.550467,3.799733,6.957363,9.492992
7/26/2019 2:30,13.502879,7.4545,3.782117,6.942166,8.964866
7/26/2019 2:45,13.387217,7.374848,3.777789,6.872398,9.199018
7/26/2019 3:00,13.232279,7.284163,3.777296,6.788126,9.495176
7/26/2019 3:15,13.068533,7.168067,3.75943,6.706117,9.08339
7/26/2019 3:30,13.052438,7.093,3.731083,6.688196,8.968644
7/26/2019 3:45,12.9626,7.038445,3.708436,6.596233,9.125975
7/26/2019 4:00,12.774475,6.972183,3.688046,6.573713,8.890939
7/26/2019 4:15,12.695679,6.900118,3.663267,6.604563,8.606028
7/26/2019 4:30,12.529713,6.851963,3.619289,6.578516,8.654372
7/26/2019 4:45,12.301279,6.763915,3.577113,6.509597,8.48672
7/26/2019 5:00,12.151362,6.6949,3.565985,6.450198,8.19165
7/26/2019 5:15,11.7081,6.64535,3.56208,6.39345,8.410302
7/26/2019 5:30,11.535517,6.598433,3.550875,6.371533,8.513183
7/26/2019 5:45,11.584867,6.552513,3.543333,6.328705,8.371186
7/26/2019 6:00,11.403962,6.501844,3.466,6.271681,8.215631
7/26/2019 6:15,11.26225,6.454167,3.4195,6.231953,8.117563
7/26/2019 6:30,11.126008,6.401195,3.446148,6.172448,8.081867
7/26/2019 6:45,10.98805,6.304596,3.478967,6.161402,7.922937
7/26/2019 7:00,10.778,6.295331,3.501933,6.118278,7.801826
7/26/2019 7:15,10.828883,6.25337,3.482981,6.058882,7.936378
7/26/2019 7:30,10.670729,6.197755,3.433678,6.022944,7.961031
7/26/2019 7:45,10.493362,6.149489,3.386889,5.955611,7.886559
7/26/2019 8:00,10.29335,6.127333,3.394481,5.90632,7.849117
7/26/2019 8:15,10.002763,6.012187,3.388333,5.919778,7.824533
7/26/2019 8:30,10.029204,6.004733,3.369867,5.891144,7.735478
7/26/2019 8:45,10.089455,6.007467,3.368467,5.859066,7.773239
7/26/2019 9:00,10.098912,5.995444,3.276013,5.917217,7.744664
7/26/2019 9:15,9.769563,5.953585,3.291209,5.927586,7.656461
7/26/2019 9:30,9.944525,5.948067,3.395363,5.905161,7.612996
7/26/2019 9:45,9.849371,6.000322,3.371733,5.892427,7.593627
7/26/2019 10:00,10.371571,6.096421,3.333633,5.887361,7.586133
7/26/2019 10:15,10.2908,6.215317,3.317,5.9137,7.574356
7/26/2019 10:30,10.539933,6.369245,3.296216,6.006828,7.584897
7/26/2019 10:45,10.566529,6.6301,3.327087,6.1349,7.64593
7/26/2019 11:00,11.071354,6.884363,3.354744,6.325108,7.6894
7/26/2019 11:15,11.235434,7.169479,3.381852,6.577113,7.7587
7/26/2019 11:30,11.628904,7.471045,3.4145,6.855835,7.947407
7/26/2019 11:45,11.962271,7.841963,3.473735,6.961533,8.095189
7/26/2019 12:00,12.243937,8.099222,3.578617,7.154091,8.226513
7/26/2019 12:15,12.60455,8.326859,3.713454,7.323575,8.453818
7/26/2019 12:30,12.9871,8.617784,3.829911,7.442639,8.640891
7/26/2019 12:45,13.251184,8.944516,3.987267,7.579372,8.849376
7/26/2019 13:00,11.399521,9.246105,4.156263,7.785972,9.14505
7/26/2019 13:15,8.272725,9.529408,4.321595,8.024121,8.8725
7/26/2019 13:30,7.951417,9.748482,4.4852,8.301949,8.093242
7/26/2019 13:45,8.569283,9.975555,4.627718,8.64309,9.033278
7/26/2019 14:00,9.589659,10.032237,4.721546,9.01038,9.943152
7/26/2019 14:15,13.919392,10.169967,4.621682,9.411647,10.111523
7/26/2019 14:30,19.856318,10.7972,4.59885,9.659972,10.214375
7/26/2019 14:45,24.074312,11.068063,4.574844,9.835244,10.514565
7/26/2019 15:00,22.469967,11.137444,4.592167,9.901185,10.805357
7/26/2019 15:15,19.268692,11.421963,4.624667,9.913465,11.070558
7/26/2019 15:30,17.891909,11.510412,4.642822,9.935692,11.284465
7/26/2019 15:45,15.428349,11.525148,4.65665,9.975383,11.483861
7/26/2019 16:00,15.641879,11.685929,4.658656,9.89785,11.656698
7/26/2019 16:15,18.558455,11.595511,4.639867,9.834316,11.783033
7/26/2019 16:30,21.451746,11.661415,4.664433,9.838364,11.820957
7/26/2019 16:45,19.8885,11.857872,4.598922,9.773072,11.76207
7/26/2019 17:00,18.978884,11.941704,4.546333,9.565433,11.7751
7/26/2019 17:15,17.362116,11.845348,4.7137,9.671846,11.564281
7/26/2019 17:30,16.960266,11.478904,4.840544,9.740251,11.317431
7/26/2019 17:45,18.566883,11.288661,4.957767,9.720933,11.128009
7/26/2019 18:00,19.709488,11.427044,4.738403,9.709117,10.978622
7/26/2019 18:15,19.930405,11.326985,4.421417,9.674823,10.837322
7/26/2019 18:30,19.128071,11.244948,4.325767,9.641684,10.585085
7/26/2019 18:45,18.748934,11.200983,4.537896,9.691483,10.500398
7/26/2019 19:00,19.215342,11.135987,4.619433,9.703,10.515278
7/26/2019 19:15,19.220266,11.003963,4.655067,9.703146,10.377729
7/26/2019 19:30,18.000254,10.792689,4.613844,9.635022,10.378667
7/26/2019 19:45,17.120413,10.910378,4.548196,9.571244,10.353289
7/26/2019 20:00,17.435738,10.886687,4.503422,9.650563,10.271372
7/26/2019 20:15,17.265005,10.894283,4.4388,9.731613,10.274922
7/26/2019 20:30,16.944834,10.728302,4.393417,9.712146,10.234878
7/26/2019 20:45,15.898,10.538229,4.269455,9.678241,10.197622
7/26/2019 21:00,16.14263,10.363615,3.997503,9.614961,10.150705
7/26/2019 21:15,15.800138,10.208162,3.837248,9.578964,10.070532
7/26/2019 21:30,15.760658,10.207328,3.8284,9.598347,10.012598
7/26/2019 21:45,15.279571,10.117111,3.775904,8.974824,9.893878
7/26/2019 22:00,14.428775,9.943126,3.714659,9.247899,9.894417
7/26/2019 22:15,14.3481,9.816344,3.594671,9.583431,10.01545
7/26/2019 22:30,14.92495,9.747812,3.500383,9.603389,10.438806
7/26/2019 22:45,15.052938,9.622889,3.400726,9.60322,11.10954
7/26/2019 23:00,12.663104,9.488297,3.202225,9.564038,11.992242
7/26/2019 23:15,13.108767,9.415733,3.129087,9.59735,7.929993
7/26/2019 23:30,13.917562,9.279237,3.221463,9.580889,4.880568
7/26/2019 23:45,15.115958,9.148723,3.271983,9.338388,12.197468
7/27/2019 0:00,14.730412,7.26139,3.272733,9.338195,11.706967
7/27/2019 0:15,11.899959,0,3.266189,9.296394,11.490274
7/27/2019 0:30,0,8.155475,3.272061,9.311582,11.347992
7/27/2019 0:45,10.761123,8.767423,3.24518,9.262239,11.183561
7/27/2019 1:00,10.40161,8.6686,3.191444,9.047505,11.104515
7/27/2019 1:15,10.055013,8.579704,3.1504,8.349647,10.976335
7/27/2019 1:30,11.326405,8.502177,3.148922,8.585188,10.803441
7/27/2019 1:45,12.579896,8.401267,3.105822,9.115382,10.947322
7/27/2019 2:00,12.653788,8.303734,3.064943,8.955472,11.398864
7/27/2019 2:15,14.252883,8.211341,3.037645,8.588729,11.621201
7/27/2019 2:30,16.16325,8.154881,3.020624,8.56748,11.889084
7/27/2019 2:45,16.735912,8.127274,3.027333,8.436242,11.593117
7/27/2019 3:00,17.108805,8.055484,2.972302,8.248022,11.325833
7/27/2019 3:15,17.86792,7.884385,2.9526,8.167301,11.109793
7/27/2019 3:30,18.666409,7.788517,2.965255,8.094059,10.856415
7/27/2019 3:45,19.169138,7.727829,2.956467,7.955805,10.594072
7/27/2019 4:00,19.030684,7.684244,2.934624,7.877584,10.317857
7/27/2019 4:15,18.726542,7.622987,2.930864,7.801957,10.163229
7/27/2019 4:30,17.610437,7.517023,2.903718,7.705714,10.066486
7/27/2019 4:45,15.132213,7.421515,2.902054,7.612448,9.908739
7/27/2019 5:00,12.456558,7.33245,2.882813,7.397429,9.700204
7/27/2019 5:15,12.440917,7.242526,2.839174,7.423792,9.536331
7/27/2019 5:30,12.563663,7.178785,2.848743,7.495561,9.67173
7/27/2019 5:45,11.777163,7.138317,2.830833,7.392115,9.564242
7/27/2019 6:00,10.540809,7.113967,2.818519,7.080887,9.426071
7/27/2019 6:15,10.634404,7.070682,2.799078,6.68057,9.335047
7/27/2019 6:30,10.814225,6.991929,2.783113,7.3143,9.158339
7/27/2019 6:45,11.310054,6.927303,2.787291,7.30937,8.980951
7/27/2019 7:00,11.817842,6.851674,2.799746,7.128059,9.017939
7/27/2019 7:15,12.33092,6.806711,2.7819,7.027672,8.957142
7/27/2019 7:30,12.872725,6.741889,2.753985,6.976064,8.816839
7/27/2019 7:45,13.223246,6.6504,2.746163,6.960864,8.48593
7/27/2019 8:00,13.241716,6.552289,2.730215,6.833424,8.296176
7/27/2019 8:15,12.796409,6.522409,2.730378,6.821739,8.28225
7/27/2019 8:30,12.289742,6.455022,2.732948,6.874914,8.115804
7/27/2019 8:45,12.610833,6.403284,2.752348,6.779611,7.962691
7/27/2019 9:00,12.311246,6.379867,2.7616,6.768333,7.86805
7/27/2019 9:15,11.554025,6.360798,2.78152,6.67852,7.703895
7/27/2019 9:30,10.860046,6.34835,2.785778,6.615498,7.697642
7/27/2019 9:45,10.789579,6.371971,2.796122,6.599611,7.868963
7/27/2019 10:00,10.850083,6.423483,2.887511,6.604572,8.077378
7/27/2019 10:15,10.98275,6.532889,2.936344,6.643283,8.063621
7/27/2019 10:30,11.494987,6.662933,2.968633,6.7117,8.088695
7/27/2019 10:45,11.6348,6.840007,3.015354,6.808015,8.235589
7/27/2019 11:00,11.791433,7.090066,3.085178,6.948122,8.490052
7/27/2019 11:15,11.456138,7.327101,3.166945,7.117197,8.739865
7/27/2019 11:30,11.691908,7.453165,3.318,7.299444,8.992383
7/27/2019 11:45,11.753683,7.669667,3.440522,7.603421,9.290618
7/27/2019 12:00,11.584759,7.962556,3.580063,7.854239,9.628455
7/27/2019 12:15,11.130596,8.246618,3.744856,8.063544,9.949972
7/27/2019 12:30,11.638988,8.543667,3.875131,8.18437,10.134619
7/27/2019 12:45,12.106146,8.800147,3.991474,8.397187,10.236039
7/27/2019 13:00,12.535321,9.023388,4.127189,8.55898,10.508136
7/27/2019 13:15,12.978921,9.265793,4.308807,8.735617,10.857081
7/27/2019 13:30,12.990992,9.501454,4.536487,9.026051,10.977228
7/27/2019 13:45,12.725929,9.69873,4.780496,9.252246,10.973917
7/27/2019 14:00,13.000487,9.897685,5.017988,9.432528,11.187169
7/27/2019 14:15,13.112958,10.09015,5.243541,9.534092,11.720026
7/27/2019 14:30,13.004583,10.3048,5.4498,9.580483,12.286227
7/27/2019 14:45,12.781391,10.50995,5.612311,9.582328,12.712208
7/27/2019 15:00,12.884971,10.759481,5.741367,9.542003,13.062635
7/27/2019 15:15,11.869433,10.977113,5.873143,9.567015,13.226957
7/27/2019 15:30,12.33662,11.155096,6.069422,9.469642,12.985081
7/27/2019 15:45,12.526183,11.155355,6.178778,9.31977,13.324138
7/27/2019 16:00,12.395783,11.476344,6.245783,9.185795,13.638017
7/27/2019 16:15,12.371312,11.732785,6.269424,9.133183,13.889568
7/27/2019 16:30,11.58445,11.81377,6.293911,9.112653,13.932055
7/27/2019 16:45,11.516705,11.822889,6.249567,9.090791,13.843139
7/27/2019 17:00,12.243396,11.689103,6.2095,9.018723,13.767413
7/27/2019 17:15,12.553583,11.541844,6.198738,9.027043,14.027154
7/27/2019 17:30,12.73355,11.392541,6.237783,9.129017,14.248346
7/27/2019 17:45,12.77995,11.110088,6.259056,9.232524,14.245438
7/27/2019 18:00,12.266937,11.091319,6.132996,9.193556,14.190407
7/27/2019 18:15,11.307117,11.012867,5.768262,9.487978,13.983916
7/27/2019 18:30,12.069871,11.300549,5.6002,9.875507,13.66489
7/27/2019 18:45,12.626433,11.359756,5.703033,10.138258,13.439898
7/27/2019 19:00,12.046542,11.170134,5.951407,9.819579,13.08226
7/27/2019 19:15,11.452133,10.997364,6.189454,9.613989,12.661232
7/27/2019 19:30,11.809937,10.814906,6.369554,9.34689,12.515203
7/27/2019 19:45,12.033221,10.707572,6.480017,9.306277,12.246851
7/27/2019 20:00,12.006866,10.5042,6.290141,9.228461,11.702515
7/27/2019 20:15,11.59125,10.590948,6.206767,9.066137,11.695806
7/27/2019 20:30,11.268617,10.2842,6.091184,8.850453,11.496581
7/27/2019 20:45,10.974009,10.1558,5.9613,8.54404,11.06392
7/27/2019 21:00,10.824883,10.162023,5.511579,8.469939,10.707703
7/27/2019 21:15,10.521017,10.192272,5.103644,8.613041,10.665822
7/27/2019 21:30,10.442113,10.097059,5.158233,8.573505,10.433702
7/27/2019 21:45,10.344316,9.966022,5.397852,8.438737,9.918675
7/27/2019 22:00,10.283517,9.839312,5.588903,8.251742,9.868594
7/27/2019 22:15,10.174417,9.739552,5.67745,8.112776,9.871622
7/27/2019 22:30,10.023617,9.594685,5.584326,7.973909,9.543492
7/27/2019 22:45,9.798416,9.491808,5.347679,8.214664,9.389981
7/27/2019 23:00,8.924904,9.375911,5.126444,8.266729,9.618602
7/27/2019 23:15,9.033825,9.129379,4.977334,8.021261,9.469845
7/27/2019 23:30,9.659117,8.984348,4.881794,7.761506,9.256226
7/27/2019 23:45,9.751846,1.519976,4.783222,7.735291,9.073244
7/28/2019 0:00,9.648367,7.324812,4.679474,7.590661,8.879917
7/28/2019 0:15,6.097573,8.908519,4.646802,7.506489,8.680199
7/28/2019 0:30,3.061,8.652245,4.603067,7.44,8.543622
7/28/2019 0:45,8.121317,8.473249,4.462524,7.28864,8.367554
7/28/2019 1:00,8.836479,8.289082,4.364163,7.216698,8.215472
7/28/2019 1:15,9.293484,8.3364,4.278111,7.259333,7.809974
7/28/2019 1:30,9.437662,8.304267,4.21722,7.247139,7.84425
7/28/2019 1:45,9.164513,8.169829,4.216118,7.024718,7.993191
7/28/2019 2:00,9.025392,8.056793,4.207911,6.906803,8.009183
7/28/2019 2:15,9.113791,7.93455,4.162179,6.983678,7.86077
7/28/2019 2:30,8.951129,7.668408,4.079179,6.907666,7.572035
7/28/2019 2:45,8.261033,7.705896,4.054104,6.834956,7.554352
7/28/2019 3:00,8.965779,7.712844,4.128026,6.72192,7.546598
7/28/2019 3:15,9.485817,7.575059,4.151889,6.779678,7.474381
7/28/2019 3:30,9.8279,7.46897,4.170111,6.698181,7.351396
7/28/2019 3:45,10.302408,7.514689,4.037261,6.585581,7.23215
7/28/2019 4:00,12.210709,7.314319,3.890059,6.500324,7.114935
7/28/2019 4:15,12.795809,7.3074,3.955233,6.376733,7.150383
7/28/2019 4:30,11.140755,7.338881,4.096251,6.387222,7.086889
7/28/2019 4:45,10.819746,7.264805,4.094817,6.324848,6.87404
7/28/2019 5:00,11.076271,6.93123,3.950033,6.253678,6.816669
7/28/2019 5:15,11.949266,6.957167,3.914922,6.173825,6.83252
7/28/2019 5:30,12.052292,7.110852,3.920444,6.133544,6.832628
7/28/2019 5:45,12.039742,6.991092,3.916178,6.067972,6.740647
7/28/2019 6:00,12.147046,6.796729,3.881189,6.013983,6.640561
7/28/2019 6:15,12.24125,6.768121,3.831787,5.956863,6.692658
7/28/2019 6:30,12.053754,6.873481,3.751204,5.926546,6.695307
7/28/2019 6:45,10.987492,6.794238,3.788756,5.903789,6.575677
7/28/2019 7:00,10.106096,6.740067,3.792024,5.833967,6.53285
7/28/2019 7:15,10.218817,6.703022,3.702922,5.762915,6.447706
7/28/2019 7:30,10.115517,6.6662,3.706156,5.719383,6.443336
7/28/2019 7:45,10.294991,6.665289,3.599667,5.654315,6.430022
7/28/2019 8:00,10.601921,6.588817,3.256802,5.627695,6.371443
7/28/2019 8:15,10.915524,6.54985,3.203743,5.606787,6.31225
7/28/2019 8:30,11.286238,6.5202,3.410822,5.573455,6.1835
7/28/2019 8:45,11.750058,6.489867,3.617333,5.559254,6.094433
7/28/2019 9:00,12.477921,6.440229,3.807067,5.539866,6.166483
7/28/2019 9:15,13.229213,6.514996,3.925854,5.506211,6.211572
7/28/2019 9:30,13.857883,6.573717,3.873137,5.167456,6.207503
7/28/2019 9:45,14.33905,6.557363,3.8206,4.754924,6.192303
7/28/2019 10:00,14.764617,6.564683,3.845845,5.070704,6.183289
7/28/2019 10:15,15.030833,6.711896,3.900455,5.514615,6.1548
