,Zmutt / Météo (Findelen_Rayonnement - W/m2),C: Zmutt / Météo (Findelen_Rayonnement - W/m2) (1. Année précédente),C: Zmutt / Météo (Findelen_Rayonnement - W/m2) (2. Année précédente),C: Zmutt / Météo (Findelen_Rayonnement - W/m2) (3. Année précédente),C: Zmutt / Météo (Findelen_Rayonnement - W/m2) (4. Année précédente)
Horodatage,W/m²,W/m²,W/m²,W/m²,W/m²
9/5/2019 12:00,389.902008,720.518005,704.474976,143.684998,294.345001
9/5/2019 12:15,801.427979,741.442017,753.299988,163.214996,177.164993
9/5/2019 12:30,597.059998,763.763,777.711975,239.940002,184.837997
9/5/2019 12:45,540.562012,809.099976,777.711975,239.940002,211.343002
9/5/2019 13:00,331.312012,809.099976,800.72998,346.65799,246.218002
9/5/2019 13:15,437.332001,834.210022,813.981995,382.230011,319.454987
9/5/2019 13:30,283.881989,863.505005,813.981995,483.368011,248.309998
9/5/2019 13:45,394.785004,863.505005,813.981995,401.76001,162.518005
9/5/2019 14:00,214.132004,863.505005,813.981995,346.65799,311.084991
9/5/2019 14:15,281.790009,883.731995,813.981995,308.993011,349.446991
9/5/2019 14:30,153.449997,848.159973,813.981995,255.285004,495.225006
9/5/2019 14:45,161.820007,832.815002,796.544983,283.881989,401.76001
9/5/2019 15:00,308.993011,832.815002,780.502991,201.576996,242.031998
9/5/2019 15:15,66.263,279.696991,741.442017,175.770004,834.210022
9/5/2019 15:30,45.337002,168.097,720.518005,196.695007,419.894989
9/5/2019 15:45,57.891998,171.585007,625.65802,132.524994,382.928009
9/5/2019 16:00,48.126999,152.054993,661.22998,114.389999,812.586975
9/5/2019 16:15,48.126999,152.054993,627.052979,114.389999,614.497009
9/5/2019 16:30,44.639999,205.761993,574.04303,104.625,340.380005
9/5/2019 16:45,87.186996,601.942017,415.709991,80.910004,178.559998
9/5/2019 17:00,45.337002,632.632996,446.399994,80.910004,112.995003
9/5/2019 17:15,32.782001,567.765015,389.204987,110.205002,112.995003
9/5/2019 17:30,32.782001,191.811996,442.214996,110.205002,134.617996
9/5/2019 17:45,32.782001,157.634995,419.894989,110.205002,115.785004
9/5/2019 18:00,14.648,407.339996,208.552994,110.205002,115.785004
9/5/2019 18:15,57.195,325.733002,306.201996,101.138,103.927002
9/5/2019 18:30,29.295,234.360001,135.315002,101.138,77.421997
9/5/2019 18:45,29.295,244.125,197.393005,69.052002,52.312
9/5/2019 19:00,29.295,221.804993,135.315002,69.052002,39.060001
9/5/2019 19:15,10.463,92.07,86.489998,43.943001,27.9
9/5/2019 19:30,10.463,53.708,45.337002,23.017,14.648
9/5/2019 19:45,2.79,21.622,24.413,23.017,14.648
9/5/2019 20:00,2.79,6.975,8.37,7.673,14.648
9/5/2019 20:15,2.79,6.975,8.37,7.673,3.487
9/5/2019 20:30,2.79,0,-0.698,0.698,3.487
9/5/2019 20:45,2.79,0,-0.698,0.698,-1.395
9/5/2019 21:00,0,0,-0.698,0.698,-1.395
9/5/2019 21:15,0,0,-0.698,0.698,-1.395
9/5/2019 21:30,0,0,-0.698,0.698,-1.395
9/5/2019 21:45,0,0,-0.698,0.698,-1.395
9/5/2019 22:00,0,0,-0.698,0.698,-1.395
9/5/2019 22:15,0,0,-0.698,0.698,-1.395
9/5/2019 22:30,0,0,-0.698,0.698,-1.395
9/5/2019 22:45,0,0,-0.698,0.698,-1.395
9/5/2019 23:00,0,0,-0.698,0.698,-1.395
9/5/2019 23:15,0,0,-0.698,0.698,-1.395
9/5/2019 23:30,0,0,-0.698,0.698,-1.395
9/5/2019 23:45,0,-0.698,-0.698,0.698,-1.395
9/6/2019 0:00,0,-0.698,-0.698,0.698,-1.395
9/6/2019 0:15,0,-0.698,-0.698,-1.395,-1.395
9/6/2019 0:30,0,-0.698,-0.698,-1.395,-1.395
9/6/2019 0:45,0,-0.698,-0.698,-1.395,-1.395
9/6/2019 1:00,0,-0.698,-0.698,-1.395,-1.395
9/6/2019 1:15,0,-0.698,-0.698,-1.395,-1.395
9/6/2019 1:30,0,-0.698,-0.698,-1.395,-1.395
9/6/2019 1:45,0,-0.698,-0.698,-1.395,-1.395
9/6/2019 2:00,0,-0.698,-0.698,-1.395,-1.395
9/6/2019 2:15,0,-0.698,-0.698,-1.395,-1.395
9/6/2019 2:30,0,-0.698,-0.698,-1.395,-1.395
9/6/2019 2:45,0,-0.698,-0.698,-1.395,-1.395
9/6/2019 3:00,0,-0.698,-0.698,-1.395,-1.395
9/6/2019 3:15,0,-0.698,-0.698,-1.395,-1.395
9/6/2019 3:30,0,-0.698,-0.698,-1.395,-1.395
9/6/2019 3:45,0,-2.79,-0.698,-1.395,-1.395
9/6/2019 4:00,0,-2.79,-0.698,-1.395,-1.395
9/6/2019 4:15,0,-2.79,-0.698,-1.395,-1.395
9/6/2019 4:30,0,-2.79,-0.698,-1.395,-1.395
9/6/2019 4:45,0,-2.79,-0.698,-1.395,-1.395
9/6/2019 5:00,0,-2.79,-0.698,-1.395,-1.395
9/6/2019 5:15,0,-2.79,-0.698,-1.395,-1.395
9/6/2019 5:30,0,-2.79,-0.698,-1.395,-1.395
9/6/2019 5:45,0,-2.79,-0.698,-1.395,-1.395
9/6/2019 6:00,0,-2.79,-0.698,-1.395,-1.395
9/6/2019 6:15,0,-2.79,-0.698,-1.395,-1.395
9/6/2019 6:30,0,-2.79,-0.698,-1.395,-1.395
9/6/2019 6:45,0,-0.698,-0.698,-1.395,-1.395
9/6/2019 7:00,0,-0.698,-0.698,-1.395,-1.395
9/6/2019 7:15,0,9.765,9.068,-1.395,8.37
9/6/2019 7:30,0,9.765,9.068,11.857,8.37
9/6/2019 7:45,4.883,28.598,26.504999,11.857,18.832001
9/6/2019 8:00,4.883,40.455002,38.362,20.924999,18.832001
9/6/2019 8:15,13.95,62.077999,56.498001,20.924999,28.598
9/6/2019 8:30,13.95,62.077999,73.934998,29.295,28.598
9/6/2019 8:45,5.58,149.264999,73.934998,167.399994,255.285004
9/6/2019 9:00,5.58,258.075012,100.440002,239.242996,285.277008
9/6/2019 9:15,5.58,286.673004,131.130005,408.734985,343.868011
9/6/2019 9:30,5.58,323.640015,64.867996,188.324997,385.71701
9/6/2019 9:45,22.32,400.36499,195.998001,199.485001,441.516998
9/6/2019 10:00,39.757999,352.238007,177.164993,423.381989,468.022003
9/6/2019 10:15,39.757999,190.417007,491.738007,539.16803,523.822021
9/6/2019 10:30,39.757999,440.122986,258.075012,565.672974,552.419983
9/6/2019 10:45,43.943001,443.609985,296.437012,584.505005,609.61499
9/6/2019 11:00,53.009998,582.413025,343.868011,637.515015,636.119995
9/6/2019 11:15,34.178001,470.812012,624.263,659.835022,661.927979
9/6/2019 11:30,50.220001,536.377991,454.071991,686.340027,709.356995
9/6/2019 11:45,75.330002,202.274994,654.952026,730.97998,732.375
9/6/2019 12:00,75.330002,493.829987,659.138,749.812012,754.695007
9/6/2019 12:15,97.650002,567.765015,619.380005,771.434998,778.409973
9/6/2019 12:30,132.524994,285.975006,877.455017,790.268005,800.03302
9/6/2019 12:45,184.837997,304.808014,518.940002,806.309998,820.26001
9/6/2019 13:00,212.039993,804.914978,759.577026,821.655029,835.60498
9/6/2019 13:15,253.192001,323.640015,749.812012,821.655029,844.672974
9/6/2019 13:30,227.384995,333.404999,821.655029,830.721985,844.672974
9/6/2019 13:45,251.100006,328.522003,874.664978,830.721985,849.554993
9/6/2019 14:00,371.766998,338.287994,674.481995,830.721985,849.554993
9/6/2019 14:15,345.261993,245.520004,811.192017,830.721985,838.39502
9/6/2019 14:30,354.329987,207.156998,797.242004,813.284973,838.39502
9/6/2019 14:45,431.752014,271.326996,804.21698,798.638,825.143005
9/6/2019 15:00,491.738007,195.300003,793.755005,798.638,807.705017
9/6/2019 15:15,594.27002,273.420013,793.755005,783.29303,786.780029
9/6/2019 15:30,350.144989,273.420013,765.85498,742.140015,767.25
9/6/2019 15:45,261.562012,201.576996,444.308014,719.820007,747.719971
9/6/2019 16:00,167.399994,134.617996,721.913025,695.40802,721.913025
9/6/2019 16:15,89.977997,149.962997,664.02002,669.599976,695.40802
9/6/2019 16:30,73.237,165.307999,630.539978,615.195007,645.88501
9/6/2019 16:45,73.237,129.735001,606.825012,587.294983,588.690002
9/6/2019 17:00,103.230003,106.718002,539.86499,531.494995,556.60498
9/6/2019 17:15,152.751999,62.077999,475.695007,502.200012,524.52002
9/6/2019 17:30,115.087997,62.077999,446.399994,443.609985,465.929993
9/6/2019 17:45,115.087997,36.967999,391.994995,412.920013,405.247986
9/6/2019 18:00,115.087997,36.967999,358.515015,353.631989,375.255005
9/6/2019 18:15,66.263,36.967999,299.924988,322.941986,313.875
9/6/2019 18:30,44.639999,28.598,246.218002,262.957001,253.192001
9/6/2019 18:45,30.690001,28.598,219.712997,207.156998,223.199997
9/6/2019 19:00,30.690001,28.598,160.425003,178.559998,164.610001
9/6/2019 19:15,14.648,22.32,101.834999,119.272003,135.315002
9/6/2019 19:30,4.883,22.32,20.226999,23.715,77.421997
9/6/2019 19:45,4.883,9.765,20.226999,7.673,16.74
9/6/2019 20:00,4.883,9.765,7.673,7.673,4.883
9/6/2019 20:15,4.883,1.395,-1.395,-0.698,4.883
9/6/2019 20:30,0.698,1.395,-1.395,-0.698,-1.395
9/6/2019 20:45,0.698,1.395,-1.395,-0.698,-1.395
9/6/2019 21:00,0.698,1.395,-1.395,-0.698,-1.395
9/6/2019 21:15,0.698,1.395,-1.395,-0.698,-1.395
9/6/2019 21:30,0.698,1.395,-1.395,-0.698,-1.395
9/6/2019 21:45,0.698,1.395,-1.395,-0.698,-1.395
9/6/2019 22:00,0.698,1.395,-1.395,-0.698,-1.395
9/6/2019 22:15,0.698,0,-1.395,-0.698,-1.395
9/6/2019 22:30,0.698,0,-1.395,-0.698,-1.395
9/6/2019 22:45,0.698,0,-1.395,-0.698,-1.395
9/6/2019 23:00,0.698,0,-1.395,-0.698,-1.395
9/6/2019 23:15,0.698,0,-1.395,-0.698,-1.395
9/6/2019 23:30,0.698,0,-1.395,-2.092,-1.395
9/6/2019 23:45,0.698,0,-1.395,-2.092,-1.395
9/7/2019 0:00,0.698,0,-1.395,-2.092,-1.395
9/7/2019 0:15,0.698,0,-1.395,-2.092,-1.395
9/7/2019 0:30,0.698,0,-1.395,-2.092,-1.395
9/7/2019 0:45,0.698,0,-1.395,-2.092,-1.395
9/7/2019 1:00,0.698,0,-1.395,-2.092,-0.698
9/7/2019 1:15,0.698,0,-1.395,-2.092,-0.698
9/7/2019 1:30,0.698,0,-1.395,-2.092,-0.698
9/7/2019 1:45,0.698,0,-1.395,-2.092,-0.698
9/7/2019 2:00,0.698,0,-1.395,-2.092,-0.698
9/7/2019 2:15,0,0,-1.395,-2.092,-0.698
9/7/2019 2:30,0,0,-1.395,-2.092,-0.698
9/7/2019 2:45,0,0,-1.395,-2.092,-0.698
9/7/2019 3:00,0,0,-1.395,-2.092,-0.698
9/7/2019 3:15,0,0,0.698,-2.092,-0.698
9/7/2019 3:30,0,0,0.698,-2.092,-0.698
9/7/2019 3:45,0,0,0.698,-2.092,-0.698
9/7/2019 4:00,0,0,0.698,-2.092,-0.698
9/7/2019 4:15,0,0,0.698,-2.092,-0.698
9/7/2019 4:30,0,0,0.698,-2.092,-2.092
9/7/2019 4:45,0,0,0.698,-2.092,-2.092
9/7/2019 5:00,0,0,0.698,-2.092,-2.092
9/7/2019 5:15,0,0,0.698,-2.092,-2.092
9/7/2019 5:30,0,0,0.698,-2.092,-2.092
9/7/2019 5:45,0,0,0.698,-2.092,-2.092
9/7/2019 6:00,0,0,0.698,-2.092,-2.092
9/7/2019 6:15,0,0,0.698,-2.092,-2.092
9/7/2019 6:30,0,0,0.698,-2.092,-2.092
9/7/2019 6:45,0,0,0.698,-2.092,-2.092
9/7/2019 7:00,0,0,0.698,-2.092,-2.092
9/7/2019 7:15,13.95,0,0.698,5.58,4.185
9/7/2019 7:30,33.48,13.95,13.252,5.58,4.185
9/7/2019 7:45,33.48,33.48,13.252,15.345,15.345
9/7/2019 8:00,48.825001,58.59,39.757999,15.345,15.345
9/7/2019 8:15,99.044998,83.699997,62.775002,23.715,24.413
9/7/2019 8:30,131.130005,83.699997,136.011993,23.715,24.413
9/7/2019 8:45,103.927002,74.632004,161.820007,23.715,50.220001
9/7/2019 9:00,142.289993,106.019997,297.832001,276.90799,330.61499
9/7/2019 9:15,227.384995,96.254997,279,335.497986,364.095001
9/7/2019 9:30,251.798004,195.300003,343.868011,376.649994,424.777008
9/7/2019 9:45,217.619995,118.574997,383.625,404.549988,499.410004
9/7/2019 10:00,244.729863,93.464996,468.720001,458.954987,396.179993
9/7/2019 10:15,291.322996,119.272003,527.309998,486.15799,529.403015
9/7/2019 10:30,370.88446,168.097,534.981995,540.562012,560.09198
9/7/2019 10:45,285.64927,264.352997,565.672974,568.461975,586.596985
9/7/2019 11:00,299.412998,264.352997,611.70697,621.471985,639.606995
9/7/2019 11:15,175.072006,262.26001,611.70697,645.187012,666.112
9/7/2019 11:30,334.799988,177.863007,681.45697,668.903015,690.525024
9/7/2019 11:45,405.247986,229.477005,708.659973,709.356995,737.257996
9/7/2019 12:00,502.200012,510.570007,735.862,731.677979,758.182983
9/7/2019 12:15,369.674988,272.722992,765.85498,751.905029,781.200012
9/7/2019 12:30,398.272003,230.873001,765.85498,774.224976,800.72998
9/7/2019 12:45,371.070007,420.59201,781.89801,794.452026,816.77301
9/7/2019 13:00,517.544983,"1,002.31",797.242004,809.099976,832.117004
9/7/2019 13:15,415.011993,"1,011.38",816.77301,809.099976,832.117004
9/7/2019 13:30,177.863007,931.859985,816.77301,821.655029,845.369995
9/7/2019 13:45,177.863007,700.987,816.77301,821.655029,845.369995
9/7/2019 14:00,692.617004,939.53302,816.77301,821.655029,845.369995
9/7/2019 14:15,503.595001,310.386993,816.77301,821.655029,834.90802
9/7/2019 14:30,351.540009,922.094971,813.284973,808.403015,834.90802
9/7/2019 14:45,302.714996,910.237,790.268005,808.403015,822.35199
9/7/2019 15:00,246.218002,724.702026,795.150024,791.663025,807.007996
9/7/2019 15:15,467.325012,856.530029,750.51001,772.132996,790.268005
9/7/2019 15:30,415.709991,848.856995,723.307983,749.812012,771.434998
9/7/2019 15:45,338.984985,835.60498,674.481995,702.382996,749.812012
9/7/2019 16:00,378.743011,786.08197,670.994995,673.086975,702.382996
9/7/2019 16:15,283.881989,728.190002,625.65802,645.88501,675.877991
9/7/2019 16:30,283.881989,195.300003,582.413025,597.059998,620.775024
9/7/2019 16:45,363.397003,676.575012,508.477997,568.461975,592.875
9/7/2019 17:00,670.994995,592.177979,511.266998,511.964996,534.981995
9/7/2019 17:15,231.570007,567.067017,474.299988,481.972992,506.38501
9/7/2019 17:30,192.509995,556.60498,431.752014,424.079987,448.493011
9/7/2019 17:45,195.998001,468.720001,388.506989,396.179993,390.600006
9/7/2019 18:00,195.998001,398.970001,356.423004,335.497986,361.304993
9/7/2019 18:15,166.005005,363.397003,291.554993,306.899994,302.016998
9/7/2019 18:30,112.995003,297.13501,239.242996,245.520004,241.335007
9/7/2019 18:45,73.237,258.772003,205.761993,216.923004,210.645004
9/7/2019 19:00,54.404999,197.393005,129.735001,159.029999,151.356995
9/7/2019 19:15,29.295,139.5,37.665001,99.742996,122.760002
9/7/2019 19:30,29.295,49.522999,37.665001,71.144997,63.472
9/7/2019 19:45,14.648,18.832001,16.042999,15.345,16.042999
9/7/2019 20:00,2.79,5.58,2.79,4.185,4.883
9/7/2019 20:15,2.79,5.58,2.79,4.185,4.883
9/7/2019 20:30,2.79,-1.395,2.79,-1.395,-1.395
9/7/2019 20:45,-1.395,-1.395,-0.698,-1.395,-1.395
9/7/2019 21:00,-1.395,-1.395,-0.698,-1.395,-1.395
9/7/2019 21:15,-1.395,-1.395,-0.698,-1.395,-1.395
9/7/2019 21:30,-1.395,-1.395,-0.698,-1.395,-1.395
9/7/2019 21:45,-1.395,-1.395,-0.698,-1.395,-1.395
9/7/2019 22:00,-1.395,-1.395,-0.698,-1.395,-1.395
9/7/2019 22:15,-1.395,-1.395,-0.698,-1.395,-1.395
9/7/2019 22:30,-1.395,-1.395,-0.698,-1.395,-1.395
9/7/2019 22:45,-1.395,-1.395,-0.698,-1.395,-1.395
9/7/2019 23:00,0,-1.395,-0.698,-1.395,-1.395
9/7/2019 23:15,0,-1.395,-0.698,-1.395,-1.395
9/7/2019 23:30,0,-1.395,-0.698,-1.395,-1.395
9/7/2019 23:45,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 0:00,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 0:15,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 0:30,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 0:45,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 1:00,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 1:15,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 1:30,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 1:45,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 2:00,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 2:15,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 2:30,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 2:45,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 3:00,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 3:15,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 3:30,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 3:45,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 4:00,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 4:15,0,0,-0.698,-1.395,-0.698
9/8/2019 4:30,0,0,-0.698,-1.395,-0.698
9/8/2019 4:45,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 5:00,0,-1.395,-0.698,-1.395,-0.698
9/8/2019 5:15,0,-1.395,-2.092,-1.395,-0.698
9/8/2019 5:30,0,-1.395,-2.092,-1.395,-0.698
9/8/2019 5:45,0,-1.395,-2.092,-1.395,-0.698
9/8/2019 6:00,0,-1.395,-2.092,-1.395,-0.698
9/8/2019 6:15,0,-1.395,-2.092,-1.395,-0.698
9/8/2019 6:30,0,-1.395,-2.092,-1.395,-0.698
9/8/2019 6:45,0,-1.395,-2.092,-1.395,-0.698
9/8/2019 7:00,0,-1.395,-2.092,-1.395,-0.698
9/8/2019 7:15,0,5.58,8.37,-1.395,9.765
9/8/2019 7:30,6.975,5.58,8.37,9.068,9.765
9/8/2019 7:45,25.808001,15.345,21.622,9.068,20.226999
9/8/2019 8:00,25.808001,15.345,34.875,18.832001,20.226999
9/8/2019 8:15,64.867996,24.413,34.875,18.832001,29.992001
9/8/2019 8:30,87.885002,24.413,48.126999,27.202999,29.992001
9/8/2019 8:45,92.766998,31.386999,59.287998,27.202999,38.362
9/8/2019 9:00,89.279999,283.184998,243.427994,281.790009,283.184998
9/8/2019 9:15,56.498001,313.178009,304.109985,309.690002,342.472992
9/8/2019 9:30,138.802994,342.472992,344.565002,338.287994,381.53299
9/8/2019 9:45,166.005005,411.524994,375.255005,405.247986,438.727997
9/8/2019 10:00,137.406998,440.820007,431.054993,459.652008,465.929993
9/8/2019 10:15,178.559998,496.619995,458.954987,485.459991,521.72998
9/8/2019 10:30,178.559998,523.125,508.477997,541.26001,548.932983
9/8/2019 10:45,195.998001,579.622009,537.075012,567.067017,605.429993
9/8/2019 11:00,268.537994,606.825012,585.900024,590.78302,631.934998
9/8/2019 11:15,343.170013,630.539978,608.219971,643.094971,655.650024
9/8/2019 11:30,916.515015,682.155029,627.75,665.414978,703.080017
9/8/2019 11:45,343.868011,706.567017,647.97699,686.340027,727.492004
9/8/2019 12:00,260.167999,728.888,694.710022,709.356995,749.812012
9/8/2019 12:15,283.881989,751.20697,718.424988,755.393005,772.830017
9/8/2019 12:30,314.571991,771.434998,737.955017,773.528015,790.965027
9/8/2019 12:45,318.756989,789.570007,753.997009,773.528015,811.890015
9/8/2019 13:00,279,806.309998,753.997009,790.965027,836.302979
9/8/2019 13:15,419.894989,806.309998,768.64502,804.914978,855.13501
9/8/2019 13:30,879.547974,821.655029,768.64502,825.143005,880.942017
9/8/2019 13:45,"1,107.63",821.655029,768.64502,825.143005,880.942017
9/8/2019 14:00,979.987,826.538025,768.64502,831.419983,890.70697
9/8/2019 14:15,243.427994,812.586975,727.492004,831.419983,890.70697
9/8/2019 14:30,253.889999,812.586975,714.937012,841.882996,906.75
9/8/2019 14:45,308.993011,793.057983,714.937012,851.64801,880.244995
9/8/2019 15:00,338.984985,774.922974,696.802979,921.39801,830.025024
9/8/2019 15:15,394.087006,752.60199,696.802979,892.10199,858.622009
9/8/2019 15:30,520.335022,752.60199,662.625,334.799988,851.64801
9/8/2019 15:45,485.459991,710.752991,645.88501,832.815002,872.572021
9/8/2019 16:00,274.118011,681.45697,613.10199,786.780029,830.721985
9/8/2019 16:15,277.605011,660.53302,567.765015,708.659973,821.655029
9/8/2019 16:30,152.054993,630.539978,525.21698,678.66803,765.15802
9/8/2019 16:45,249.007004,574.04303,501.502014,620.775024,670.297974
9/8/2019 17:00,214.132004,547.538025,451.28299,567.067017,604.034973
9/8/2019 17:15,185.535004,488.946991,411.524994,502.200012,567.067017
9/8/2019 17:30,185.535004,449.190002,389.902008,472.207001,491.738007
9/8/2019 17:45,185.535004,387.809998,324.337006,448.493011,460.350006
9/8/2019 18:00,371.070007,357.816986,297.832001,391.298004,386.415009
9/8/2019 18:15,227.384995,301.320007,239.242996,260.167999,320.152008
9/8/2019 18:30,177.863007,117.876999,191.811996,325.733002,258.075012
9/8/2019 18:45,101.834999,53.009998,165.307999,259.470001,228.082993
9/8/2019 19:00,55.799999,71.144997,102.531998,159.727005,163.912003
9/8/2019 19:15,36.967999,113.692001,80.910004,99.742996,102.531998
9/8/2019 19:30,23.017,52.312,45.337002,36.967999,39.757999
9/8/2019 19:45,9.068,12.555,20.226999,14.648,22.32
9/8/2019 20:00,9.068,2.092,4.883,2.79,7.673
9/8/2019 20:15,-0.698,2.092,4.883,2.79,-0.698
9/8/2019 20:30,-0.698,2.092,-1.395,2.79,-0.698
9/8/2019 20:45,-0.698,-2.092,-1.395,-1.395,-0.698
9/8/2019 21:00,-0.698,-2.092,-1.395,-1.395,-0.698
9/8/2019 21:15,-0.698,-2.092,-1.395,-1.395,-0.698
9/8/2019 21:30,-0.698,-2.092,-1.395,-1.395,-0.698
9/8/2019 21:45,-0.698,-2.092,-1.395,-1.395,-0.698
9/8/2019 22:00,-0.698,-2.092,-1.395,-1.395,-0.698
9/8/2019 22:15,-0.698,-2.092,-1.395,-1.395,-0.698
9/8/2019 22:30,-0.698,-2.092,-1.395,-1.395,-0.698
9/8/2019 22:45,-0.698,-2.092,-1.395,-1.395,-0.698
9/8/2019 23:00,-0.698,-2.092,-1.395,-1.395,-0.698
9/8/2019 23:15,-0.698,-2.092,-1.395,-1.395,-0.698
9/8/2019 23:30,-0.698,-2.092,-1.395,-1.395,-0.698
9/8/2019 23:45,-0.698,-2.092,-1.395,-1.395,-0.698
9/9/2019 0:00,-0.698,-2.092,-1.395,-1.395,-0.698
9/9/2019 0:15,-0.698,-2.092,-1.395,-1.395,-0.698
9/9/2019 0:30,-0.698,-2.092,-1.395,-1.395,-0.698
9/9/2019 0:45,-0.698,-2.092,-1.395,-1.395,-0.698
9/9/2019 1:00,-0.698,-2.092,-1.395,-1.395,-0.698
9/9/2019 1:15,-0.698,-2.092,-1.395,-1.395,-0.698
9/9/2019 1:30,-0.698,-1.395,-1.395,-1.395,0
9/9/2019 1:45,-0.698,-1.395,-1.395,-1.395,0
9/9/2019 2:00,-0.698,-1.395,-1.395,-1.395,0
9/9/2019 2:15,-0.698,-1.395,-1.395,-1.395,0
9/9/2019 2:30,-0.698,-1.395,-1.395,-1.395,0
9/9/2019 2:45,-0.698,-1.395,-1.395,-1.395,0
9/9/2019 3:00,-0.698,-1.395,-1.395,-1.395,0
9/9/2019 3:15,-0.698,-1.395,-1.395,-1.395,0
9/9/2019 3:30,-0.698,-1.395,-1.395,-1.395,0
9/9/2019 3:45,-0.698,-1.395,-1.395,0,0
9/9/2019 4:00,-0.698,-1.395,-1.395,0,0
9/9/2019 4:15,-0.698,-1.395,-1.395,0,0
9/9/2019 4:30,-0.698,-1.395,-1.395,0,0
9/9/2019 4:45,-0.698,-1.395,-1.395,0,0
9/9/2019 5:00,-0.698,-1.395,0,0,0
9/9/2019 5:15,-0.698,-1.395,0,0,0
9/9/2019 5:30,-0.698,-1.395,0,0,0
9/9/2019 5:45,-0.698,-1.395,0,0,-1.395
9/9/2019 6:00,-0.698,-1.395,0,0,-1.395
9/9/2019 6:15,-2.092,-1.395,0,0,-1.395
9/9/2019 6:30,-2.092,-1.395,0,0,-1.395
9/9/2019 6:45,-2.092,-1.395,0,0,-1.395
9/9/2019 7:00,-2.092,-1.395,0,0,-1.395
9/9/2019 7:15,-2.092,-1.395,0,0,6.975
9/9/2019 7:30,9.765,11.857,0,0,6.975
9/9/2019 7:45,21.622,11.857,0,13.252,17.437
9/9/2019 8:00,21.622,21.622,0,13.252,17.437
9/9/2019 8:15,32.782001,21.622,11.16,23.715,29.295
9/9/2019 8:30,32.782001,29.992001,37.665001,23.715,38.362
9/9/2019 8:45,42.547001,29.992001,53.708,31.386999,38.362
9/9/2019 9:00,254.587997,276.90799,32.084999,275.511993,289.462006
9/9/2019 9:15,294.345001,306.201996,28.598,304.808014,319.454987
9/9/2019 9:30,359.212006,334.102997,43.244999,374.558014,348.053009
9/9/2019 9:45,63.472,403.154999,82.305,401.062012,414.315002
9/9/2019 10:00,438.727997,433.147003,131.130005,454.769989,472.904999
9/9/2019 10:15,493.131989,488.25,220.410004,479.880005,500.804993
9/9/2019 10:30,521.03302,517.544983,213.434998,536.377991,558
9/9/2019 10:45,577.530029,546.143005,219.014999,562.882996,582.413025
9/9/2019 11:00,606.825012,597.757996,166.701996,588.690002,640.304993
9/9/2019 11:15,656.346985,622.169983,161.123001,638.211975,667.507996
9/9/2019 11:30,683.549988,647.97699,179.257004,664.02002,693.315002
9/9/2019 11:45,707.265015,694.710022,200.880005,687.038025,744.231995
9/9/2019 12:00,727.492004,717.72699,327.127014,731.677979,769.34198
9/9/2019 12:15,749.11499,737.257996,384.321991,751.20697,795.150024
9/9/2019 12:30,768.64502,757.484985,279,770.737,817.469971
9/9/2019 12:45,785.38501,779.106995,202.972,770.737,833.513
9/9/2019 13:00,809.099976,793.755005,202.972,786.780029,848.856995
9/9/2019 13:15,827.234985,808.403015,241.335007,798.638,848.856995
9/9/2019 13:30,827.234985,808.403015,285.975006,810.494995,863.505005
9/9/2019 13:45,827.234985,808.403015,244.125,810.494995,844.672974
9/9/2019 14:00,834.90802,808.403015,377.347992,819.562012,844.672974
9/9/2019 14:15,811.890015,808.403015,213.434998,819.562012,859.320007
9/9/2019 14:30,811.890015,787.47699,85.095001,819.562012,859.320007
9/9/2019 14:45,811.890015,787.47699,141.593002,622.169983,846.067017
9/9/2019 15:00,700.987,771.434998,77.421997,408.734985,846.067017
9/9/2019 15:15,612.405029,732.375,50.220001,830.025024,872.572021
9/9/2019 15:30,726.096985,734.46698,50.220001,767.947021,813.284973
9/9/2019 15:45,696.802979,700.987,95.557999,767.947021,772.132996
9/9/2019 16:00,616.590027,618.682983,104.625,756.090027,772.132996
9/9/2019 16:15,558.697021,579.622009,132.524994,282.488007,734.46698
9/9/2019 16:30,488.946991,394.785004,164.610001,147.173004,671.692017
9/9/2019 16:45,445.005005,334.799988,88.582001,590.085022,659.835022
9/9/2019 17:00,497.316986,412.920013,88.582001,569.856995,193.904999
9/9/2019 17:15,438.727997,371.070007,57.891998,523.125,288.066986
9/9/2019 17:30,261.562012,401.76001,57.891998,458.954987,491.738007
