time,timestep,real,predicted
2019-05-02  01:45:00,2,0.030507,-0.017754931
2019-05-02  01:45:00,3,0.030507,-0.031585366
2019-05-02  02:00:00,0,0.030507,0.010932406
2019-05-02  02:00:00,1,0.030507,-0.029497921
2019-05-02  02:00:00,2,0.030507,-0.0120697245
2019-05-02  02:00:00,3,0.030507,-0.023532256
2019-05-02  02:15:00,0,0.030507,0.011085557
2019-05-02  02:15:00,1,0.030507,-0.027653389
2019-05-02  02:15:00,2,0.030507,-0.010862175
2019-05-02  02:15:00,3,0.030507,-0.02182176
2019-05-02  02:30:00,0,0.030507,0.0101966495
2019-05-02  02:30:00,1,0.030507,-0.038359374
2019-05-02  02:30:00,2,0.030507,-0.017870981
2019-05-02  02:30:00,3,0.030507,-0.031749748
2019-05-02  02:45:00,0,0.030507,0.007958746
2019-05-02  02:45:00,1,0.030507,-0.0037508234
2019-05-02  02:45:00,2,0.030507,0.012575369
2019-05-02  02:45:00,3,0.030507,0.015305702
2019-05-02  03:00:00,0,0.030507,0.008153367
2019-05-02  03:00:00,1,0.030507,0.022531837
2019-05-02  03:00:00,2,0.030507,0.032810606
2019-05-02  03:00:00,3,0.030507,0.045496434
2019-05-02  03:15:00,0,0.030507,0.005767606
2019-05-02  03:15:00,1,0.030507,0.031625524
2019-05-02  03:15:00,2,0.030507,0.043550257
2019-05-02  03:15:00,3,0.030507,0.06312288
2019-05-02  03:30:00,0,0.030507,0.0032863505
2019-05-02  03:30:00,1,0.030507,0.031723585
2019-05-02  03:30:00,2,0.030507,0.04740812
2019-05-02  03:30:00,3,0.030507,0.07050066
2019-05-02  03:45:00,0,0.030507,0.007926845
2019-05-02  03:45:00,1,0.030507,0.0060682
2019-05-02  03:45:00,2,0.030507,0.020294534
2019-05-02  03:45:00,3,0.030507,0.02689096
2019-05-02  04:00:00,0,0.030507,0.0060215387
2019-05-02  04:00:00,1,0.030507,0.025814813
2019-05-02  04:00:00,2,0.030507,0.038624
2019-05-02  04:00:00,3,0.030507,0.05557891
2019-05-02  04:15:00,0,0.030507,0.0067412304
2019-05-02  04:15:00,1,0.030507,0.006165199
2019-05-02  04:15:00,2,0.030507,0.022177104
2019-05-02  04:15:00,3,0.030507,0.030474968
2019-05-02  04:30:00,0,0.030507,0.0089716725
2019-05-02  04:30:00,1,0.030507,-0.017867833
2019-05-02  04:30:00,2,0.030507,3.6396086e-06
2019-05-02  04:30:00,3,0.030507,-0.0041813925
2019-05-02  04:45:00,0,0.030507,0.006751787
2019-05-02  04:45:00,1,0.030507,0.004717741
2019-05-02  04:45:00,2,0.030507,0.021030277
2019-05-02  04:45:00,3,0.030507,0.028749999
2019-05-02  05:00:00,0,0.030507,0.0054113036
2019-05-02  05:00:00,1,0.030507,0.011363655
2019-05-02  05:00:00,2,0.030507,0.028264813
2019-05-02  05:00:00,3,0.030507,0.040451966
2019-05-02  05:15:00,0,0.030507,0.0067758244
2019-05-02  05:15:00,1,0.030507,0.035744444
2019-05-02  05:15:00,2,0.030507,0.04523147
2019-05-02  05:15:00,3,0.030507,0.06499232
2019-05-02  05:30:00,0,0.030507,0.0073397597
2019-05-02  05:30:00,1,0.030507,0.027700573
2019-05-02  05:30:00,2,0.030507,0.038088262
2019-05-02  05:30:00,3,0.030507,0.053927302
2019-05-02  05:45:00,0,0.030507,0.0036781328
2019-05-02  05:45:00,1,0.030507,0.034996755
2019-05-02  05:45:00,2,0.030507,0.049368046
2019-05-02  05:45:00,3,0.030507,0.07318467
2019-05-02  06:00:00,0,0.030507,0.0016367584
2019-05-02  06:00:00,1,0.030507,0.028265454
2019-05-02  06:00:00,2,0.030507,0.047220513
2019-05-02  06:00:00,3,0.030507,0.07128198
2019-05-02  06:15:00,0,0.030507,0.004292123
2019-05-02  06:15:00,1,0.030507,0.05606542
2019-05-02  06:15:00,2,0.030507,0.064891055
2019-05-02  06:15:00,3,0.030507,0.09604553
2019-05-02  06:30:00,0,0.030507,0.0037896521
2019-05-02  06:30:00,1,0.030507,0.09113945
2019-05-02  06:30:00,2,0.030507,0.09305636
2019-05-02  06:30:00,3,0.030507,0.1385659
2019-05-02  06:45:00,0,0.030507,-0.009690942
2019-05-02  06:45:00,1,0.030507,0.11118136
2019-05-02  06:45:00,2,0.030507,0.11238675
2019-05-02  06:45:00,3,0.030507,0.17416775
2019-05-02  07:00:00,0,0.030507,-0.0084960405
2019-05-02  07:00:00,1,0.030507,0.0733616
2019-05-02  07:00:00,2,0.030507,0.078515686
2019-05-02  07:00:00,3,0.030507,0.1223501
2019-05-02  07:15:00,0,0.030507,-0.00064939074
2019-05-02  07:15:00,1,0.030507,-0.021851294
2019-05-02  07:15:00,2,0.030507,-0.003917478
2019-05-02  07:15:00,3,0.030507,-0.00496687
2019-05-02  07:30:00,0,0.030507,0.008211256
2019-05-02  07:30:00,1,0.030507,-0.055146083
2019-05-02  07:30:00,2,0.030507,-0.024104986
2019-05-02  07:30:00,3,0.030507,-0.03871312
2019-05-02  07:45:00,0,0.030507,0.071230896
2019-05-02  07:45:00,1,0.030507,-0.08454927
2019-05-02  07:45:00,2,0.030507,-0.025403935
2019-05-02  07:45:00,3,0.030507,-0.0706746
2019-05-02  08:00:00,0,0.030507,0.047888637
2019-05-02  08:00:00,1,0.030507,-0.1841887
2019-05-02  08:00:00,2,0.030507,-0.095902726
2019-05-02  08:00:00,3,0.030507,-0.16277811
2019-05-02  08:15:00,0,0.030507,0.007150353
2019-05-02  08:15:00,1,0.030507,0.07030241
2019-05-02  08:15:00,2,0.030507,0.07165715
