timestep,real,predicted
0,1.4938,1.3343264
1,1.4938,1.4821953
2,1.4938,1.4402599
3,1.4938,1.4829823
0,1.611765,1.4415473
1,1.609617,1.5614398
2,1.597075,1.5269322
3,1.586739,1.5576013
0,0.926611,0.99270266
1,0.925256,0.87740856
2,0.929161,0.92967063
3,0.932133,0.88219476
0,0.489289,0.52050656
1,0.485133,0.54121906
2,0.482067,0.53377086
3,0.484633,0.52997756
0,0.018,0.01827597
1,0.018,-0.07376482
2,0.018944,-0.028201062
3,0.020811,-0.05024889
0,0.500622,0.5010017
1,0.521719,0.48684394
2,0.51875,0.5003033
3,0.507411,0.4927078
0,0.594289,0.5122473
1,0.592467,0.5726929
2,0.591822,0.5541687
3,0.591333,0.57171255
0,0.699215,0.6691234
1,0.6974,0.6980644
2,0.693037,0.6879527
3,0.69055,0.69061893
0,0.114,0.012655412
1,0.112389,0.17065343
2,0.111783,0.12599333
3,0.109,0.17987296
0,0.2519,0.33283705
1,0.246145,0.24035093
2,0.240767,0.27420565
3,0.234334,0.23676048
0,0.002,0.0154011715
1,0.002,0.024323814
2,0.002,0.023165336
3,0.002,0.026378267
0,0.182942,0.25690848
1,0.19365,0.18125373
2,0.203417,0.21714422
3,0.213122,0.18407103
0,0.18909,0.1385045
1,0.18449,0.12465219
2,0.1767,0.12412821
3,0.170144,0.11573847
0,1.47885,1.4258329
1,1.496644,1.5133661
2,1.459317,1.4872315
3,1.459317,1.5141164
0,0.988442,1.0441098
1,1.0146,1.0357467
2,1.034641,1.0638974
3,1.05488,1.057854
0,1.337067,1.3981707
1,1.2904,1.2844121
2,1.2904,1.3117648
3,1.261941,1.2629701
0,0.545056,0.6388133
1,0.568933,0.5615979
2,0.599967,0.59516466
3,0.637104,0.56321377
0,0.374778,0.31088242
1,0.373744,0.3618604
2,0.372923,0.3477294
3,0.374,0.36054856
0,0.596446,0.620187
1,0.588583,0.67214423
2,0.58,0.6553504
3,0.570037,0.6649344
0,0.059,0.1141579
1,0.060122,0.031662546
2,0.061,0.055723697
3,0.061,0.023170065
0,0.3086,0.3053389
1,0.307322,0.32637963
2,0.305322,0.31952325
3,0.303456,0.323169
0,0.333,0.46710417
1,0.333152,0.3204822
2,0.333,0.37604874
3,0.333,0.32340115
0,1.554724,1.409947
1,1.5461,1.4072747
2,1.536533,1.4067688
3,1.522422,1.3920283
0,2.171183,2.1806376
1,2.171183,2.228497
2,2.171183,2.2112398
3,2.171183,2.2243166
0,0.635756,0.7309723
1,0.598334,0.62813765
2,0.575839,0.65372074
3,0.559489,0.6027243
0,0.254744,0.3091629
1,0.2522,0.28406233
2,0.248646,0.28884226
3,0.246378,0.27322918
0,0.8739,0.8608523
1,0.8739,0.84927994
2,0.8739,0.8494061
3,0.8739,0.83972764
0,0.672683,0.63280916
1,0.670989,0.672728
2,0.665509,0.6599527
3,0.654256,0.6619777
0,0.70303,0.61764187
1,0.693739,0.7036528
2,0.683961,0.6790162
3,0.680122,0.70252925
0,0.754694,0.751668
1,0.73194,0.7573605
2,0.73194,0.7531433
3,0.73194,0.748768
0,0.688939,0.7414231
1,0.703381,0.6624788
2,0.712583,0.70341015
3,0.724456,0.672172
0,0.081,-0.015734212
1,0.081,0.0057069287
2,0.080722,0.0012718737
3,0.079522,0.009804804
0,0.132733,0.061557077
1,0.131112,0.08355943
2,0.131,0.0753152
3,0.130322,0.07827787
0,0.665833,0.68911046
1,0.655654,0.65089935
2,0.643417,0.6595684
3,0.633344,0.6360965
0,1.139933,1.1225734
1,1.153275,1.104235
2,1.1623,1.1223896
3,1.167933,1.1086224
0,0.69055,0.67903537
1,0.6898,0.66820323
2,0.685517,0.6700876
3,0.677067,0.6593034
0,0.247789,0.2996711
1,0.244168,0.19617605
2,0.238002,0.22496505
3,0.233833,0.18180613
0,1.838909,1.8112782
1,1.838909,1.8338213
2,1.838909,1.8265604
3,1.838909,1.8193556
0,0.401078,0.42463532
1,0.398533,0.42434272
2,0.3953,0.4227473
3,0.389183,0.4152915
0,0.141189,0.01590845
1,0.140667,0.030433465
2,0.14,0.027165094
3,0.14,0.03204393
0,0.443344,0.43621677
1,0.449917,0.48346916
2,0.463571,0.46992648
3,0.479011,0.48001307
0,0.237722,0.28870708
1,0.235322,0.29618162
2,0.232656,0.29258668
3,0.230378,0.29079294
0,0.109,0.1261117
1,0.109,0.09070626
2,0.109,0.09693444
3,0.108733,0.08166834
0,0.035,0.018638391
1,0.035,0.06331283
2,0.034733,0.048689973
3,0.0342,0.06253396
0,0.236789,0.42401072
1,0.234522,0.3115449
2,0.232789,0.3406634
3,0.230522,0.299204
0,1.640178,1.7553675
1,1.643778,1.761909
2,1.649896,1.7529792
3,1.764015,1.7433974
0,0.382733,0.31458122
1,0.379667,0.24897403
2,0.370856,0.26285434
3,0.369948,0.23608014
0,0.834472,0.7533545
1,0.826657,0.7848862
2,0.8191,0.77320457
3,0.805683,0.7819984
0,0.347833,0.46057445
1,0.34435,0.40153316
2,0.341333,0.41926506
3,0.3394,0.39842933
0,0.397933,0.40977326
1,0.427538,0.43313634
2,0.465153,0.4576147
3,0.501609,0.47180724
0,0.1709,0.10357185
1,0.172752,0.114770755
2,0.171689,0.11591038
3,0.173,0.11396727
0,1.3419,1.3563031
1,1.378583,1.2896137
2,1.423865,1.331443
3,1.469698,1.3041811
0,0.030432,0.023349952
1,0.0306,0.016009562
2,0.030217,0.016968228
3,0.029383,0.012217205
0,0.924083,0.998027
1,0.937833,0.9283378
2,0.942639,0.95831466
3,0.952867,0.92516375
0,0.670807,0.66776186
1,0.648161,0.64378023
2,0.628397,0.64570487
3,0.628397,0.62770355
0,0.330361,0.27556518
1,0.333544,0.3443284
2,0.338111,0.32530907
3,0.349544,0.3461094
0,0.255733,0.12369848
1,0.256,0.20805436
2,0.255056,0.19317003
3,0.254256,0.22717792
0,0.733581,0.62441885
1,0.733989,0.62943006
2,0.703774,0.6263079
3,0.672354,0.6219622
0,0.873459,0.92063135
1,0.846625,0.88764346
2,0.932712,0.89258546
3,0.942126,0.8694395
0,0.883554,0.76948315
1,0.883554,0.8343083
2,0.883554,0.8348314
3,0.883554,0.8538073
0,0.416961,0.5423381
1,0.409433,0.5460915
2,0.40195,0.5428204
3,0.393478,0.5348425
0,0.41585,0.4695102
1,0.410289,0.5201718
2,0.405244,0.5036162
3,0.398756,0.5175527
0,1.106911,1.0150987
1,1.030778,1.0427113
2,1.030778,1.0336026
3,1.012522,1.0358336
0,0.076267,0.13944586
1,0.0884,0.0305597
2,0.105032,0.07229333
3,0.121741,0.03619537
0,0.542961,0.56560886
1,0.537711,0.57506746
2,0.531239,0.571252
3,0.526578,0.5673135
0,1.241489,1.2830772
1,1.220346,1.2704786
2,1.220346,1.2712706
3,1.1938,1.2608905
0,0.026411,0.0853805
1,0.029017,-0.008221604
2,0.031811,0.019896053
3,0.033,-0.018016636
0,0.023766,0.06622309
1,0.025733,-0.10505498
2,0.026811,-0.061602164
3,0.028161,-0.13764818
0,0.112133,0.016677959
1,0.112,0.039701417
2,0.112,0.033232473
3,0.112,0.040638387
0,0.004,-0.040747143
1,0.004,-0.029196411
2,0.004,-0.034648303
3,0.004,-0.035665326
0,0.897933,0.93955284
1,0.892033,0.8789418
2,0.882633,0.9048963
3,0.875133,0.87807924
0,0.930714,0.8787231
1,0.953987,0.94080466
2,0.953987,0.9214272
3,0.953987,0.9350114
0,1.205237,1.3062375
1,1.205237,1.2371356
2,1.179441,1.2532501
3,1.1529,1.2195238
0,1.495317,1.3880305
1,1.521829,1.3937258
2,1.5512,1.4079652
3,1.597267,1.410143
0,0.141733,0.21356714
1,0.14,0.17774913
2,0.139722,0.18515946
3,0.138,0.16452396
0,1.394,1.3055152
1,1.410067,1.3693272
2,1.422133,1.349995
3,1.433867,1.3642589
0,0.0748,0.04268734
1,0.0761,0.022021648
2,0.075151,0.039468296
3,0.076117,0.038010195
0,1.669683,1.7059678
1,1.669017,1.5863502
2,1.663042,1.6145825
3,1.652525,1.5531311
0,0.0416,-0.012493927
1,0.041183,0.03455735
2,0.039,0.018670525
3,0.038867,0.032765456
0,0.022,0.08596501
1,0.022,0.045574017
2,0.021722,0.055190716
3,0.021467,0.039727136
0,0.493031,0.5288524
1,0.503687,0.42059386
2,0.514994,0.47122997
3,0.532278,0.43283874
0,0.887098,0.9396116
1,0.880261,0.83148456
2,0.861846,0.85885304
3,0.841122,0.8038991
0,0.096,0.095412135
1,0.094722,0.08828789
2,0.094,0.08829495
3,0.093133,0.079663955
0,0.031622,0.032951817
1,0.033733,0.003092952
2,0.036989,0.020310959
3,0.046489,0.004227232
0,1.303359,1.1755689
1,1.303359,1.1603129
2,1.303359,1.1635685
3,1.303359,1.1573756
0,0.061,0.116844796
1,0.060522,0.15174896
2,0.060067,0.14345396
3,0.059312,0.15686828
0,0.025733,0.01585944
1,0.025348,0.029843193
2,0.024,0.026778664
3,0.024,0.03149655
0,0.404456,0.40134147
1,0.402878,0.40042436
2,0.402239,0.40069875
3,0.398578,0.3958109
0,1.101563,1.0926738
1,1.101563,1.20828
2,1.101563,1.1757522
3,1.101563,1.2109774
0,1.214283,1.1566539
1,1.243704,1.1684905
2,1.25845,1.1886278
3,1.256244,1.1900132
0,0.007,-0.030483728
1,0.007,-0.05616411
2,0.007,-0.052846607
3,0.007,-0.06344406
0,0.159611,0.17522953
1,0.159611,0.16316567
2,0.159611,0.16458616
3,0.159611,0.15706405
0,0.783478,0.82977617
1,0.78937,0.8023752
2,0.7952,0.8138463
3,0.798317,0.7960925
0,0.49871,0.5639229
1,0.499667,0.5103415
2,0.509061,0.5440402
3,0.518699,0.5331813
0,0.291411,0.31633142
1,0.294972,0.27604446
2,0.3031,0.29850313
3,0.313528,0.2814443
0,0.748922,0.71574414
1,0.743933,0.7864624
2,0.743978,0.7654368
3,0.740383,0.7826519
0,0.695385,0.6657123
1,0.695367,0.72234607
2,0.690667,0.70593107
3,0.687306,0.7191827
0,1.422617,1.3094969
1,1.422617,1.4590286
2,1.422617,1.4154552
3,1.422617,1.4622324
0,0.578099,0.55010295
1,0.582533,0.578902
2,0.58321,0.5719933
3,0.582224,0.5732093
0,1.189137,1.2721293
1,1.189137,1.1947508
2,1.189137,1.2144904
3,1.137092,1.1822087
0,1.007674,0.71914774
1,1.004419,0.8728741
2,1.002989,0.8310959
3,1.020127,0.87802
0,0.859663,0.92442524
1,0.843728,0.88746816
2,0.831472,0.89270246
3,0.82315,0.8672879
0,0.0591,-0.032869123
1,0.0591,-0.093730815
2,0.0707,-0.05612417
3,0.089617,-0.07133028
0,0.465978,0.466128
1,0.458751,0.4451402
2,0.454567,0.44833076
3,0.45066,0.43262774
0,0.995846,1.0306594
1,1.029467,0.8980421
2,1.006319,0.95584774
3,0.957803,0.9021224
0,0.990233,1.0374825
1,1.046067,1.0580474
2,1.108458,1.0674353
3,1.15115,1.0673056
0,0.062528,0.20764792
1,0.067867,0.097136155
2,0.0731,0.13747326
3,0.079333,0.093534276
0,0.363044,0.3135361
1,0.360433,0.38387215
2,0.356756,0.36346638
3,0.353033,0.3822193
0,0.449894,0.41552234
1,0.444367,0.46355304
2,0.438294,0.44918576
3,0.432578,0.4574861
0,1.966761,1.9834033
1,1.967575,1.8156179
2,1.971982,1.8760016
3,1.964494,1.8041803
0,0.635107,0.72597593
1,0.620483,0.6864466
2,0.614234,0.6951814
3,0.608239,0.6708204
0,0.665861,0.7223347
1,0.675233,0.68392426
2,0.683428,0.70326847
3,0.686489,0.6833568
0,0.114,0.13704129
1,0.114,0.09495732
2,0.112,0.104191095
3,0.112,0.08790455
0,1.030778,0.9644433
1,1.012522,1.0103744
2,0.995911,0.9956689
3,0.995911,1.0035805
0,0.528311,0.5620037
1,0.524456,0.61198205
2,0.520978,0.5966888
3,0.515322,0.6067515
0,0.069511,0.07777814
1,0.068,0.07596527
2,0.068,0.074884966
3,0.068,0.072523706
0,0.126783,0.20922416
1,0.135633,0.09581783
2,0.145442,0.14960629
3,0.15547,0.111510575
0,0.600967,0.5947873
1,0.59667,0.58015597
2,0.593111,0.58183575
3,0.58995,0.5670966
0,0.763994,0.8255429
1,0.779083,0.8227354
2,0.792461,0.83591294
3,0.810709,0.835384
0,1.812921,1.8258395
1,1.819583,1.7734226
2,1.794941,1.7965413
3,1.785139,1.766292
0,0.166,0.17820527
1,0.165833,0.14616941
2,0.166,0.15938613
3,0.165867,0.1441145
0,0.617444,0.6713475
1,0.601828,0.6147387
2,0.596333,0.62775105
3,0.599817,0.60050786
0,0.867956,0.8052231
1,0.867956,0.8972338
2,0.867956,0.8687591
3,0.867956,0.8983909
0,0.12,0.03798557
1,0.119456,0.024880406
2,0.118,0.027551772
3,0.118,0.02203254
0,0.011792,0.021740304
1,0.011556,0.057414886
2,0.011777,0.045435816
3,0.011712,0.056235787
0,1.455845,1.5700022
1,1.525998,1.4117116
2,1.561559,1.472176
3,1.643833,1.4086903
0,0.603294,0.5721985
1,0.597926,0.6511953
2,0.595,0.6286437
3,0.592844,0.6492597
0,0.773026,0.7258557
1,0.78655,0.738027
2,0.805367,0.74251604
3,0.821293,0.7386275
0,0.077,0.22926672
1,0.077,0.10785556
2,0.077,0.14177118
3,0.077,0.09881251
0,1.494867,1.3856674
1,1.50713,1.3646755
2,1.499867,1.3867284
3,1.51275,1.3723868
0,0.025511,0.016111312
1,0.024,0.03287673
2,0.024,0.02876461
3,0.023656,0.034309648
0,0.783244,0.7996006
1,0.7767,0.8118885
2,0.77485,0.80465376
3,0.76745,0.79823166
0,0.640597,0.594708
1,0.621857,0.6440483
2,0.598233,0.6280468
3,0.581328,0.6424921
0,0.696756,0.64963144
1,0.690696,0.6767996
2,0.690526,0.66808784
3,0.685711,0.66932994
0,0.207322,0.14311588
1,0.206,0.17705955
2,0.203168,0.16522633
3,0.201389,0.1711093
0,0.6557,0.6567968
1,0.6558,0.59529096
2,0.658422,0.6138663
3,0.664067,0.58728737
0,1.801761,1.6419724
1,1.792791,1.6290816
2,1.816317,1.632336
3,1.788623,1.609842
0,0.3558,0.38664553
1,0.354708,0.3503747
2,0.358611,0.36709425
3,0.360744,0.34807724
0,1.013275,1.0240253
1,1.032483,1.0664029
2,1.021736,1.0534605
3,1.021736,1.0602611
0,0.48415,0.6110279
1,0.47495,0.5209418
2,0.467433,0.5435328
3,0.459561,0.50521934
0,1.67615,1.5038427
1,1.668878,1.5618786
2,1.655064,1.552279
3,1.64381,1.5597944
0,0.365725,0.37752345
1,0.336493,0.33415487
2,0.329083,0.3478712
3,0.323933,0.32824254
0,0.690356,0.6991311
1,0.688845,0.7699673
2,0.687933,0.74965465
3,0.68541,0.76350725
0,1.406245,1.3213278
1,1.444658,1.333716
2,1.477083,1.3465136
3,1.513417,1.3423309
0,1.018208,0.915617
1,1.018208,0.9903279
2,1.018208,0.96716946
3,1.018208,0.9871597
0,1.552144,1.4557626
1,1.552144,1.5186169
2,1.552144,1.5341303
3,1.552144,1.5650941
0,1.106967,1.068137
1,1.130592,1.0882694
2,1.124928,1.0796174
3,1.106374,1.080702
0,0.217637,0.25306946
1,0.212733,0.33453757
2,0.209178,0.3120121
3,0.204825,0.33384
0,0.128733,0.17562683
1,0.096217,0.10938304
2,0.096217,0.14532422
3,0.096217,0.11815975
0,0.000133,-0.29749194
1,0.000133,-0.21785337
2,0.000133,-0.24322104
3,0.000133,-0.22045757
0,0.045867,-0.01897444
1,0.046,-0.059204057
2,0.045856,-0.020178702
3,0.045733,-0.019939445
0,1.442254,1.3008324
1,1.442254,1.4100639
2,1.442254,1.3775722
3,1.442254,1.4103867
0,1.318467,1.1855378
1,1.296644,1.1572856
2,1.296644,1.1643095
3,1.296644,1.1413094
0,0.272144,0.22810532
1,0.278133,0.25542372
2,0.288967,0.26663244
3,0.306228,0.28114122
0,0.119722,0.14779958
1,0.119722,0.07983225
2,0.112781,0.100427255
3,0.114389,0.077241726
0,0.197,0.15150276
1,0.197267,0.2206712
2,0.197,0.19877142
3,0.197,0.21776585
0,0.250383,0.2884413
1,0.256944,0.21049717
2,0.262506,0.24720468
3,0.264744,0.21564786
0,0.192272,0.2189585
1,0.195189,0.1396206
2,0.197,0.1663082
3,0.1988,0.13453582
0,0.5732,0.6162018
1,0.563565,0.6061329
2,0.572522,0.6059685
3,0.59417,0.59070766
0,0.329822,0.31814548
1,0.3163,0.28809145
2,0.305568,0.29895177
3,0.285761,0.2779377
0,0.369751,0.40534878
1,0.365378,0.41589388
2,0.362056,0.41404164
3,0.360189,0.41624814
0,0.81085,1.0282182
1,0.793861,0.8478709
2,0.793861,0.8933965
3,0.761844,0.8280067
0,1.392461,1.2900602
1,1.384839,1.3503604
2,1.372806,1.3320587
3,1.362061,1.345772
0,1.420545,1.3733134
1,1.495044,1.412112
2,1.516772,1.4211879
3,1.518617,1.427327
0,0.267922,0.20556928
1,0.266189,0.30258834
2,0.265,0.27427414
3,0.263933,0.30235037
0,1.286683,1.2418034
1,1.286683,1.2550004
2,1.286683,1.2490883
3,1.286683,1.2479752
0,0.000133,0.018750118
1,0.000133,0.06465847
2,0.000267,0.049570914
3,0.001733,0.06378181
0,0.237733,0.22043268
1,0.236267,0.26704046
2,0.235444,0.25463578
3,0.234267,0.26804757
0,1.451249,1.4511199
1,1.419883,1.4647039
2,1.411917,1.45785
3,1.405442,1.4548974
0,0.706551,0.72364235
1,0.706551,0.7404919
2,0.682418,0.7346853
3,0.681642,0.7338849
0,0.434222,0.45313197
1,0.46812,0.45054764
2,0.489806,0.46519044
3,0.511355,0.4602304
0,0.310572,0.3112909
1,0.324472,0.27351472
2,0.335022,0.29752812
3,0.344826,0.28104088
0,0.808517,0.7936425
1,0.808496,0.7762942
2,0.805978,0.77911067
3,0.8042,0.767563
0,2.431511,2.481405
1,2.431511,2.3985128
2,2.431511,2.4315107
3,2.431511,2.3951433
0,0.883554,0.7819318
1,0.883554,0.87426627
2,0.883554,0.8473282
3,0.883554,0.8723322
0,0.695917,0.76912385
1,0.695917,0.6873009
2,0.652262,0.70733595
3,0.631006,0.67180103
0,1.001397,0.82904804
1,1.001397,0.9166465
2,1.001397,0.8911648
3,1.001397,0.917577
0,0.519839,0.5937351
1,0.524933,0.64152217
2,0.579798,0.6269315
3,0.647564,0.63894576
0,0.712068,0.80326486
1,0.712068,0.7120638
2,0.712068,0.73317736
3,0.712068,0.6883189
0,2.431511,2.473592
1,2.431511,2.365576
2,2.431511,2.3935478
3,2.431511,2.3453383
0,0.369875,0.3171753
1,0.372767,0.34092033
2,0.373719,0.33211243
3,0.373311,0.33559167
0,0.904267,0.971403
1,0.9133,0.8992288
2,0.928483,0.9326921
3,0.905828,0.90077645
0,0.9534,0.9670969
1,1.015933,0.95869416
2,1.07335,0.9618431
3,1.056721,0.94393295
0,1.088311,1.1623383
1,1.043439,1.1653086
2,1.067863,1.1693918
3,1.088671,1.1725225
0,0.164089,0.16456148
1,0.160756,0.24318096
2,0.157367,0.22074428
3,0.153778,0.23733087
0,0.527367,0.5339031
1,0.52996,0.5298151
2,0.512408,0.5268848
3,0.496617,0.51769507
0,0.589067,0.6276085
1,0.593133,0.6464552
2,0.594867,0.6403395
3,0.597022,0.64087117
0,0.033,0.016842056
1,0.033,0.041677788
2,0.032733,0.03452633
3,0.032733,0.042471133
0,0.05,0.016964948
1,0.049189,0.0431579
2,0.048,0.035495304
3,0.048,0.043843687
0,1.437089,1.3261571
1,1.437089,1.4558387
2,1.642407,1.4182593
3,1.539093,1.4561993
0,0.383111,0.37205002
1,0.376694,0.4406522
2,0.368094,0.42054564
3,0.363378,0.436925
0,1.027941,1.0414147
1,1.032574,1.0168744
2,1.035815,1.019737
3,1.030478,1.0008909
0,0.346522,0.39629698
1,0.3446,0.36770588
2,0.34245,0.37177968
3,0.339789,0.3539418
0,0.182948,0.24385174
1,0.179883,0.23836035
2,0.176122,0.23740941
3,0.173733,0.23014237
0,0.629535,0.6887576
1,0.611173,0.67318255
2,0.595122,0.6744095
3,0.58124,0.6587237
0,0.372067,0.54150873
1,0.36855,0.317327
2,0.3665,0.37520036
3,0.361292,0.2948488
0,0.867956,0.86321014
1,0.867956,0.8294145
2,0.867956,0.8363261
3,0.867956,0.82271343
0,0.768304,0.8125402
1,0.802478,0.74601656
2,0.829467,0.7881262
3,0.85745,0.757847
0,0.042733,0.10500162
1,0.063867,0.05530941
2,0.081667,0.08609955
3,0.0968,0.06399199
0,0.941533,0.9346448
1,0.914722,0.87965494
2,0.914722,0.89097345
3,0.889356,0.8571038
0,0.316333,0.34268242
1,0.327967,0.30566144
2,0.342572,0.33706754
3,0.351267,0.3228444
0,1.219644,1.2282411
1,1.219644,1.2361379
2,1.195985,1.2319463
3,1.195985,1.227097
0,0.35507,0.33052486
1,0.376311,0.41505322
2,0.397933,0.4311411
3,0.427538,0.4741624
0,1.0824,1.0814548
1,1.067367,0.99033207
2,1.054152,1.0308768
3,1.039331,0.9920575
0,1.605533,1.6073556
1,1.526467,1.626806
2,1.526467,1.6166474
3,1.526467,1.6184939
0,0.5022,0.5401589
1,0.497022,0.5490932
2,0.492267,0.54944515
3,0.48843,0.54995614
0,0.580867,0.6268641
1,0.598333,0.5948039
2,0.622541,0.6302202
3,0.64735,0.6278251
0,1.317267,1.3031976
1,1.317267,1.1632994
2,1.317267,1.2134426
3,1.317267,1.1526728
0,0.0658,0.14243224
1,0.067344,0.080724016
2,0.068,0.09839326
3,0.068,0.07260915
0,1.465281,1.5155956
1,1.437311,1.4592959
2,1.437311,1.4704045
3,1.414756,1.4450918
0,1.329511,1.2099745
1,1.329511,1.282508
2,1.302225,1.2609537
3,1.302225,1.2748884
0,1.289983,1.3330712
1,1.293922,1.2725029
2,1.310579,1.3007482
3,1.342633,1.2706652
0,1.431754,1.4170568
1,1.431754,1.3996991
2,1.431754,1.4009162
3,1.431754,1.3921851
0,1.645292,1.3985165
1,1.659825,1.4549031
2,1.642353,1.4517646
3,1.630792,1.4614412
0,0.227894,0.36430973
1,0.233222,0.23722225
2,0.239916,0.27640274
3,0.247044,0.22193432
0,0.356889,0.11155536
1,0.350341,0.40485507
2,0.357978,0.322697
3,0.364733,0.4233036
0,2.864845,2.9097962
1,2.864845,2.8152008
2,2.864845,2.8362489
3,2.864845,2.7998154
0,0.67175,0.7107544
1,0.664467,0.6929743
2,0.665015,0.699661
3,0.667678,0.6872385
0,0.843185,0.85003966
1,0.839178,0.89309436
2,0.836807,0.87871903
3,0.831821,0.8890324
0,1.071168,1.0119936
1,1.033829,1.0132684
2,1.111091,1.0103681
3,1.081847,0.9983361
0,1.144667,1.2348794
1,1.139,1.1853167
2,1.1255,1.196876
3,1.109883,1.1770205
0,0.0016,0.015572012
1,0.001323,0.026381414
2,0.002,0.024512371
3,0.0008,0.028286342
0,1.259743,1.289255
1,1.2718,1.2214475
2,1.27775,1.2392409
3,1.248267,1.1996157
0,0.665459,0.58341223
1,0.666111,0.6051067
2,0.665933,0.59687394
3,0.666467,0.597736
0,0.048922,-0.06136641
1,0.048,0.020104654
2,0.047589,6.4533204e-05
3,0.046,0.024952352
0,1.486361,1.4314013
1,1.486361,1.5309289
2,1.486361,1.5014819
3,1.486361,1.5259464
0,0.736878,0.6776171
1,0.736878,0.7300509
2,0.736878,0.7156666
3,0.7098,0.72541904
0,0.498228,0.44680652
1,0.490244,0.54348356
2,0.483161,0.5148204
3,0.477223,0.5413884
0,1.462748,1.3627316
1,1.493482,1.3710116
2,1.522333,1.384689
3,1.548822,1.3815477
0,0.188789,0.33566558
1,0.187456,0.2705608
2,0.186,0.2869244
3,0.184656,0.26264352
0,0.554083,0.5387058
1,0.554083,0.60982144
2,0.554083,0.58981
3,0.5352,0.6072656
0,1.601391,1.5637081
1,1.601391,1.6836847
2,1.601391,1.6503795
3,1.601391,1.6874598
0,1.246174,1.2113037
1,1.230397,1.1609707
2,1.237162,1.174703
3,1.232603,1.1437443
0,0.796956,0.6966132
1,0.824233,0.7898224
2,0.848544,0.7648969
3,0.8581,0.7889282
0,0.53115,0.47363764
1,0.5521,0.62610465
2,0.567806,0.58130383
3,0.571133,0.63230056
0,0.052,-0.034886494
1,0.050922,0.087751046
2,0.05,0.051068664
3,0.05,0.089993566
0,1.336641,1.3068434
1,1.336641,1.3187176
2,1.336641,1.3123553
3,1.336641,1.3042635
0,1.498608,1.4626931
1,1.502528,1.415159
2,1.505339,1.4423952
3,1.509861,1.4136482
0,1.676889,1.7213674
1,1.682662,1.687324
2,1.681333,1.7026441
3,1.660391,1.6813468
0,0.887989,0.95220494
1,0.884578,0.9130257
2,0.87795,0.92260313
3,0.865929,0.90082824
0,0.643,0.73278576
1,0.648906,0.6172132
2,0.650933,0.6591813
3,0.650944,0.61159015
0,1.134256,1.1336869
1,1.1561,1.0885674
2,1.1561,1.1236426
3,1.1561,1.1151395
0,0.031622,0.032951817
1,0.033733,0.003092952
2,0.036989,0.020310959
3,0.046489,0.004227232
0,1.151313,1.2406149
1,1.154398,1.1064553
2,1.150037,1.1566777
3,1.130705,1.0937302
0,0.109,0.186858
1,0.109,0.16412207
2,0.109,0.17698315
3,0.109,0.17150016
0,0.3029,0.3058867
1,0.293911,0.32397753
2,0.28674,0.31574905
3,0.2793,0.31841058
0,1.551153,1.5115772
1,1.551153,1.4689497
2,1.522617,1.4776491
3,1.522363,1.4490101
0,0.01655,-0.00048618205
1,0.016533,0.019458476
2,0.016162,0.012240525
3,0.0163,0.01594454
0,0.891786,0.9217209
1,0.888028,0.8787649
2,0.922304,0.88325596
3,0.940483,0.85361826
0,1.033283,0.9945729
1,1.024985,0.95298684
2,1.017422,0.9624197
3,1.017667,0.93695384
0,0.716633,0.8154697
1,0.729033,0.7448255
2,0.744767,0.77313286
3,0.760952,0.7410628
0,1.548822,1.4766674
1,1.579933,1.4662709
2,1.603187,1.4893779
3,1.630567,1.4783716
0,0.144,0.12519653
1,0.142633,0.16272478
2,0.141033,0.15154669
3,0.14,0.1627704
0,0.288056,0.3286374
1,0.284639,0.3073454
2,0.280522,0.31159654
3,0.276656,0.29824978
0,0.267689,0.24563155
1,0.272144,0.30111665
2,0.278133,0.2932028
3,0.288967,0.31041834
0,0.795758,0.73762167
1,0.807471,0.8896003
2,0.910019,0.8460354
3,1.167994,0.8920088
0,1.762481,1.251726
1,2.116659,1.5908431
2,2.039711,1.4954737
3,1.841573,1.6081015
0,0.768304,0.8125402
1,0.802478,0.74601656
2,0.829467,0.7881262
3,0.85745,0.757847
0,1.330222,1.2598522
1,1.339494,1.3320628
2,1.356833,1.3172537
3,1.372217,1.3361531
0,0.230123,0.16954868
1,0.228389,0.28993526
2,0.228,0.25383508
3,0.2276,0.29031333
0,0.945954,0.7962769
1,0.945954,0.96073073
2,0.962767,0.9121254
3,1.0698,0.9612053
0,1.05455,1.0672685
1,1.05106,0.9536461
2,1.025922,0.99132943
3,1.006103,0.94129336
0,0.349422,0.4611111
1,0.348133,0.36637065
2,0.347756,0.39072528
3,0.347658,0.35252565
0,1.039267,1.0328783
1,1.001567,1.0368212
2,1.001567,1.0331196
3,0.982711,1.0288252
0,1.118607,1.1552484
1,1.111318,1.168827
2,1.106508,1.1622033
3,1.100889,1.1546545
0,0.490433,0.5114812
1,0.500797,0.5153768
2,0.506249,0.52211267
3,0.5084,0.51903206
0,1.178933,1.3719019
1,1.234267,1.2180818
2,1.306133,1.2787212
3,1.329067,1.2195373
0,1.112617,1.085597
1,1.114719,1.0306659
2,1.102292,1.0539817
3,1.096778,1.0305188
0,0.063,0.015071734
1,0.063,0.020356063
2,0.061778,0.0205678
3,0.061,0.022698853
0,0.174078,0.14240527
1,0.175,0.103067786
2,0.177544,0.12838228
3,0.179617,0.11153573
0,0.686633,0.6530482
1,0.676889,0.66233635
2,0.67175,0.65881675
3,0.664467,0.65467846
0,0.803756,0.8370183
1,0.795867,0.82599986
