time,timestep,real,predicted
2019-05-03  19:30:00,0,0.026048,-0.024830222
2019-05-03  19:45:00,0,0.026048,-0.014631264
2019-05-03  20:00:00,0,0.026048,-0.014438525
2019-05-03  20:15:00,0,0.026048,-0.056416176
2019-05-03  20:30:00,0,0.026048,-0.06266134
2019-05-03  20:45:00,0,0.026048,-0.055681236
2019-05-03  21:00:00,0,0.026048,-0.054899283
2019-05-03  21:15:00,0,0.030014,-0.03791347
2019-05-03  21:30:00,0,0.030014,-0.034981072
2019-05-03  21:45:00,0,0.030014,-0.0340909
2019-05-03  22:00:00,0,0.030014,-0.03653127
2019-05-03  22:15:00,0,0.030014,-0.050687946
2019-05-03  22:30:00,0,0.030014,-0.04698445
2019-05-03  22:45:00,0,0.030014,-0.065362595
2019-05-03  23:00:00,0,0.030014,-0.06528259
2019-05-03  23:15:00,0,0.030014,-0.042843826
2019-05-03  23:30:00,0,0.030014,-0.039292052
2019-05-03  23:45:00,0,0.030014,-0.03184299
2019-05-04  00:00:00,0,0.030014,-0.02235125
2019-05-04  00:15:00,0,0.030014,-0.034416653
2019-05-04  00:30:00,0,0.030014,-0.031866238
2019-05-04  00:45:00,0,0.030014,-0.023935392
2019-05-04  01:00:00,0,0.030014,-0.012541324
2019-05-04  01:15:00,0,0.030014,-0.022015035
2019-05-04  01:30:00,0,0.030014,-0.021378182
2019-05-04  01:45:00,0,0.030014,-0.016689122
2019-05-04  02:00:00,0,0.030014,-0.014806144
2019-05-04  02:15:00,0,0.030014,-0.027431637
2019-05-04  02:30:00,0,0.030014,-0.026737101
2019-05-04  02:45:00,0,0.030014,-0.019208707
2019-05-04  03:00:00,0,0.030014,-0.02230122
2019-05-04  03:15:00,0,0.030014,-0.040203847
2019-05-04  03:30:00,0,0.030014,-0.040094838
2019-05-04  03:45:00,0,0.030014,-0.030338444
2019-05-04  04:00:00,0,0.030014,-0.02779556
2019-05-04  04:15:00,0,0.030014,-0.039384067
2019-05-04  04:30:00,0,0.030014,-0.037308633
2019-05-04  04:45:00,0,0.030014,-0.037050344
2019-05-04  05:00:00,0,0.030014,-0.024405368
2019-05-04  05:15:00,0,0.030014,0.0025673285
2019-05-04  05:30:00,0,0.030014,0.01660112
2019-05-04  05:45:00,0,0.030014,0.032492414
2019-05-04  06:00:00,0,0.030014,0.04487756
2019-05-04  06:15:00,0,0.030014,0.046861812
2019-05-04  06:30:00,0,0.030014,0.05997924
2019-05-04  06:45:00,0,0.030014,0.06291213
2019-05-04  07:00:00,0,0.030014,0.0013067871
2019-05-04  07:15:00,0,0.030014,-0.22746888
2019-05-04  07:30:00,0,0.030014,-0.362984
2019-05-04  07:45:00,0,0.030014,-0.30673128
2019-05-04  08:00:00,0,0.030014,-0.27447096
2019-05-04  08:15:00,0,0.030014,-0.28209904
2019-05-04  08:30:00,0,0.030014,-0.35650834
2019-05-04  08:45:00,0,0.030014,-0.12729427
2019-05-04  09:00:00,0,0.030014,-0.1174882
2019-05-04  09:15:00,0,0.030014,-0.12197038
2019-05-04  09:30:00,0,0.030014,-0.095617615
2019-05-04  09:45:00,0,0.030014,-0.0721704
2019-05-04  10:00:00,0,0.030014,-0.15575963
2019-05-04  10:15:00,0,0.030014,-0.025261335
2019-05-04  10:30:00,0,0.030014,-0.11557525
2019-05-04  10:45:00,0,0.030014,-0.15425524
2019-05-04  11:00:00,0,0.030014,-0.3042991
2019-05-04  11:15:00,0,0.030014,-0.23355174
2019-05-04  11:30:00,0,0.030014,-0.25696966
2019-05-04  11:45:00,0,0.030014,-0.20257753
2019-05-04  12:00:00,0,0.030014,-0.19484797
2019-05-04  12:15:00,0,0.030014,-0.16301024
2019-05-04  12:30:00,0,0.030014,-0.15800285
2019-05-04  12:45:00,0,0.030014,-0.115110405
2019-05-04  13:00:00,0,0.030014,-0.04876163
2019-05-04  13:15:00,0,0.030014,-0.037614584
2019-05-04  13:30:00,0,0.030014,-0.028162017
2019-05-04  13:45:00,0,0.030014,-0.02681531
2019-05-04  14:00:00,0,0.030014,-0.015878372
2019-05-04  14:15:00,0,0.030014,-0.013630129
2019-05-04  14:30:00,0,0.030014,0.06633776
2019-05-04  14:45:00,0,0.030014,-0.083808534
2019-05-04  15:00:00,0,0.030014,-0.00924255
2019-05-04  15:15:00,0,0.030014,-0.0028257668
2019-05-04  15:30:00,0,0.030014,0.0021762028
2019-05-04  15:45:00,0,0.030014,0.0036258548
2019-05-04  16:00:00,0,0.030014,0.005744353
2019-05-04  16:15:00,0,0.030014,0.0055834204
2019-05-04  16:30:00,0,0.030014,0.0031046644
2019-05-04  16:45:00,0,0.030014,-0.002123706
2019-05-04  17:00:00,0,0.030014,0.0053979233
2019-05-04  17:15:00,0,0.030014,0.008628968
2019-05-04  17:30:00,0,0.030014,0.0133412145
2019-05-04  17:45:00,0,0.030014,0.014863893
2019-05-04  18:00:00,0,0.030014,0.022459637
2019-05-04  18:15:00,0,0.030014,0.018744502
2019-05-04  18:30:00,0,0.030014,0.026031334
2019-05-04  18:45:00,0,0.030014,0.04168146
2019-05-04  19:00:00,0,0.030014,0.047507837
2019-05-04  19:15:00,0,0.030014,0.05046587
2019-05-04  19:30:00,0,0.030014,0.045286037
2019-05-04  19:45:00,0,0.030014,0.04891196
2019-05-04  20:00:00,0,0.030014,0.05608999
2019-05-04  20:15:00,0,0.030014,0.050428793
2019-05-04  20:30:00,0,0.030014,0.04261443
2019-05-04  20:45:00,0,0.030014,0.042333715
2019-05-04  21:00:00,0,0.030014,0.04223721
2019-05-04  21:15:00,0,0.0314,0.050930224
2019-05-04  21:30:00,0,0.0314,0.05947717
2019-05-04  21:45:00,0,0.0314,0.010280363
2019-05-04  22:00:00,0,0.0314,-0.10025669
2019-05-04  22:15:00,0,0.0314,-0.36698776
2019-05-04  22:30:00,0,0.0314,-0.36831897
2019-05-04  22:45:00,0,0.0314,-0.33336627
2019-05-04  23:00:00,0,0.0314,-0.41020927
2019-05-04  23:15:00,0,0.0314,-0.42799336
2019-05-04  23:30:00,0,0.0314,-0.36647314
2019-05-04  23:45:00,0,0.0314,-0.044377156
2019-05-05  00:00:00,0,0.0314,0.06851075
2019-05-05  00:15:00,0,0.0314,-0.034490377
2019-05-05  00:30:00,0,0.0314,-0.07305097
2019-05-05  00:45:00,0,0.0314,-0.03848052
2019-05-05  01:00:00,0,0.0314,0.06851075
2019-05-05  01:15:00,0,0.0314,0.063815005
2019-05-05  01:30:00,0,0.0314,0.050312378
2019-05-05  01:45:00,0,0.0314,0.06851075
2019-05-05  02:00:00,0,0.0314,0.06851075
2019-05-05  02:15:00,0,0.0314,0.06851075
2019-05-05  02:30:00,0,0.0314,0.06851075
2019-05-05  02:45:00,0,0.0314,0.06851075
2019-05-05  03:00:00,0,0.0314,0.06851075
2019-05-05  03:15:00,0,0.0314,0.06851075
2019-05-05  03:30:00,0,0.0314,0.06851075
2019-05-05  03:45:00,0,0.0314,0.06851075
2019-05-05  04:00:00,0,0.0314,0.06851075
2019-05-05  04:15:00,0,0.0314,0.06851075
2019-05-05  04:30:00,0,0.0314,0.06851075
2019-05-05  04:45:00,0,0.0314,0.062606424
2019-05-05  05:00:00,0,0.0314,0.010790825
2019-05-05  05:15:00,0,0.0314,0.057286303
2019-05-05  05:30:00,0,0.0314,0.05789762
2019-05-05  05:45:00,0,0.0314,0.056934197
2019-05-05  06:00:00,0,0.0314,0.056007266
2019-05-05  06:15:00,0,0.0314,0.04112212
2019-05-05  06:30:00,0,0.0314,-0.0115408525
2019-05-05  06:45:00,0,0.0314,-0.07458796
2019-05-05  07:00:00,0,0.0314,-0.14499912
2019-05-05  07:15:00,0,0.0314,-0.04695113
2019-05-05  07:30:00,0,0.0314,-0.04967256
