timestep,real,predicted
0,0.839247,0.81254435
0,1.62308,1.6449056
0,0.824194,0.82808673
0,0.083,0.06563947
0,0.1868,0.10981956
0,0.550706,0.57043386
0,0.497929,0.46386665
0,0.894385,0.941587
0,0.862483,0.81255245
0,2.816245,2.7742114
0,0.65528,0.68204546
0,1.063062,0.9703115
0,0.703904,0.72394925
0,0.76715,0.7209811
0,0.022,0.07884901
0,0.330894,0.32816705
0,0.209189,0.20428813
0,0.258,0.26533604
0,1.360561,1.2644305
0,0.162,0.1286676
0,0.388322,0.3605777
0,0.773111,0.78292286
0,1.092889,1.0522547
0,0.628256,0.679831
0,0.418245,0.42942786
0,1.27475,1.2385461
0,0.867467,0.86777127
0,1.459878,1.4452894
0,0.313644,0.29868653
0,0.265966,0.1633195
0,0.004,0.060544163
0,2.24123,2.2612598
0,1.046947,0.9910211
0,1.627176,1.62944
0,1.160427,1.1739618
0,1.211578,1.1874816
0,1.624608,1.6522012
0,1.056133,1.0206395
0,0.202322,0.20874944
0,0.1217,0.08893134
0,0.0796,0.09354649
0,0.747879,0.77272475
0,0.425383,0.4187134
0,1.971985,1.9606097
0,0.820281,0.81095374
0,1.900113,1.8710573
0,1.838909,1.8279182
0,0.387037,0.35478148
0,0.077,0.060265873
0,0.883554,0.8594022
0,0.502189,0.47749835
0,0.117322,0.07903564
0,2.304176,2.3235273
0,2.552993,2.5049655
0,0.587607,0.5423341
0,1.180833,1.1779175
0,0.867956,0.82458735
0,0.037,0.048101928
0,0.759289,0.7790974
0,1.237142,1.2084298
0,0.596226,0.5195868
0,0.557822,0.5609557
0,0.112,0.10954845
0,0.30707,0.2379626
0,0.328378,0.30747274
0,1.1561,1.1365602
0,0.698867,0.7083381
0,0.034344,0.07257657
0,0.523726,0.567847
0,0.144821,0.09908958
0,1.250489,1.2542821
0,0.2923,0.2588217
0,1.177946,1.0541835
0,0.366589,0.33570218
0,0.477167,0.42694017
0,0.755778,0.6852858
0,1.16205,1.1550806
0,0.018,0.011282586
0,1.7148,1.722305
0,0.241922,0.20824626
0,0.450306,0.4391461
0,0.057644,0.012893219
0,0.4769,0.55344194
0,0.031133,0.041580025
0,0.692761,0.6564955
0,0.137733,0.20355958
0,0.172744,0.18336497
0,0.966967,0.8796355
0,1.042903,1.0006608
0,0.063,0.050145812
0,1.582672,1.5812799
0,0.789174,0.84062713
0,0.296428,0.25238284
0,0.727901,0.7473726
0,0.607117,0.620878
0,1.5197,1.4351135
0,0.063867,0.066453345
0,2.431511,2.4059446
0,1.4866,1.4434553
0,1.122162,1.0875263
0,0.207456,0.19580767
0,1.612723,1.5399352
0,1.851094,1.7233573
0,0.97559,0.9110042
0,1.630572,1.4367758
0,0.976917,0.95723623
0,0.289811,0.2514818
0,0.063,0.071828455
0,1.665751,1.56672
0,0.752917,0.77166677
0,0.470811,0.4451448
0,1.96985,1.8385568
0,0.893081,0.8145778
0,0.263511,0.2353946
0,0.019011,0.026000746
0,0.749793,0.7325439
0,1.3274,1.2944906
0,1.382067,1.3629786
0,2.7436,2.7225528
0,1.46575,1.4617707
0,2.431511,2.4479759
0,0.293544,0.23918682
0,0.117633,0.04112827
0,1.092628,1.067035
0,1.167406,1.2264905
0,1.346195,1.3576275
0,0.131133,0.13723324
0,0.72451,0.75979793
0,0.06545,0.020134281
0,0.060122,0.027841449
0,0.428367,0.3859344
0,0.677833,0.60706586
0,0.1288,0.12373406
0,0.956052,0.9078648
0,0.382578,0.35503495
0,0.486533,0.441511
0,1.199145,1.173611
0,0.376789,0.3542716
0,0.742075,0.71225476
0,0.131356,0.119968474
0,0.7121,0.67865825
0,0.56943,0.53742486
0,0.93923,0.8030761
0,0.061,0.03890105
0,0.039,0.05492017
0,1.75118,1.7116654
0,0.847267,0.8719557
0,1.38423,1.4500991
0,1.759822,1.737214
0,0.089367,0.030250464
0,0.727348,0.6667544
0,0.373456,0.45513958
0,0.127,0.10813165
0,0.450695,0.4750786
0,0.760941,0.77250266
0,0.334278,0.3108954
0,0.954753,0.955924
0,0.591092,0.48357967
0,1.554039,1.4539351
0,0.446204,0.4000628
0,0.634039,0.58971554
0,0.3,0.27414376
0,0.666272,0.6275615
0,0.1863,0.19698054
0,0.248839,0.2520538
0,0.760978,0.77445614
0,0.813744,0.77596706
0,0.718133,0.5685983
0,0.723567,0.73779505
0,0.160444,0.19581282
0,1.029072,1.1063457
0,1.027667,0.8581092
0,0.000112,0.062643066
0,1.639943,1.5935315
0,0.885978,0.9170794
0,0.351856,0.33069324
0,0.074737,0.025542568
0,1.523661,1.5563536
0,0.332761,0.35918877
0,1.708083,1.6650409
0,0.587336,0.5647436
0,2.076467,2.0811727
0,0.733667,0.7742751
0,0.339967,0.31626785
0,0.220701,0.18615007
0,0.351211,0.36774215
0,0.7121,0.67865825
0,1.17265,1.1489314
0,0.826039,0.8404644
0,0.463783,0.4150289
0,0.077379,0.046514966
0,0.01655,-0.006114222
0,1.264775,1.204768
0,0.603133,0.6528761
0,0.165856,0.16733108
0,0.02,-0.026465297
0,1.021928,1.0160921
0,0.300267,0.26503748
0,0.578333,0.6162551
0,0.315689,0.28462115
0,0.334844,0.35302913
0,0.99603,0.97628343
0,0.145732,0.13526168
0,0.176522,0.06851075
0,0.000112,-0.075731345
0,1.77649,1.7082988
0,1.505446,1.3993864
0,0.460983,0.44641426
0,1.436678,1.3292238
0,0.07,0.11176295
0,0.042944,-0.025036238
0,0.025811,0.13792308
0,0.845782,0.82544
0,0.0268,0.0020759404
0,0.044,0.064657055
0,0.5233,0.4682381
0,1.458111,1.3934138
0,1.268133,1.3110791
0,0.36705,0.43344918
0,0.000267,-0.07572871
0,0.092112,0.06558375
0,0.117867,0.13497478
0,0.71248,0.67697924
0,0.468576,0.38397947
0,0.859726,0.79291344
0,1.005689,1.0270432
0,0.002267,-0.058648996
0,0.3806,0.35583338
0,0.155639,0.1684156
0,0.052,0.009358101
0,0.74983,0.64669544
0,1.718971,1.6315296
0,1.422617,1.4280727
0,0.122,0.11808167
0,0.294111,0.26042643
0,0.207189,0.12064776
0,1.73681,1.7530187
0,0.907822,0.8704096
0,1.711267,1.7076072
0,0.663956,0.5707192
0,1.619126,1.6151047
0,1.018756,1.0665668
0,2.297669,2.191065
0,0.594667,0.5517212
0,0.0308,-0.00021223724
0,0.118,0.123281874
0,1.335194,1.3092649
0,0.6175,0.5494666
0,0.599461,0.6300969
0,0.824683,0.85589117
0,1.113806,1.0932772
0,1.013017,0.96588975
0,0.114,0.06529127
0,0.501019,0.48826188
0,0.131,0.12994254
0,0.610544,0.58226925
0,1.730267,1.6875858
0,1.265822,1.1912495
0,0.026256,0.054449297
0,0.332284,0.34435618
0,0.622974,0.65513676
0,0.337978,0.3635254
0,0.980017,0.9842426
0,0.101,0.040570296
0,0.368856,0.35367492
0,0.331418,0.32505316
0,1.338605,1.2980089
0,0.015,0.054217607
0,0.66827,0.5814412
0,0.989333,1.022937
0,1.029072,0.96785057
0,0.52795,0.45021537
0,0.693806,0.6781778
0,0.968667,0.9441169
0,1.47065,1.3485253
0,0.368111,0.3497415
0,0.519983,0.43638313
0,2.304176,2.3226159
0,0.16,0.039333936
0,1.342367,1.3778492
0,0.614856,0.58166665
0,0.865478,0.8169384
0,0.273317,0.29138076
0,1.668359,1.5857896
0,0.81715,0.80473316
0,0.256,0.21722716
0,0.814933,0.83174026
0,1.712241,1.5731267
0,0.007,0.060303807
0,0.022,-0.023095079
0,0.592988,0.6026751
0,0.2701,0.30633733
0,2.141037,2.1054273
0,0.032733,0.054863207
0,0.266056,0.2878047
0,0.539733,0.5119059
0,0.341667,0.36640868
0,0.004,0.012481768
0,1.240233,1.1973046
0,1.416133,1.3112847
0,0.114,0.13793126
0,1.296733,1.2665074
0,0.271183,0.22792172
0,0.042,-0.025070533
0,1.316989,1.2415017
0,0.210511,0.16335186
0,0.240011,0.21088555
0,1.434583,1.3893197
0,0.094,0.044142555
0,0.583006,0.53374994
0,1.5746,1.5319357
0,0.042,0.0070274994
0,0.6238,0.7165518
0,1.227048,1.0626816
0,0.717789,0.65853655
0,0.454141,0.44256234
0,0.173989,0.1473809
0,0.773883,0.77014387
0,0.147,0.094323784
0,0.785033,0.7713825
0,0.864311,0.7789455
0,0.256,0.21722716
0,0.973014,1.0107498
0,1.618622,1.6118406
0,0.12265,0.057787284
0,1.142144,1.1251167
0,1.299806,1.2717468
0,0.580875,0.5584539
0,0.216585,0.18001705
0,1.264761,1.262307
0,0.58085,0.5304805
0,0.005567,0.015206154
0,0.098,0.07376774
0,0.908833,0.88864166
0,0.185189,0.18775359
0,0.295689,0.36901954
0,0.425284,0.43911606
0,1.633162,1.5926869
0,0.278824,0.22199118
0,0.4694,0.42519018
0,0.861923,0.8684551
0,0.143589,0.13648093
0,0.004,0.05821517
0,0.611783,0.66631603
0,0.400967,0.34999368
0,1.0449,0.9953648
0,0.107,0.09964602
0,1.409067,1.3294861
0,0.961335,0.8927962
0,0.096,0.05549482
0,0.018955,0.020678971
0,0.366589,0.33570218
0,1.111578,1.1082723
0,0.463571,0.4458294
0,0.8739,0.83461016
0,1.848696,1.8525085
0,1.634417,1.6184728
0,0.865489,0.7943851
0,0.196152,0.16117322
0,0.063,0.08759196
0,0.134017,0.13852268
0,0.810133,0.84304625
0,0.795878,0.7576918
0,0.908861,0.90370744
0,1.352538,1.2985444
0,0.259456,0.2418367
0,0.045589,0.04604789
0,0.038867,0.014946815
0,0.127389,0.008583657
0,0.111617,0.084929675
0,1.882204,1.9204183
0,1.174508,1.1512024
0,0.741389,0.70882505
0,0.446522,0.4867441
0,0.864,0.84061444
0,0.05,0.042181473
0,0.92935,0.8896691
0,1.270244,1.2398922
0,0.096,0.10201694
0,0.698806,0.6825115
0,0.033,0.06233341
0,1.288711,1.2732807
0,0.868533,0.90971607
0,0.002,0.047607876
0,0.586267,0.5603857
0,0.517317,0.4503602
0,1.828222,1.7905892
0,0.393183,0.42020202
0,0.962074,0.9415943
0,0.729159,0.74291456
0,0.712068,0.6348156
0,0.9141,0.82393473
0,1.065758,1.0316998
0,0.966978,0.9478132
0,0.809922,0.7783687
0,0.894085,0.90787715
0,0.256,0.189616
0,1.11151,1.0865984
0,0.266889,0.24827528
0,0.263544,0.2903904
0,0.216793,0.117623806
0,0.950033,0.96473455
0,0.371748,0.37936887
0,0.78575,0.7988421
0,1.451756,1.4613436
0,0.820867,0.83108664
0,0.380515,0.3517161
0,0.0566,0.069934666
0,0.830467,0.7732385
0,0.092756,0.036260508
0,1.322605,1.2998625
0,0.158,0.13008098
0,0.162644,0.09626931
0,0.51582,0.470075
0,0.618,0.57830703
0,1.166783,1.1144425
0,1.552549,1.6020415
0,2.62276,2.646625
0,0.12285,0.047109313
0,0.283311,0.27481186
0,0.896367,0.79726726
0,0.60565,0.6078275
0,0.087,0.07416433
0,0.075583,0.043360233
0,1.021572,0.9504568
0,0.418567,0.40961537
0,0.000133,-0.019857906
0,2.211707,2.2144349
0,0.002133,-0.0033724606
0,1.234533,1.2108494
0,0.737078,0.7342478
0,0.234222,0.26465723
0,0.723333,0.6940503
0,0.1878,0.2081612
0,0.899244,0.85146457
0,0.528772,0.5769937
0,0.255589,0.23577252
0,0.101522,0.06762742
0,1.170861,1.166314
0,0.930306,0.91531605
0,0.56195,0.53646594
0,0.0074,0.002088666
0,0.782732,0.81385404
0,0.923242,0.9013573
0,0.743851,0.7103206
0,1.913748,1.7620273
0,0.740767,0.73132265
0,0.923822,0.93109715
0,1.441348,1.4049209
0,0.196437,0.16504686
0,0.919222,0.8035345
0,0.288056,0.29859856
0,0.182256,0.14389676
0,0.560167,0.56900936
0,0.004,0.03296911
0,0.037,0.00850362
0,0.09565,0.13428459
0,0.712068,0.72068304
0,1.700211,1.3759826
0,0.094,0.11572563
0,0.703358,0.740877
0,0.920021,0.9565324
0,1.075615,1.0989234
0,0.0932,0.01764061
0,0.131211,0.14183904
0,0.150678,0.17556712
0,0.715067,0.6744338
0,0.64835,0.6488413
0,1.501111,1.5060316
0,1.000419,0.95083743
0,0.563606,0.52964073
0,0.693479,0.7606017
0,0.259811,0.21268374
0,0.130811,0.21356615
0,1.6132,1.4823442
0,0.3709,0.3166357
0,0.908239,0.839362
0,0.856024,0.85391647
0,0.784894,0.7880925
0,1.382006,1.2971021
0,0.262217,0.21973872
0,0.404308,0.43821934
0,0.242034,0.22957996
0,1.021728,0.97585845
0,1.050176,1.0088701
0,0.253322,0.23210952
0,0.094,0.07592174
0,1.4822,1.4823925
0,1.299667,1.2319331
0,0.685144,0.71361214
0,0.045456,0.05542025
0,0.515467,0.5289915
0,0.175558,0.21254238
0,0.5607,0.5562212
0,0.566644,0.5593046
0,0.612811,0.61680204
0,1.267045,1.2642586
0,1.038568,0.9649765
0,1.086767,1.0354863
0,1.353289,1.3747509
0,1.265294,1.2089454
0,0.957483,0.9685446
0,0.179172,0.1462401
0,0.819285,0.79962945
0,0.507839,0.4593915
0,0.172733,0.16709673
0,2.233244,2.2029462
0,0.699089,0.6643459
0,0.471021,0.4087523
0,0.234633,0.16386475
0,0.572839,0.5502091
0,0.622092,0.54885626
0,0.724633,0.6995918
0,0.21,0.16679573
0,0.129,0.10906053
0,1.973903,2.018782
0,0.5874,0.59268534
0,0.880667,0.87587035
0,0.734543,0.7271799
0,0.855865,0.8756062
0,1.163641,1.1586436
0,1.838909,1.8250577
0,0.109211,0.109320685
0,1.019295,1.0848879
0,0.728993,0.6993808
0,0.032256,0.045444988
0,0.370083,0.31737527
0,0.725318,0.7665711
0,1.783783,1.7486686
0,0.563461,0.54654723
0,1.201864,1.1701931
0,0.334189,0.28519553
0,1.362504,1.3665376
0,1.420308,1.4112258
0,0.48525,0.466345
0,0.504989,0.46985576
0,0.159611,0.15928474
0,0.092,0.043994337
0,0.165756,0.13409841
0,0.786956,0.74157995
0,0.675667,0.6139279
0,0.916706,0.87377083
0,0.007,0.048771903
0,0.328048,0.26326376
0,0.394767,0.3797176
0,1.409467,1.3762872
0,0.731711,0.68632746
0,1.454659,1.4741812
0,0.059,0.03754948
0,0.971926,0.93031704
0,0.036322,0.045022205
0,0.126056,0.118518725
0,1.17265,1.1489314
0,0.658917,0.64379686
0,1.126333,1.1007859
0,0.244444,0.17153862
0,0.608089,0.58424014
0,0.247511,0.21966115
0,0.608111,0.5729629
0,0.997061,0.9664179
0,0.720748,0.7280521
0,1.439475,1.3999135
0,2.299011,2.2822647
0,0.590917,0.5727627
0,0.211056,0.21420532
0,0.041432,-0.0040462613
0,1.759822,1.6979374
0,0.037112,0.03081565
0,0.164089,0.13086721
0,0.976917,0.95723623
0,0.5,0.45598608
0,0.798556,0.7905605
0,0.018,0.03351956
0,1.286683,1.1650889
0,0.421989,0.38434416
0,0.88035,0.8560785
0,0.333644,0.30609405
0,0.002,0.02032597
0,1.746575,1.697786
0,0.304111,0.29784244
0,0.431644,0.4064063
0,0.63058,0.5715365
0,0.364589,0.38310412
0,0.953061,0.88562006
0,0.641879,0.5728466
0,1.679426,1.6643306
0,0.713633,0.6749357
0,0.142,0.10430637
0,0.670959,0.7310878
0,1.2444,1.2184298
0,1.169172,1.1084399
0,1.482805,1.4581645
0,1.3542,1.3588941
0,0.285417,0.25146607
0,0.668225,0.6349828
0,0.120922,0.06849086
0,0.575917,0.60825694
0,0.721482,0.65258795
0,0.924783,0.83476514
0,0.094189,0.09890721
0,0.304844,0.29884258
0,0.570533,0.58428895
0,0.421133,0.37986454
0,0.474788,0.5356178
0,0.360485,0.35272062
0,0.294593,0.24207711
0,0.923693,0.834804
0,0.141778,0.15536243
0,0.891383,0.87812364
0,0.270375,0.26287323
0,1.299659,1.2319211
0,0.368111,0.3497415
0,0.620758,0.6127835
0,0.413181,0.4016378
0,0.048,-0.006564051
0,0.340867,0.34361172
0,0.960191,0.7725526
0,0.272933,0.32876706
0,2.415383,2.4713557
0,0.502921,0.43181875
0,0.689806,0.68942535
0,1.101583,1.0723445
0,1.163641,1.037227
0,1.44869,1.3541803
0,0.038722,0.03072334
0,1.853483,1.7509271
0,0.842206,0.8014265
0,0.399195,0.37032866
0,0.573067,0.5447701
0,1.190398,1.1573327
0,0.616696,0.59748673
0,0.272372,0.27085885
0,0.643904,0.6324461
0,0.617467,0.5417026
0,2.12881,2.0844114
0,2.48065,2.402149
0,0.237078,0.21903068
0,0.0044,0.06663427
0,0.581559,0.5710079
0,0.307224,0.2463358
0,0.028,-0.0003259182
0,0.147856,0.16200827
0,1.004933,1.0349553
0,0.039867,0.03165787
0,0.009,-0.0019494817
0,0.867956,0.8544732
0,0.293922,0.22638157
0,2.169533,2.1349285
0,0.745674,0.6862705
0,1.359994,1.3268046
0,1.458111,1.4105357
0,1.161822,1.1762904
0,0.582111,0.53566074
0,1.074455,1.0387034
0,0.76613,0.74666196
0,1.468117,1.4777124
0,0.210178,0.21246374
0,0.556217,0.52347535
0,0.813467,0.7728901
0,0.011922,-0.032404512
0,0.755006,0.76616687
0,0.103,0.015898947
0,0.550756,0.6374607
0,0.167322,0.15025938
0,0.914189,0.84155375
0,0.632533,0.6635897
0,0.336533,0.25321946
0,1.505446,1.4527396
0,0.283925,0.27573812
0,0.408078,0.43911693
0,0.568044,0.5408375
0,1.324971,1.1862116
0,0.845494,0.797446
0,0.775951,0.7696505
0,0.1659,0.17607582
0,1.616299,1.5963608
0,0.072278,0.022485815
0,1.075511,1.0186063
0,0.732689,0.7052231
0,0.888503,1.0173458
0,0.873689,0.86515546
0,0.463772,0.36300167
0,0.361512,0.34403688
0,0.042,0.09572422
0,0.278,0.27090418
0,0.812283,0.7885038
0,1.451741,1.3901689
0,1.029072,1.1782441
0,0.1048,0.04480368
0,0.224972,0.2704449
0,0.907889,0.97250456
0,0.02,-0.026043206
0,0.763578,0.7177841
0,0.222056,0.19426847
0,1.143033,1.1113753
0,0.035533,-0.0009411797
0,0.403218,0.35470158
0,0.394933,0.3740698
0,0.304008,0.2893785
0,1.899767,1.9347736
0,0.109678,0.11235258
0,1.857096,1.7878639
0,0.041183,0.025520585
0,1.315067,1.2574358
0,0.073578,0.021501273
0,0.136922,0.14428008
0,0.094,0.07286931
0,0.208,0.15037104
0,0.512467,0.5054954
0,0.792111,0.6990164
0,0.573133,0.5704085
0,0.221011,0.3221823
0,0.442278,0.44721177
0,0.203716,0.16742516
0,1.121744,1.1533741
0,1.524415,1.4980314
0,0.813467,0.82011724
0,0.566252,0.5944645
0,1.911135,1.8981167
0,2.127017,2.1357806
0,0.94017,0.8586221
0,0.558844,0.53583854
0,0.556339,0.4198632
0,0.280317,0.3449984
0,0.05,0.07526839
0,1.492336,1.4245627
0,1.351217,1.3617134
0,0.519917,0.44790098
0,0.159611,0.14634469
0,0.968667,0.9475079
0,0.353451,0.3162773
0,0.096,0.063253954
0,0.094267,0.040840745
0,0.6024,0.61787957
0,0.718928,0.7355763
0,0.068267,0.043014403
0,0.432406,0.4393828
0,2.223575,2.101907
0,0.28,0.27566937
0,0.82045,0.6993356
0,0.045733,0.031605083
0,1.190367,1.1593685
0,0.846967,0.8858392
0,0.105,0.03659193
0,1.148406,1.0455296
0,0.11727,0.10712035
0,0.603767,0.64527327
0,0.031,0.008514404
0,0.008078,-0.0060945675
0,0.545917,0.5768012
0,0.185967,0.18613479
0,0.5955,0.55718225
0,0.463108,0.41843835
0,0.113911,0.11356521
0,0.881533,0.85952944
0,0.641083,0.57035935
0,0.972847,0.8747781
0,0.407911,0.3015728
0,1.241867,1.3149318
0,0.485683,0.51620376
0,1.0646,1.0624065
0,0.037533,0.008145589
0,1.162511,1.1510097
0,0.061656,0.06306665
0,0.383661,0.4223588
0,0.284628,0.26762205
0,0.591628,0.57652533
0,0.174189,0.13976371
0,0.240667,0.2246834
0,0.783311,0.7665869
0,2.064944,2.119341
0,1.042289,1.0398308
0,0.045733,0.050436508
0,0.0178,0.060110353
0,2.816245,2.782045
0,0.212,0.2075868
0,0.195,0.20868659
0,0.5833,0.5948433
0,0.7098,0.69950545
0,1.360689,1.4122784
0,0.374399,0.38009465
0,0.970244,0.90701693
0,0.7354,0.81050426
0,1.570812,1.5898348
0,1.711912,1.7478133
0,0.754889,0.74083453
0,0.898189,0.8210635
0,1.34465,1.2092205
0,1.536401,1.5345474
0,0.760983,0.68827105
0,0.312667,0.26132163
0,1.040454,1.037094
0,0.852279,0.7968791
0,0.352789,0.28545937
0,0.312456,0.31205082
0,1.830023,1.8346443
0,0.230378,0.20420498
0,0.048,0.050650515
0,1.246467,1.1428416
0,0.872533,0.86142385
0,1.431754,1.396622
0,1.149982,1.0329634
0,0.092,0.025872886
0,0.501074,0.47824323
0,0.576117,0.61512953
0,0.685919,0.61664206
0,0.386033,0.37292475
0,0.371732,0.3419685
0,0.209067,0.19247068
0,0.037267,0.059563898
0,0.500861,0.4967751
0,0.626892,0.6131102
0,0.09,0.090297095
0,0.6238,0.65211093
0,1.344839,1.3230726
0,0.0156,0.036076564
0,1.526761,1.5108494
0,1.754833,1.7651696
0,2.198494,2.1138775
0,1.100083,1.0411488
0,0.074,0.040921986
0,0.25785,0.26482657
0,0.8739,0.90115184
0,0.039,0.05945631
0,1.094967,1.0893148
0,0.233856,0.20748985
0,0.591071,0.5457913
0,0.072,0.026138846
0,0.178556,0.17472194
0,1.216333,1.1946255
0,0.592711,0.6082962
0,0.71435,0.71497947
0,0.364115,0.34537923
0,1.602229,1.5703087
0,0.026789,0.03949466
0,0.147,0.10639691
0,0.273656,0.24114937
0,0.705317,0.76815903
0,0.747674,0.69051385
0,0.288311,0.2526302
0,0.646222,0.6057058
0,0.755318,0.6780746
0,0.563606,0.52964073
0,2.115308,2.1453443
0,0.441168,0.44002134
0,1.34625,1.2969431
0,0.237772,0.23954657
0,0.855281,0.7767159
0,0.297361,0.33239332
0,0.071722,0.06846786
0,0.188711,0.18912295
0,1.336222,1.3287252
0,0.273,0.20664787
0,0.004,0.06851075
0,1.154284,1.0553657
0,0.024277,0.03786634
0,0.841683,0.81396824
0,0.414417,0.42580247
0,0.963839,0.96215194
0,0.25359,0.2237092
0,0.399839,0.34413528
0,2.129306,2.0871804
0,1.4938,1.4364097
0,1.425783,1.365961
0,0.90765,0.7484635
0,1.124694,1.1404822
0,1.191619,1.2570797
0,1.245375,1.1989881
0,0.958679,0.89482254
0,0.817225,0.8141569
0,0.1468,0.12699668
0,0.999106,0.9572816
0,0.757444,0.74505705
0,0.631392,0.5797709
0,0.085933,0.10898967
0,1.543476,1.4670157
0,0.791189,0.796816
0,1.061475,1.1284362
0,0.156151,0.11133229
0,0.734367,0.7658947
0,0.204367,0.1317133
0,0.0328,0.032960415
0,1.257711,1.2284397
0,1.449607,1.4563203
0,1.268919,1.2410878
0,0.77288,0.74727833
0,0.883554,0.8562673
0,0.294189,0.2666102
0,0.964594,0.9472033
0,0.157828,0.12509248
0,0.175044,0.22973138
0,0.263733,0.2084806
0,1.133889,1.1172045
0,0.075483,-0.02830711
0,1.349224,1.3353387
0,0.133,0.12763467
0,0.039,0.014295764
0,1.124042,1.0966349
0,0.974656,0.86043024
0,0.254,0.23245993
0,0.476333,0.38417414
0,0.159454,0.166249
0,0.315111,0.32268608
0,0.101,0.10242452
0,0.713737,0.6350777
0,1.729331,1.5806037
0,0.019088,-0.0005929321
0,1.029072,1.0273567
0,0.492267,0.46397585
